Time(sec),Temperature(C),PWM(%)
0.004,27.00,0
0.007,27.00,0
0.011,27.00,0
0.015,27.00,0
0.019,27.00,0
0.023,27.00,0
0.028,27.00,0
0.032,27.00,0
0.036,27.00,0
0.040,27.00,0
0.049,27.00,0
0.049,27.00,0
0.051,27.00,0
0.059,27.00,0
0.060,27.00,0
0.067,27.00,0
0.067,27.00,0
0.072,27.00,0
0.076,27.00,0
0.079,27.00,0
0.084,27.00,0
0.096,27.00,0
0.096,27.00,0
0.096,27.00,0
0.100,27.00,0
0.104,27.00,0
0.111,27.00,0
0.111,27.00,0
0.115,27.00,0
0.119,27.00,0
0.124,27.00,0
0.127,27.00,0
0.131,27.00,0
0.136,27.00,0
0.141,27.00,0
0.144,27.00,0
0.149,27.00,0
0.153,27.00,0
0.155,27.00,0
0.159,27.00,0
0.163,27.00,0
0.168,27.00,0
0.172,27.00,0
0.176,27.00,0
0.179,27.00,0
0.183,27.00,0
0.195,27.00,0
0.195,27.00,0
0.195,27.00,0
0.202,27.00,0
0.206,27.00,0
0.208,27.00,0
0.212,27.00,0
0.215,27.00,0
0.220,27.00,0
0.224,27.00,0
0.227,27.00,0
0.231,27.00,0
0.235,27.00,0
0.240,27.00,0
0.247,27.00,0
0.247,27.00,0
0.251,27.00,0
0.256,27.00,0
0.260,27.00,0
0.264,27.00,0
0.268,27.00,0
0.272,27.00,0
0.276,27.00,0
0.280,27.00,0
0.284,27.00,0
0.291,27.00,0
0.292,27.00,0
0.298,27.00,0
0.301,27.00,0
0.311,27.00,0
0.311,27.00,0
0.311,27.00,0
0.316,27.00,0
0.319,27.00,0
0.324,27.00,0
0.328,27.00,0
0.332,27.00,0
0.337,27.00,0
0.342,27.00,0
0.349,27.00,0
0.349,27.00,0
0.353,27.00,0
0.356,27.00,0
0.362,27.00,0
0.364,27.00,0
0.367,27.00,0
0.372,27.00,0
0.375,27.00,0
0.379,27.00,0
0.383,27.00,0
0.391,27.00,0
0.391,27.00,0
0.396,27.00,0
0.399,27.00,0
0.404,27.00,0
0.407,27.00,0
0.412,27.00,0
0.415,27.00,0
0.420,27.00,0
0.423,27.00,0
0.427,27.00,0
0.431,27.00,0
0.437,27.00,0
0.441,27.00,0
0.444,27.00,0
0.449,27.00,0
0.452,27.00,0
0.456,27.00,0
0.460,27.00,0
0.463,27.00,0
0.467,27.00,0
0.471,27.00,0
0.476,27.00,0
0.479,27.00,0
0.483,27.00,0
0.491,27.00,0
0.491,27.00,0
0.496,27.00,0
0.500,27.00,0
0.504,27.00,0
0.507,27.00,0
0.511,27.00,0
0.515,27.00,0
0.520,27.00,0
0.524,27.00,0
0.527,27.00,0
0.531,27.00,0
0.536,27.00,0
0.540,27.00,0
0.546,27.00,0
0.549,27.00,0
0.553,27.00,0
0.556,27.00,0
0.559,27.00,0
0.563,27.00,0
0.568,27.00,0
0.572,27.00,0
0.575,27.00,0
0.580,27.00,0
0.583,27.00,0
0.588,27.00,0
0.592,27.00,0
0.595,27.00,0
0.600,27.00,0
0.607,27.00,0
0.610,27.00,0
0.615,27.00,0
0.615,27.00,0
0.620,27.00,0
0.625,27.00,0
0.628,27.00,0
0.637,27.00,0
0.641,27.00,0
0.644,27.00,0
0.649,27.00,0
0.652,27.00,0
0.659,27.00,0
0.660,27.00,0
0.667,27.00,0
0.667,27.00,0
0.672,27.00,0
0.676,27.00,0
0.679,27.00,0
0.683,27.00,0
0.690,27.00,0
0.692,27.00,0
0.698,27.00,0
0.701,27.00,0
0.705,27.00,0
0.707,27.00,0
0.712,27.00,0
0.715,27.00,0
0.719,27.00,0
0.723,27.00,0
0.728,27.00,0
0.731,27.00,0
0.736,27.00,0
0.741,27.00,0
0.745,27.00,0
0.750,27.00,0
0.754,27.00,0
0.756,27.00,0
0.760,27.00,0
0.763,27.00,0
0.768,27.00,0
0.772,27.00,0
0.775,27.00,0
0.779,27.00,0
0.783,27.00,0
0.791,27.00,0
0.791,27.00,0
0.797,27.00,0
0.800,27.00,0
0.804,27.00,0
0.807,27.00,0
0.812,27.00,0
0.815,27.00,0
0.819,27.00,0
0.823,27.00,0
0.827,27.00,0
0.831,27.00,0
0.836,27.00,0
0.841,27.00,0
0.844,27.00,0
0.850,27.00,0
0.854,27.00,0
0.856,27.00,0
0.860,27.00,0
0.863,27.00,0
0.867,27.00,0
0.872,27.00,0
