Time(sec),Temperature(C),PWM(%)
0.003,28.75,0
0.007,28.75,0
0.011,28.75,0
0.015,28.75,0
0.021,29.00,0
0.027,29.00,0
0.027,29.00,0
0.032,29.00,0
0.035,29.00,0
0.040,29.00,0
0.043,29.00,0
0.049,29.00,0
0.051,29.00,0
0.055,29.00,0
0.059,29.00,0
0.063,29.00,0
0.071,29.00,0
0.071,29.00,0
0.076,29.00,0
0.079,29.00,0
0.084,29.00,0
0.088,29.00,0
0.091,29.00,0
0.101,29.00,0
0.101,29.00,0
0.104,29.00,0
0.107,29.00,0
0.112,29.00,0
0.120,29.00,0
0.120,29.00,0
0.126,29.00,0
0.127,29.00,0
0.131,29.00,0
0.139,29.00,0
0.143,29.00,0
0.147,29.00,0
0.151,29.00,0
0.155,29.00,0
0.161,29.00,0
0.173,29.00,0
0.173,29.00,0
0.174,29.00,0
0.181,29.00,0
0.182,29.00,0
0.183,29.00,0
0.190,29.00,0
0.191,29.00,0
0.195,29.00,0
0.199,29.00,0
0.203,29.00,0
0.207,29.00,0
0.211,29.00,0
0.216,29.00,0
0.220,29.00,0
0.223,29.00,0
0.227,29.00,0
0.231,29.00,0
0.238,29.00,0
0.239,29.00,0
0.243,29.00,0
0.247,29.00,0
0.251,29.00,0
0.255,29.00,0
0.259,29.00,0
0.264,29.00,0
0.267,29.00,0
0.271,29.00,0
0.275,29.00,0
0.279,29.00,0
0.283,29.00,0
0.287,29.00,0
0.291,29.00,0
0.295,29.00,0
0.299,29.00,0
0.303,29.00,0
0.307,29.00,0
0.312,29.00,0
0.316,29.00,0
0.324,29.00,0
0.324,29.00,0
0.336,29.00,0
0.337,29.00,0
0.337,29.00,0
0.339,29.00,0
0.346,29.00,0
0.347,29.00,0
0.352,29.00,0
0.355,29.00,0
0.362,29.00,0
0.366,29.00,0
0.367,29.00,0
0.372,29.00,0
0.376,29.00,0
0.379,29.00,0
0.383,29.00,0
0.387,29.00,0
0.391,28.75,0
0.395,28.75,0
0.399,28.75,0
0.403,28.75,0
