Time(sec),Temperature(C),PWM(%)
0.001,44.50,0
0.005,44.50,0
0.009,44.50,0
0.013,44.50,0
0.017,44.50,0
0.021,44.50,0
0.025,44.50,0
0.029,44.50,0
0.033,44.50,0
0.037,44.50,0
0.042,44.50,0
0.049,44.50,0
0.049,44.50,0
0.057,44.50,0
0.063,44.50,0
0.064,44.50,0
0.065,44.50,0
0.069,44.50,0
0.073,44.50,0
0.085,44.50,0
0.086,44.50,0
0.086,44.50,0
0.096,44.50,0
0.096,44.50,0
0.097,44.50,0
0.103,44.50,0
0.111,44.50,0
0.112,44.50,0
0.113,44.50,0
0.120,44.50,0
0.124,44.50,0
0.126,44.50,0
0.129,44.50,0
0.133,44.50,0
0.140,44.50,0
0.141,44.50,0
0.147,44.50,0
0.152,44.50,0
0.153,44.50,0
0.157,44.50,0
0.161,44.50,0
0.165,44.50,0
0.169,44.50,0
0.173,44.50,0
0.177,44.50,0
0.186,44.50,0
0.194,44.50,0
0.195,44.50,0
0.204,44.50,0
0.204,44.50,0
0.207,44.50,0
0.209,44.50,0
0.213,44.50,0
0.217,44.50,0
0.222,44.50,0
0.225,44.50,0
0.229,44.50,0
0.233,44.50,0
0.237,44.50,0
0.242,44.50,0
0.246,44.50,0
0.249,44.50,0
0.253,44.50,0
0.257,44.50,0
0.261,44.50,0
0.265,44.50,0
0.269,44.50,0
0.273,44.50,0
0.280,44.50,0
0.282,44.50,0
0.285,44.50,0
0.289,44.50,0
0.296,44.50,0
0.297,44.50,0
0.301,44.50,0
0.305,44.50,0
0.309,44.50,0
0.313,44.50,0
0.317,44.50,0
0.321,44.50,0
0.325,44.50,0
0.330,44.50,0
0.335,44.50,0
0.338,44.50,0
0.341,44.50,0
0.346,44.50,0
0.349,44.50,0
0.353,44.50,0
0.357,44.50,0
0.361,44.50,0
0.365,44.50,0
0.369,44.50,0
0.377,44.50,0
0.382,44.50,0
0.382,44.50,0
0.385,44.50,0
0.389,44.50,0
0.394,44.50,0
0.397,44.50,0
0.401,44.50,0
0.405,44.50,0
0.409,44.50,0
0.413,44.50,0
0.417,44.50,0
0.421,44.50,0
0.425,44.50,0
0.430,44.50,0
0.434,44.50,0
0.437,44.50,0
0.441,44.50,0
0.445,44.50,0
0.449,44.50,0
0.453,44.25,0
0.457,44.25,0
0.461,44.25,0
0.465,44.25,0
0.469,44.25,0
0.478,44.25,0
0.478,44.25,0
0.481,44.25,0
0.486,44.25,0
0.490,44.25,0
0.497,44.25,0
0.497,44.25,0
0.506,44.25,0
0.507,44.25,0
