Time(sec),Temperature(C),PWM(%)
0.001,27.25,0
0.005,27.25,0
0.009,27.25,0
0.013,27.25,0
0.017,27.25,0
0.021,27.25,0
0.025,27.25,0
0.029,27.25,0
0.033,27.25,0
0.037,27.25,0
0.044,27.25,0
0.047,27.25,0
0.049,27.25,0
0.063,27.25,0
0.063,27.25,0
0.069,27.25,0
0.076,27.25,0
0.089,27.25,0
0.089,27.25,0
0.089,27.25,0
0.090,27.25,0
0.090,27.25,0
0.090,27.25,0
0.093,27.25,0
0.097,27.25,0
0.104,27.25,0
0.116,27.25,0
0.117,27.25,0
0.117,27.25,0
0.117,27.25,0
0.135,27.25,0
0.136,27.25,0
0.136,27.25,0
0.136,27.25,0
0.137,27.25,0
0.141,27.25,0
0.145,27.25,0
0.151,27.25,0
0.154,27.25,0
0.159,27.25,0
0.163,27.25,0
0.181,27.25,0
0.181,27.25,0
0.181,27.25,0
0.181,27.25,0
0.181,27.25,0
0.185,27.25,0
0.191,27.25,0
0.197,27.25,0
0.198,27.25,0
0.205,27.25,0
0.205,27.25,0
0.208,27.25,0
0.219,27.25,0
0.219,27.25,0
0.221,27.25,0
0.224,27.25,0
0.228,27.25,0
0.232,27.25,0
0.237,27.25,0
0.240,27.25,0
0.244,27.25,0
0.249,27.25,0
0.254,27.25,0
0.256,27.25,0
0.260,27.25,0
0.264,27.25,0
0.268,27.25,0
0.272,27.25,0
0.281,27.25,0
0.284,27.25,0
0.289,27.25,0
0.293,27.25,0
0.297,27.25,0
0.304,27.25,0
0.304,27.25,0
0.309,27.25,0
0.312,27.25,0
0.316,27.25,0
0.320,27.25,0
0.324,27.25,0
0.328,27.25,0
0.332,27.25,0
0.336,27.25,0
0.341,27.25,0
0.346,27.25,0
0.350,27.25,0
0.353,27.25,0
0.359,27.25,0
0.360,27.25,0
0.364,27.25,0
0.368,27.25,0
0.372,27.25,0
0.381,27.25,0
0.384,27.25,0
0.389,27.25,0
0.397,27.25,0
0.397,27.25,0
0.401,27.25,0
0.407,27.25,0
0.414,27.25,0
0.414,27.25,0
0.417,27.25,0
0.420,27.25,0
0.424,27.25,0
0.428,27.25,0
