Time(sec),Temperature(C),PWM(%)
0.003,37.75,0
0.007,37.75,0
0.011,37.75,0
0.015,37.75,0
0.019,37.75,0
0.023,37.75,0
0.026,37.75,0
0.031,37.75,0
0.034,37.75,0
0.047,37.75,0
0.048,37.75,0
0.048,37.75,0
0.051,37.75,0
0.055,37.75,0
0.060,37.75,0
0.063,37.75,0
0.067,37.75,0
0.071,37.75,0
0.075,37.75,0
0.079,37.75,0
0.083,37.75,0
0.087,37.75,0
0.092,37.75,0
0.095,37.75,0
0.100,37.75,0
0.105,37.75,0
0.107,37.75,0
0.111,37.75,0
0.115,37.75,0
0.119,37.75,0
0.123,37.75,0
0.127,37.75,0
0.131,37.75,0
0.140,37.75,0
0.140,37.75,0
0.143,37.75,0
0.147,37.75,0
0.151,37.75,0
0.155,37.75,0
0.159,37.50,0
0.163,37.50,0
0.167,37.50,0
0.171,37.50,0
0.175,37.50,0
0.179,37.50,0
0.183,37.50,0
0.190,37.50,0
0.191,37.50,0
0.197,37.50,0
0.201,37.50,0
0.203,37.50,0
0.207,37.50,0
0.217,37.50,0
0.217,37.50,0
0.219,37.50,0
0.223,37.50,0
0.227,37.50,0
0.232,37.50,0
0.237,37.50,0
0.239,37.50,0
0.243,37.50,0
0.248,37.50,0
0.251,37.50,0
0.255,37.50,0
0.259,37.50,0
0.263,37.50,0
0.267,37.50,0
0.271,37.50,0
0.275,37.50,0
0.279,37.50,0
0.284,37.50,0
0.288,37.50,0
0.291,37.50,0
0.295,37.50,0
0.299,37.50,0
0.303,37.50,0
0.307,37.50,0
0.311,37.50,0
0.315,37.50,0
0.319,37.50,0
0.323,37.50,0
0.333,37.50,0
0.335,37.50,0
0.339,37.50,0
0.343,37.50,0
0.347,37.50,0
0.351,37.50,0
0.355,37.50,0
0.359,37.50,0
0.363,37.50,0
0.367,37.50,0
0.371,37.50,0
0.375,37.50,0
0.380,37.50,0
0.384,37.50,0
0.387,37.50,0
0.391,37.50,0
0.396,37.50,0
0.399,37.50,0
0.403,37.50,0
0.407,37.50,0
0.411,37.50,0
0.415,37.50,0
0.419,37.50,0
0.423,37.50,0
0.434,37.50,0
0.435,37.50,0
0.440,37.50,0
0.444,37.50,0
0.447,37.50,0
0.451,37.50,0
0.455,37.50,0
0.459,37.50,0
0.463,37.50,0
0.467,37.50,0
0.471,37.50,0
0.475,37.50,0
0.483,37.50,0
0.483,37.50,0
0.489,37.50,0
0.493,37.50,0
0.496,37.50,0
0.499,37.50,0
0.503,37.50,0
0.507,37.50,0
0.511,37.50,0
0.515,37.50,0
0.519,37.50,0
0.523,37.50,0
0.527,37.50,0
0.534,37.50,0
0.535,37.50,0
0.540,37.50,0
0.544,37.50,0
0.547,37.50,0
0.551,37.50,0
0.555,37.50,0
0.559,37.50,0
0.563,37.50,0
0.567,37.50,0
0.571,37.50,0
0.575,37.50,0
0.583,37.50,0
0.583,37.50,0
0.590,37.50,0
0.591,37.50,0
0.595,37.50,0
0.599,37.50,0
0.603,37.50,0
0.607,37.50,0
0.611,37.50,0
0.615,37.50,0
0.619,37.50,0
0.623,37.50,0
0.627,37.50,0
0.634,37.50,0
0.635,37.50,0
0.640,37.50,0
0.644,37.50,0
