Time(sec),Temperature(C),PWM(%)
0.001,28.50,0
0.005,28.50,0
0.009,28.50,0
0.012,28.50,0
0.017,28.50,0
0.020,28.50,0
0.025,28.50,0
0.029,28.50,0
0.033,28.50,0
0.037,28.50,0
0.044,28.50,0
0.045,28.50,0
0.049,28.50,0
0.056,28.50,0
0.057,28.50,0
0.061,28.50,0
0.066,28.50,0
0.069,28.50,0
0.073,28.50,0
0.077,28.50,0
0.081,28.50,0
0.085,28.50,0
0.090,28.50,0
0.093,28.50,0
0.097,28.50,0
0.102,28.50,0
0.105,28.75,0
0.109,28.75,0
0.113,28.75,0
0.117,28.75,0
0.121,28.75,0
0.125,28.75,0
0.129,28.75,0
0.134,28.75,0
0.138,28.75,0
0.141,28.75,0
0.145,28.75,0
0.149,28.75,0
0.153,28.75,0
0.157,28.75,0
0.163,28.75,0
0.165,28.75,0
0.174,28.75,0
0.174,28.75,0
0.182,28.75,0
0.182,28.75,0
0.187,28.75,0
0.189,28.75,0
0.193,28.75,0
0.201,28.75,0
0.201,28.75,0
0.205,28.75,0
0.209,28.75,0
0.214,28.75,0
0.217,28.75,0
0.220,28.75,0
0.225,28.75,0
0.231,28.75,0
0.233,28.75,0
0.237,28.75,0
0.241,28.75,0
0.245,28.75,0
0.249,28.75,0
0.253,28.50,0
0.259,28.50,0
0.260,28.50,0
0.264,28.50,0
0.269,28.50,0
0.273,28.50,0
0.278,28.50,0
0.282,28.50,0
0.286,28.50,0
0.289,28.50,0
0.299,28.50,0
0.299,28.50,0
0.301,28.50,0
0.309,28.50,0
0.309,28.50,0
0.313,28.50,0
0.317,28.50,0
0.320,28.50,0
0.325,28.50,0
0.330,28.50,0
0.336,28.50,0
0.337,28.50,0
0.341,28.50,0
0.345,28.50,0
0.349,28.50,0
0.353,28.50,0
0.356,28.50,0
0.364,28.50,0
0.365,28.50,0
0.369,28.50,0
0.374,28.50,0
0.377,28.50,0
0.380,28.50,0
0.386,28.50,0
0.391,28.50,0
0.393,28.50,0
0.397,28.50,0
0.401,28.50,0
0.405,28.50,0
0.409,28.50,0
0.413,28.50,0
0.417,28.50,0
0.421,28.50,0
0.425,28.50,0
0.431,28.50,0
0.433,28.50,0
0.438,28.50,0
0.444,28.50,0
0.445,28.50,0
0.449,28.50,0
0.453,28.50,0
0.457,28.50,0
0.461,28.50,0
0.469,28.50,0
0.474,28.75,0
0.481,28.75,0
0.481,28.75,0
0.487,28.75,0
