Time(sec),Temperature(C),PWM(%)
0.000,29.25,0
0.004,29.25,0
0.008,29.25,0
0.012,29.25,0
0.016,29.25,0
0.020,29.25,0
0.024,29.25,0
0.028,29.25,0
0.032,29.25,0
0.036,29.25,0
0.042,29.25,0
0.045,29.25,0
0.048,29.25,0
0.058,29.25,0
0.059,29.25,0
0.065,29.25,0
0.086,29.25,0
0.086,29.25,0
0.086,29.25,0
0.086,29.25,0
0.086,29.25,0
0.087,29.25,0
0.088,29.25,0
0.092,29.25,0
0.096,29.25,0
0.101,29.25,0
0.110,29.25,0
0.115,29.25,0
0.115,29.25,0
0.116,29.25,0
0.125,29.25,0
0.129,29.25,0
0.130,29.25,0
0.132,29.25,0
0.141,29.25,0
0.141,29.25,0
0.148,29.25,0
0.148,29.25,0
0.155,29.25,0
0.156,29.25,0
0.160,29.25,0
0.164,29.25,0
0.171,29.25,0
0.172,29.25,0
0.177,29.25,0
0.184,29.25,0
0.184,29.25,0
0.188,29.25,0
0.197,29.25,0
0.197,29.25,0
0.200,29.25,0
0.204,29.25,0
0.208,29.25,0
0.212,29.25,0
0.216,29.25,0
0.220,29.25,0
0.224,29.25,0
0.228,29.25,0
0.232,29.25,0
0.236,29.25,0
0.240,29.25,0
0.245,29.25,0
0.248,29.25,0
0.252,29.25,0
0.256,29.25,0
0.260,29.25,0
0.264,29.25,0
0.269,29.25,0
0.272,29.25,0
0.276,29.25,0
0.280,29.25,0
0.284,29.25,0
0.288,29.25,0
0.295,29.25,0
0.296,29.25,0
0.301,29.25,0
0.305,29.25,0
0.308,29.25,0
0.312,29.25,0
0.316,29.25,0
0.320,29.25,0
0.324,29.25,0
0.328,29.25,0
0.332,29.25,0
0.336,29.25,0
0.342,29.25,0
0.344,29.25,0
0.349,29.25,0
0.356,29.25,0
0.364,29.25,0
0.367,29.25,0
0.367,29.25,0
0.368,29.25,0
0.375,29.25,0
0.376,29.25,0
0.382,29.25,0
0.384,29.25,0
0.390,29.25,0
0.392,29.25,0
0.399,29.25,0
0.400,29.25,0
0.407,29.25,0
0.408,29.25,0
0.414,29.25,0
0.416,29.25,0
0.420,29.25,0
0.424,29.25,0
0.428,29.25,0
0.432,29.25,0
0.436,29.25,0
0.440,29.25,0
0.448,29.25,0
0.448,29.25,0
0.454,29.25,0
0.458,29.25,0
0.460,29.25,0
0.466,29.25,0
0.468,29.25,0
0.472,29.25,0
0.476,29.25,0
0.480,29.25,0
0.484,29.25,0
0.488,29.25,0
0.497,29.25,0
0.497,29.25,0
0.500,29.25,0
0.504,29.25,0
0.508,29.00,0
0.512,29.00,0
0.516,29.00,0
0.520,29.00,0
0.524,29.00,0
0.528,29.00,0
0.532,29.00,0
0.536,29.00,0
0.540,29.00,0
0.548,29.00,0
0.548,29.00,0
0.552,29.00,0
0.558,29.00,0
0.560,29.00,0
0.566,29.00,0
0.568,29.00,0
0.574,29.00,0
0.576,29.00,0
0.581,29.00,0
0.585,29.25,0
0.588,29.25,0
0.595,29.25,0
0.596,29.25,0
0.602,29.25,0
0.606,29.25,0
0.608,29.25,0
0.612,29.25,0
0.616,29.25,0
0.620,29.25,0
0.624,29.25,0
0.628,29.25,0
0.632,29.25,0
0.636,29.25,0
0.640,29.25,0
0.646,29.25,0
0.648,29.25,0
0.652,29.25,0
0.656,29.25,0
0.660,29.25,0
0.665,29.25,0
0.668,29.25,0
0.672,29.25,0
0.676,29.25,0
0.680,29.25,0
0.684,29.25,0
0.688,29.25,0
0.692,29.25,0
0.697,29.25,0
0.705,29.25,0
0.705,29.25,0
0.715,29.25,0
0.715,29.25,0
0.716,29.25,0
0.724,29.25,0
0.724,29.25,0
0.729,29.25,0
0.732,29.25,0
0.736,29.25,0
0.746,29.25,0
0.748,29.25,0
0.753,29.25,0
0.757,29.25,0
0.760,29.25,0
0.764,29.25,0
0.768,29.25,0
0.772,29.25,0
0.776,29.25,0
0.780,29.25,0
0.784,29.25,0
0.789,29.25,0
0.792,29.25,0
0.796,29.25,0
0.801,29.25,0
0.804,29.25,0
0.808,29.25,0
0.812,29.25,0
0.816,29.25,0
0.820,29.25,0
0.824,29.25,0
0.828,29.25,0
0.832,29.25,0
0.836,29.25,0
0.847,29.25,0
0.848,29.25,0
0.853,29.25,0
0.857,29.25,0
0.860,29.25,0
0.864,29.25,0
0.868,29.25,0
0.872,29.25,0
0.876,29.25,0
0.880,29.25,0
0.884,29.25,0
0.888,29.25,0
0.893,29.25,0
0.898,29.25,0
0.913,29.25,0
0.916,29.25,0
0.916,29.25,0
0.916,29.25,0
0.917,29.25,0
0.925,29.25,0
0.925,29.25,0
0.931,29.25,0
0.932,29.25,0
0.936,29.25,0
0.940,29.25,0
0.949,29.25,0
0.949,29.25,0
0.952,29.25,0
0.956,29.25,0
0.961,29.25,0
0.964,29.25,0
0.968,29.25,0
0.972,29.25,0
0.976,29.25,0
0.980,29.25,0
0.984,29.25,0
0.988,29.25,0
0.993,29.25,0
0.998,29.25,0
1.000,29.25,0
1.004,29.25,0
1.009,29.25,0
1.012,29.25,0
1.016,29.25,0
1.020,29.25,0
1.024,29.25,0
1.028,29.25,0
1.032,29.25,0
1.036,29.25,0
1.047,29.25,0
1.048,29.25,0
1.055,29.25,0
1.059,29.25,0
1.060,29.25,0
1.064,29.25,0
1.068,29.25,0
1.072,29.25,0
1.076,29.25,0
1.080,29.25,0
1.084,29.25,0
1.088,29.25,0
1.092,29.25,0
1.098,29.25,0
1.100,29.25,0
1.104,29.25,0
1.109,29.25,0
1.112,29.25,0
1.116,29.25,0
1.120,29.25,0
1.124,29.25,0
1.128,29.25,0
1.132,29.25,0
1.136,29.25,0
1.143,29.25,0
1.148,29.25,0
1.149,29.25,0
1.155,29.25,0
1.156,29.25,0
1.165,29.25,0
1.165,29.25,0
1.173,29.25,0
1.173,29.25,0
1.179,29.25,0
1.181,29.25,0
1.184,29.25,0
1.188,29.25,0
1.192,29.25,0
1.197,29.25,0
1.204,29.25,0
1.204,29.25,0
1.208,29.25,0
1.212,29.25,0
1.216,29.25,0
1.220,29.25,0
1.224,29.25,0
1.228,29.25,0
1.232,29.25,0
1.236,29.25,0
1.240,29.25,0
1.246,29.25,0
1.248,29.25,0
1.253,29.25,0
1.257,29.25,0
1.260,29.25,0
1.264,29.25,0
1.268,29.25,0
1.272,29.25,0
1.276,29.25,0
1.280,29.25,0
1.284,29.25,0
1.288,29.25,0
1.292,29.25,0
1.297,29.25,0
1.300,29.25,0
1.305,29.25,0
1.310,29.25,0
1.312,29.25,0
1.316,29.25,0
1.324,29.25,0
1.324,29.00,0
1.330,29.00,0
1.332,29.00,0
1.336,29.00,0
1.348,29.00,0
1.348,29.00,0
1.348,29.00,0
1.353,29.00,0
1.356,29.00,0
1.364,29.00,0
1.364,29.00,0
1.368,29.00,0
1.374,29.00,0
1.376,29.00,0
1.382,29.00,0
1.386,29.00,0
1.388,29.00,0
1.396,29.00,0
1.396,29.00,0
1.400,29.25,0
1.404,29.25,0
1.408,29.25,0
1.412,29.25,0
1.416,29.25,0
1.420,29.25,0
1.424,29.25,0
1.428,29.25,0
1.432,29.25,0
1.436,29.25,0
1.440,29.25,0
1.447,29.25,0
1.448,29.25,0
1.452,29.25,0
1.456,29.25,0
1.460,29.25,0
1.464,29.25,0
1.468,29.25,0
1.472,29.25,0
1.476,29.25,0
1.480,29.25,0
1.484,29.25,0
1.488,29.25,0
1.492,29.25,0
1.497,29.25,0
1.500,29.25,0
1.505,29.25,0
1.510,29.25,0
1.513,29.25,0
1.516,29.25,0
1.520,29.25,0
1.524,29.25,0
1.528,29.25,0
1.532,29.25,0
1.536,29.25,0
1.540,29.25,0
1.548,29.25,0
1.548,29.25,0
1.553,29.25,0
1.556,29.25,0
1.560,29.25,0
1.564,29.25,0
1.568,29.25,0
1.572,29.25,0
1.576,29.25,0
1.580,29.25,0
1.584,29.25,0
1.588,29.25,0
1.592,29.25,0
1.596,29.25,0
1.601,29.25,0
1.604,29.25,0
1.608,29.25,0
1.612,29.25,0
1.616,29.25,0
1.620,29.25,0
1.624,29.25,0
1.628,29.25,0
1.632,29.25,0
1.636,29.25,0
1.646,29.25,0
1.648,29.25,0
1.653,29.25,0
1.657,29.25,0
1.660,29.25,0
1.664,29.25,0
1.668,29.25,0
1.672,29.25,0
1.676,29.25,0
1.680,29.25,0
1.684,29.25,0
1.688,29.25,0
1.692,29.25,0
1.697,29.25,0
1.704,29.25,0
1.704,29.25,0
1.708,29.25,0
1.712,29.25,0
1.716,29.25,0
1.720,29.25,0
1.724,29.25,0
1.728,29.25,0
1.732,29.25,0
1.736,29.25,0
1.740,29.25,0
1.748,29.25,0
1.748,29.25,0
1.755,29.25,0
1.756,29.25,0
1.760,29.25,0
1.764,29.25,0
1.768,29.25,0
1.772,29.25,0
1.776,29.25,0
1.780,29.25,0
