Time(sec),Temperature(C),PWM(%)
0.002,30.75,0
0.006,30.75,0
0.010,30.75,0
0.014,30.75,0
0.018,30.75,0
0.022,30.75,0
0.026,30.75,0
0.030,30.75,0
0.034,30.75,0
0.038,30.75,0
0.042,30.75,0
0.047,30.75,0
0.050,30.75,0
0.056,30.75,0
0.058,30.75,0
0.064,30.50,0
0.070,30.50,0
0.070,30.50,0
0.074,30.50,0
0.079,30.50,0
0.082,30.50,0
0.086,30.50,0
0.090,30.50,0
0.094,30.50,0
0.098,30.50,0
0.106,30.50,0
0.106,30.50,0
0.112,30.50,0
0.118,30.50,0
0.118,30.50,0
0.124,30.50,0
0.126,30.50,0
0.133,30.50,0
0.134,30.75,0
0.139,30.75,0
0.142,30.75,0
0.146,30.75,0
0.155,30.75,0
0.155,30.75,0
0.160,30.75,0
0.166,30.75,0
0.166,30.75,0
0.170,30.75,0
0.175,30.75,0
0.178,30.75,0
0.182,30.75,0
0.186,30.75,0
0.190,30.75,0
0.194,30.75,0
0.198,30.75,0
0.202,30.75,0
0.206,30.75,0
0.212,30.50,0
0.218,30.50,0
0.218,30.50,0
0.222,30.50,0
0.226,30.50,0
0.230,30.50,0
0.234,30.50,0
0.238,30.50,0
0.242,30.50,0
0.246,30.50,0
0.250,30.50,0
0.256,30.50,0
0.259,30.50,0
0.264,30.50,0
0.276,30.50,0
0.276,30.50,0
0.276,30.50,0
0.280,30.50,0
0.282,30.50,0
0.286,30.50,0
0.292,30.50,0
0.297,30.50,0
0.298,30.50,0
0.302,30.50,0
0.307,30.50,0
0.310,30.50,0
0.315,30.50,0
0.318,30.50,0
0.322,30.50,0
0.326,30.50,0
0.330,30.50,0
0.334,30.50,0
0.338,30.50,0
0.342,30.50,0
0.346,30.50,0
0.350,30.50,0
0.354,30.50,0
0.360,30.75,0
0.369,30.75,0
0.371,30.75,0
0.371,30.75,0
0.378,30.75,0
0.378,30.75,0
0.382,30.75,0
0.388,30.75,0
0.392,30.75,0
0.394,30.75,0
0.401,30.75,0
0.402,30.75,0
0.406,30.75,0
0.411,30.75,0
0.415,30.75,0
0.422,30.75,0
0.422,30.75,0
0.426,30.75,0
0.430,30.75,0
0.434,30.50,0
0.438,30.50,0
0.442,30.50,0
0.446,30.50,0
0.450,30.50,0
0.454,30.50,0
0.458,30.50,0
0.462,30.50,0
0.468,30.50,0
0.470,30.50,0
0.474,30.50,0
0.478,30.50,0
0.482,30.50,0
0.489,30.50,0
0.490,30.50,0
0.494,30.50,0
0.498,30.50,0
0.502,30.50,0
0.506,30.75,0
0.510,30.75,0
0.515,30.75,0
0.520,30.75,0
0.522,30.75,0
0.528,30.75,0
0.534,30.75,0
0.534,30.75,0
0.538,30.75,0
0.542,30.75,0
0.547,30.75,0
0.550,30.75,0
0.554,30.75,0
0.558,30.75,0
0.563,30.75,0
0.570,30.75,0
0.570,30.75,0
0.574,30.75,0
0.580,30.75,0
0.582,30.75,0
0.586,30.75,0
0.590,30.75,0
0.594,30.75,0
0.598,30.75,0
0.602,30.75,0
0.606,30.75,0
0.610,30.75,0
0.615,30.75,0
0.623,30.75,0
0.623,30.75,0
0.631,30.75,0
0.631,30.75,0
0.634,30.75,0
0.640,30.75,0
