Time(sec),Temperature(C),PWM(%)
0.003,27.25,0
0.007,27.25,0
0.011,27.25,0
0.015,27.25,0
0.023,27.25,0
0.027,27.25,0
0.036,27.25,0
0.036,27.25,0
0.039,27.25,0
0.043,27.25,0
0.047,27.25,0
0.051,27.25,0
0.055,27.25,0
0.059,27.25,0
0.063,27.25,0
0.067,27.25,0
0.071,27.25,0
0.075,27.25,0
0.079,27.25,0
0.085,27.25,0
0.087,27.25,0
0.094,27.25,0
0.095,27.25,0
0.099,27.25,0
0.103,27.25,0
0.107,27.25,0
0.111,27.25,0
0.118,27.25,0
0.119,27.25,0
0.123,27.25,0
0.127,27.25,0
0.131,27.25,0
0.137,27.25,0
0.139,27.25,0
0.144,27.25,0
0.149,27.25,0
0.151,27.25,0
0.155,27.25,0
0.159,27.25,0
0.163,27.25,0
0.167,27.25,0
0.171,27.25,0
0.175,27.25,0
0.179,27.25,0
0.186,27.25,0
0.189,27.25,0
0.192,27.25,0
0.199,27.25,0
0.205,27.25,0
0.213,27.25,0
0.213,27.25,0
0.213,27.25,0
0.215,27.25,0
0.223,27.25,0
0.223,27.25,0
0.228,27.25,0
0.231,27.25,0
0.237,27.25,0
0.241,27.25,0
0.243,27.25,0
0.247,27.25,0
0.251,27.25,0
0.255,27.25,0
0.259,27.25,0
0.263,27.25,0
0.267,27.25,0
0.271,27.25,0
0.275,27.25,0
0.279,27.25,0
0.283,27.25,0
0.287,27.25,0
0.292,27.25,0
0.295,27.25,0
0.301,27.25,0
0.305,27.25,0
0.307,27.25,0
0.314,27.25,0
0.315,27.25,0
0.319,27.25,0
0.323,27.25,0
0.327,27.25,0
0.331,27.25,0
0.335,27.25,0
0.340,27.25,0
0.344,27.25,0
0.347,27.25,0
0.353,27.25,0
0.359,27.25,0
0.359,27.25,0
0.363,27.25,0
0.367,27.25,0
0.371,27.25,0
0.375,27.25,0
0.379,27.25,0
0.383,27.25,0
0.387,27.25,0
0.395,27.25,0
0.396,27.25,0
0.405,27.25,0
0.405,27.25,0
0.416,27.25,0
0.416,27.25,0
0.416,27.25,0
0.420,27.25,0
0.425,27.25,0
0.430,27.25,0
0.431,27.25,0
0.439,27.25,0
0.439,27.25,0
0.443,27.25,0
0.451,27.25,0
0.451,27.25,0
0.459,27.25,0
0.459,27.25,0
0.463,27.25,0
0.467,27.25,0
0.477,27.25,0
0.482,27.25,0
0.482,27.25,0
0.483,27.25,0
0.487,27.25,0
0.492,27.25,0
0.502,27.25,0
0.507,27.25,0
0.508,27.25,0
0.508,27.25,0
0.511,27.25,0
0.515,27.25,0
0.519,27.25,0
0.530,27.25,0
0.531,27.25,0
0.535,27.25,0
0.540,27.25,0
0.543,27.25,0
0.550,27.25,0
0.551,27.25,0
0.557,27.25,0
0.563,27.25,0
0.563,27.25,0
0.567,27.25,0
0.571,27.25,0
0.575,27.25,0
0.579,27.25,0
0.583,27.25,0
0.587,27.25,0
0.591,27.25,0
0.600,27.25,0
0.608,27.25,0
0.608,27.25,0
0.613,27.25,0
0.615,27.25,0
0.619,27.25,0
0.623,27.25,0
0.627,27.25,0
0.631,27.25,0
0.635,27.25,0
0.639,27.25,0
0.647,27.25,0
0.648,27.25,0
0.651,27.25,0
0.658,27.25,0
0.660,27.25,0
0.669,27.25,0
0.669,27.25,0
0.671,27.25,0
0.680,27.25,0
0.680,27.25,0
0.685,27.25,0
0.687,27.25,0
0.691,27.25,0
0.701,27.25,0
0.703,27.25,0
0.709,27.25,0
0.714,27.25,0
0.716,27.25,0
0.719,27.25,0
0.723,27.25,0
0.727,27.25,0
0.731,27.25,0
0.735,27.25,0
0.740,27.25,0
0.743,27.25,0
0.750,27.25,0
0.751,27.25,0
0.757,27.25,0
0.762,27.25,0
0.763,27.25,0
0.767,27.25,0
0.771,27.25,0
0.775,27.25,0
0.779,27.25,0
0.783,27.25,0
0.787,27.25,0
0.791,27.25,0
0.795,27.25,0
0.801,27.25,0
0.803,27.25,0
0.809,27.25,0
0.813,27.25,0
0.815,27.25,0
0.819,27.25,0
0.823,27.25,0
0.827,27.25,0
0.831,27.25,0
0.835,27.25,0
0.839,27.25,0
0.846,27.25,0
0.848,27.25,0
0.851,27.25,0
0.857,27.25,0
0.866,27.25,0
0.872,27.25,0
0.873,27.25,0
0.873,27.25,0
0.875,27.25,0
0.879,27.25,0
0.883,27.25,0
0.888,27.25,0
0.892,27.25,0
0.900,27.25,0
0.908,27.25,0
