Time(sec),Temperature(C),PWM(%)
0.003,21.00,0
0.007,21.00,0
0.011,21.00,0
0.015,21.00,0
0.019,21.00,0
0.023,21.00,0
0.027,21.00,0
0.034,21.00,0
0.035,21.00,0
0.040,21.00,0
0.043,21.00,0
0.047,21.00,0
0.051,21.00,0
0.055,21.00,0
0.059,21.00,0
0.063,21.00,0
0.067,21.00,0
0.071,21.00,0
0.075,21.00,0
0.079,21.00,0
0.083,21.00,0
0.090,21.00,0
0.091,21.00,0
0.099,21.00,0
0.099,21.00,0
0.103,21.00,0
0.107,21.00,0
0.111,21.00,0
0.115,21.00,0
0.119,21.00,0
0.123,21.00,0
0.129,21.00,0
0.131,21.00,0
0.136,21.00,0
0.141,21.00,0
0.143,21.00,0
0.147,21.00,0
0.152,21.00,0
0.155,21.00,0
0.159,21.00,0
0.163,21.00,0
0.167,21.00,0
0.171,21.00,0
0.176,21.00,0
0.179,21.00,0
0.183,21.00,0
0.188,21.00,0
0.194,21.00,0
0.195,21.00,0
0.202,21.00,0
0.207,21.00,0
0.207,21.00,0
0.211,21.00,0
0.215,21.00,0
0.224,21.00,0
0.227,21.00,0
0.231,21.00,0
0.236,21.00,0
0.242,21.00,0
0.243,21.00,0
0.248,21.00,0
0.253,21.00,0
0.255,21.00,0
0.259,21.00,0
0.263,21.00,0
0.267,21.00,0
0.271,21.00,0
0.275,21.00,0
0.279,21.00,0
0.283,21.00,0
0.290,21.00,0
0.291,21.00,0
0.298,21.00,0
0.302,21.00,0
0.303,21.00,0
0.307,21.00,0
0.311,21.00,0
0.319,21.00,0
0.323,21.00,0
0.327,21.00,0
0.331,21.00,0
0.338,21.00,0
0.340,21.00,0
0.350,21.00,0
0.350,21.00,0
0.361,21.00,0
0.361,21.00,0
0.361,21.00,0
0.363,21.00,0
0.370,21.00,0
0.375,21.00,0
0.375,21.00,0
0.379,21.00,0
0.383,21.00,0
0.390,21.00,0
0.391,21.00,0
0.396,21.00,0
0.399,21.00,0
0.403,21.00,0
0.407,21.00,0
0.414,21.00,0
0.415,21.00,0
0.419,21.00,0
0.423,21.00,0
0.427,21.00,0
0.431,21.00,0
0.437,21.00,0
0.442,21.00,0
0.450,21.00,0
0.453,21.00,0
0.454,21.00,0
0.466,21.00,0
0.466,21.00,0
0.466,21.00,0
0.467,21.00,0
0.475,21.00,0
0.476,21.00,0
0.481,21.00,0
0.483,21.00,0
0.490,21.00,0
0.491,21.00,0
0.498,21.00,0
0.499,21.00,0
0.503,21.00,0
0.511,21.00,0
0.511,21.00,0
0.515,21.00,0
0.519,21.00,0
0.523,21.00,0
0.527,21.00,0
0.531,21.00,0
0.535,21.00,0
0.539,20.75,0
0.543,20.75,0
0.547,20.75,0
0.551,20.75,0
0.555,20.75,0
0.559,20.75,0
0.563,20.75,0
0.567,20.75,0
0.571,20.75,0
0.575,20.75,0
0.579,20.75,0
0.583,20.75,0
0.588,20.75,0
0.594,20.75,0
0.601,20.75,0
0.610,20.75,0
0.617,20.75,0
0.617,20.75,0
0.617,20.75,0
0.617,20.75,0
0.619,20.75,0
0.627,20.75,0
0.627,20.75,0
0.632,20.75,0
0.636,20.75,0
0.640,20.75,0
0.648,20.75,0
0.648,20.75,0
0.653,20.75,0
0.657,20.75,0
0.659,20.75,0
0.668,20.75,0
0.668,20.75,0
0.673,20.75,0
0.675,20.75,0
0.680,20.75,0
0.683,20.75,0
0.688,20.75,0
0.695,20.75,0
0.695,20.75,0
0.700,20.75,0
0.709,20.75,0
0.709,20.75,0
0.714,20.75,0
0.716,20.75,0
0.722,20.75,0
0.723,20.75,0
0.727,20.75,0
0.731,20.75,0
0.735,20.75,0
0.740,20.75,0
0.746,20.75,0
0.747,20.75,0
0.753,20.75,0
0.757,20.75,0
0.760,20.75,0
0.763,20.75,0
0.767,20.75,0
0.771,20.75,0
0.775,20.75,0
0.779,20.75,0
0.783,20.75,0
0.790,20.75,0
0.791,20.75,0
0.798,20.75,0
0.802,20.75,0
0.804,20.75,0
0.810,20.75,0
0.811,20.75,0
0.815,20.75,0
0.819,20.75,0
0.823,20.75,0
0.827,20.75,0
0.831,20.75,0
0.835,20.75,0
0.842,20.75,0
0.843,20.75,0
0.848,20.75,0
0.852,20.75,0
0.855,20.75,0
0.859,20.75,0
0.863,20.75,0
0.867,20.75,0
0.871,20.75,0
0.876,20.75,0
0.879,20.75,0
0.883,20.75,0
0.892,20.75,0
0.892,20.75,0
0.907,20.75,0
0.916,20.75,0
0.917,20.75,0
0.917,20.75,0
0.917,20.50,0
0.917,20.50,0
0.919,20.50,0
0.933,20.50,0
0.935,20.50,0
0.935,20.50,0
0.935,20.50,0
0.941,20.50,0
0.943,20.50,0
0.947,20.50,0
0.956,20.50,0
0.956,20.50,0
0.959,20.50,0
0.966,20.50,0
0.970,20.50,0
0.971,20.50,0
0.975,20.50,0
0.979,20.50,0
0.983,20.50,0
0.990,20.50,0
0.992,20.50,0
0.998,20.50,0
0.999,20.50,0
1.004,20.50,0
1.007,20.50,0
1.011,20.50,0
1.015,20.50,0
1.019,20.50,0
1.023,20.50,0
1.027,20.50,0
1.031,20.50,0
1.035,20.50,0
1.040,20.50,0
1.043,20.50,0
1.048,20.50,0
1.052,20.50,0
1.055,20.50,0
1.059,20.50,0
1.063,20.50,0
1.067,20.50,0
1.071,20.50,0
1.075,20.50,0
1.079,20.50,0
1.083,20.50,0
1.090,20.50,0
1.091,20.50,0
1.096,20.50,0
1.099,20.50,0
1.103,20.50,0
1.107,20.50,0
1.111,20.50,0
1.115,20.50,0
1.119,20.50,0
1.123,20.50,0
1.127,20.50,0
1.131,20.50,0
1.135,20.50,0
1.143,20.50,0
1.143,20.50,0
1.150,20.50,0
1.151,20.50,0
1.155,20.50,0
1.159,20.50,0
1.163,20.50,0
1.167,20.50,0
1.171,20.50,0
1.175,20.50,0
1.179,20.50,0
1.183,20.50,0
1.200,20.50,0
1.202,20.50,0
1.210,20.50,0
1.213,20.50,0
1.213,20.50,0
1.213,20.25,0
1.213,20.25,0
1.215,20.25,0
1.222,20.25,0
1.229,20.25,0
1.229,20.25,0
1.231,20.25,0
1.238,20.25,0
1.239,20.25,0
1.245,20.25,0
1.254,20.25,0
