Time(sec),Temperature(C),PWM(%)
0.002,35.25,0
0.006,35.25,0
0.010,35.25,0
0.014,35.25,0
0.018,35.25,0
0.022,35.25,0
0.026,35.25,0
0.030,35.25,0
0.034,35.25,0
0.042,35.25,0
0.042,35.25,0
0.046,35.25,0
0.055,35.25,0
0.055,35.25,0
0.058,35.25,0
0.062,35.25,0
0.068,35.25,0
0.070,35.25,0
0.074,35.25,0
0.078,35.25,0
0.082,35.25,0
0.086,35.25,0
0.090,35.25,0
0.094,35.25,0
0.098,35.25,0
0.105,35.25,0
0.106,35.25,0
0.111,35.25,0
0.115,35.25,0
0.118,35.25,0
0.122,35.25,0
0.126,35.25,0
0.130,35.25,0
0.137,35.25,0
0.138,35.25,0
0.142,35.25,0
0.146,35.25,0
0.150,35.25,0
0.154,35.25,0
0.158,35.25,0
0.164,35.25,0
0.170,35.25,0
0.170,35.25,0
0.174,35.25,0
0.178,35.25,0
0.182,35.25,0
0.186,35.25,0
0.190,35.25,0
0.194,35.25,0
0.198,35.25,0
0.203,35.25,0
0.210,35.25,0
0.210,35.25,0
0.217,35.25,0
0.218,35.25,0
0.223,35.25,0
0.226,35.25,0
0.231,35.25,0
0.234,35.25,0
0.238,35.25,0
0.242,35.25,0
0.246,35.25,0
0.250,35.25,0
0.254,35.25,0
0.259,35.25,0
0.263,35.25,0
0.270,35.25,0
0.270,35.25,0
0.274,35.25,0
0.278,35.25,0
0.282,35.25,0
0.286,35.25,0
0.290,35.25,0
0.294,35.25,0
0.298,35.25,0
0.302,35.25,0
0.309,35.25,0
0.310,35.25,0
0.316,35.25,0
0.320,35.25,0
0.334,35.25,0
0.334,35.25,0
0.334,35.25,0
0.334,35.25,0
0.338,35.25,0
0.348,35.25,0
0.348,35.25,0
0.355,35.25,0
0.356,35.25,0
0.359,35.25,0
0.366,35.25,0
0.366,35.25,0
0.371,35.25,0
0.374,35.25,0
0.379,35.25,0
0.382,35.25,0
0.386,35.25,0
0.390,35.25,0
0.394,35.25,0
0.398,35.25,0
0.402,35.25,0
0.406,35.25,0
0.410,35.25,0
0.415,35.25,0
0.419,35.25,0
0.424,35.25,0
0.428,35.25,0
0.430,35.25,0
0.437,35.25,0
0.438,35.25,0
0.443,35.25,0
0.447,35.25,0
0.450,35.25,0
0.454,35.25,0
0.458,35.25,0
0.463,35.25,0
0.466,35.25,0
0.471,35.25,0
0.489,35.25,0
0.489,35.25,0
0.490,35.25,0
0.490,35.25,0
0.490,35.25,0
0.499,35.25,0
0.499,35.25,0
0.505,35.25,0
0.506,35.25,0
0.511,35.25,0
0.517,35.25,0
0.518,35.25,0
0.523,35.25,0
0.526,35.25,0
0.530,35.25,0
0.534,35.25,0
0.538,35.25,0
0.542,35.25,0
0.546,35.25,0
0.550,35.25,0
0.554,35.00,0
0.558,35.00,0
0.562,35.00,0
0.569,35.00,0
0.570,35.00,0
0.576,35.00,0
0.580,35.00,0
0.582,35.00,0
0.587,35.00,0
0.595,35.00,0
0.596,35.00,0
0.601,35.00,0
0.602,35.00,0
0.606,35.00,0
0.610,35.00,0
0.617,35.00,0
0.618,35.00,0
