Time(sec),Temperature(C),PWM(%)
0.007,30.00,0
0.007,30.00,0
0.010,30.00,0
0.014,30.00,0
0.018,30.00,0
0.022,30.00,0
0.026,30.00,0
0.030,30.00,0
0.034,30.00,0
0.040,30.00,0
0.043,30.00,0
0.048,30.00,0
0.055,30.00,0
0.062,30.00,0
0.062,30.00,0
0.063,30.00,0
0.066,30.00,0
0.073,30.00,0
0.079,30.00,0
0.079,30.25,0
0.084,30.25,0
0.086,30.25,0
0.096,30.25,0
0.096,30.25,0
0.101,30.25,0
0.103,30.25,0
0.107,30.25,0
0.117,30.25,0
0.122,30.25,0
0.122,30.25,0
0.122,30.25,0
0.130,30.25,0
0.130,30.25,0
0.137,30.25,0
0.138,30.25,0
0.144,30.25,0
0.154,30.25,0
0.154,30.25,0
0.154,30.25,0
0.159,30.25,0
0.163,30.25,0
0.173,30.25,0
0.174,30.25,0
0.179,30.25,0
0.184,30.25,0
0.186,30.25,0
0.191,30.25,0
0.194,30.25,0
0.201,30.25,0
0.202,30.25,0
0.206,30.25,0
0.214,30.25,0
0.218,30.25,0
0.222,30.25,0
0.226,30.25,0
0.230,30.25,0
0.234,30.25,0
0.239,30.25,0
0.244,30.25,0
0.248,30.25,0
0.251,30.25,0
0.254,30.25,0
0.258,30.25,0
0.262,30.25,0
0.266,30.25,0
0.270,30.25,0
0.274,30.25,0
0.278,30.25,0
0.282,30.25,0
0.289,30.25,0
0.290,30.25,0
0.295,30.25,0
0.300,30.25,0
0.302,30.25,0
0.306,30.25,0
0.310,30.25,0
0.314,30.25,0
0.320,30.25,0
0.322,30.25,0
0.326,30.25,0
0.330,30.25,0
0.334,30.25,0
0.340,30.25,0
0.342,30.25,0
0.346,30.25,0
0.351,30.25,0
0.354,30.25,0
0.358,30.25,0
0.362,30.25,0
0.366,30.25,0
0.370,30.25,0
0.374,30.25,0
0.378,30.25,0
0.382,30.25,0
0.387,30.25,0
0.391,30.25,0
0.394,30.25,0
0.398,30.25,0
0.403,30.25,0
0.406,30.25,0
0.410,30.25,0
0.414,30.25,0
0.418,30.25,0
0.424,30.25,0
0.426,30.25,0
0.430,30.25,0
0.434,30.25,0
0.441,30.25,0
0.442,30.25,0
0.447,30.25,0
0.454,30.25,0
0.454,30.25,0
0.458,30.25,0
0.462,30.25,0
0.466,30.25,0
0.470,30.25,0
0.474,30.25,0
0.478,30.25,0
0.482,30.25,0
0.486,30.25,0
0.491,30.25,0
0.494,30.25,0
0.498,30.25,0
0.503,30.25,0
0.506,30.25,0
0.510,30.25,0
0.514,30.25,0
0.518,30.25,0
0.522,30.25,0
0.530,30.25,0
0.530,30.25,0
0.534,30.25,0
0.540,30.25,0
0.542,30.25,0
0.546,30.25,0
0.552,30.25,0
0.554,30.25,0
0.558,30.25,0
0.562,30.25,0
0.566,30.25,0
0.570,30.25,0
0.574,30.25,0
0.578,30.25,0
0.582,30.25,0
0.587,30.25,0
0.592,30.25,0
0.600,30.25,0
0.600,30.25,0
0.608,30.25,0
0.610,30.25,0
0.610,30.25,0
0.614,30.25,0
0.621,30.25,0
0.622,30.25,0
0.626,30.25,0
0.635,30.25,0
0.640,30.25,0
0.642,30.25,0
0.646,30.25,0
0.652,30.25,0
0.654,30.25,0
0.658,30.25,0
0.662,30.25,0
0.666,30.25,0
0.670,30.25,0
0.674,30.00,0
0.678,30.00,0
0.682,30.00,0
0.688,30.00,0
0.691,30.00,0
0.694,30.00,0
0.698,30.00,0
0.703,30.00,0
0.706,30.00,0
0.710,30.00,0
0.714,30.00,0
0.718,30.00,0
0.722,30.00,0
0.726,30.00,0
0.730,30.00,0
0.738,30.00,0
0.740,30.00,0
0.743,30.00,0
0.758,30.25,0
0.760,30.25,0
0.760,30.25,0
0.760,30.25,0
0.762,30.25,0
0.770,30.25,0
0.770,30.25,0
0.774,30.25,0
0.778,30.25,0
0.782,30.25,0
0.786,30.25,0
0.798,30.25,0
0.798,30.25,0
0.798,30.25,0
0.802,30.25,0
0.808,30.25,0
0.813,30.25,0
0.814,30.25,0
0.818,30.25,0
0.822,30.00,0
0.826,30.00,0
0.830,30.00,0
0.842,30.00,0
0.842,30.00,0
0.842,30.00,0
0.848,30.00,0
0.850,30.00,0
0.854,30.00,0
0.858,30.00,0
0.862,30.00,0
0.866,30.00,0
0.870,30.00,0
0.874,30.00,0
0.878,30.00,0
0.882,30.00,0
0.886,30.00,0
0.892,30.00,0
0.901,30.00,0
0.901,30.00,0
0.902,30.00,0
0.910,30.00,0
0.910,30.00,0
0.914,30.00,0
0.918,30.00,0
0.922,30.00,0
0.926,30.00,0
0.930,30.00,0
0.934,30.00,0
0.941,30.00,0
0.942,30.00,0
0.948,30.00,0
0.950,30.00,0
0.954,30.00,0
0.958,30.00,0
0.962,30.00,0
0.966,30.00,0
0.970,30.00,0
0.974,30.00,0
0.978,30.00,0
0.982,30.00,0
0.986,30.00,0
0.991,30.00,0
0.998,30.00,0
0.998,30.00,0
1.004,30.00,0
1.006,30.00,0
1.010,30.00,0
1.014,30.00,0
1.018,30.00,0
1.022,30.00,0
1.026,30.00,0
1.030,30.00,0
1.039,30.00,0
1.039,30.00,0
1.042,30.00,0
1.051,30.00,0
1.056,30.00,0
1.056,30.00,0
1.058,30.00,0
1.063,30.00,0
1.067,30.00,0
1.072,30.00,0
1.074,30.00,0
1.078,30.00,0
1.082,30.00,0
1.091,30.00,0
1.091,30.00,0
1.097,30.00,0
1.098,30.00,0
1.104,30.00,0
1.106,30.00,0
1.110,30.00,0
1.114,30.00,0
1.118,30.00,0
1.122,30.00,0
1.126,30.00,0
1.130,30.00,0
1.135,30.00,0
1.141,30.00,0
1.149,30.00,0
1.149,30.00,0
1.150,30.00,0
1.158,30.00,0
1.158,30.00,0
1.163,30.00,0
1.166,30.00,0
1.170,30.00,0
1.174,30.00,0
1.178,30.00,0
1.182,30.00,0
1.187,30.00,0
1.191,30.00,0
1.199,30.25,0
1.200,30.25,0
1.210,30.25,0
1.212,30.25,0
1.212,30.25,0
1.214,30.25,0
1.219,30.25,0
1.223,30.25,0
1.228,30.25,0
1.230,30.25,0
1.241,30.25,0
1.242,30.25,0
1.247,30.25,0
1.253,30.25,0
1.254,30.25,0
1.258,30.25,0
1.262,30.25,0
1.266,30.00,0
1.270,30.00,0
1.274,30.00,0
1.278,30.00,0
1.282,30.00,0
1.287,30.00,0
1.291,30.00,0
1.298,30.00,0
1.300,30.00,0
1.306,30.00,0
1.307,30.00,0
1.311,30.00,0
1.314,30.00,0
1.320,30.00,0
1.323,30.00,0
1.326,30.00,0
1.330,30.00,0
1.335,30.00,0
1.340,30.00,0
1.342,30.00,0
1.346,30.00,0
1.352,30.00,0
1.354,30.00,0
1.358,30.00,0
1.362,30.00,0
1.366,30.00,0
1.370,30.00,0
1.374,30.00,0
1.378,30.00,0
1.382,30.00,0
1.386,30.00,0
1.390,30.00,0
1.396,30.00,0
1.401,30.00,0
1.402,30.00,0
1.406,30.00,0
1.410,30.00,0
1.414,30.00,0
1.418,30.00,0
1.422,30.00,0
1.426,30.00,0
1.430,30.00,0
1.435,30.00,0
1.441,30.00,0
1.442,30.00,0
1.447,30.00,0
1.453,30.00,0
1.454,30.00,0
1.458,30.00,0
1.462,30.00,0
1.466,30.00,0
1.470,30.00,0
1.474,30.00,0
1.478,30.00,0
1.482,30.00,0
1.488,30.00,0
1.491,30.00,0
1.498,30.00,0
1.501,30.00,0
1.511,30.00,0
1.511,30.00,0
1.511,30.00,0
1.515,30.00,0
1.519,30.00,0
1.523,30.00,0
1.527,30.00,0
1.530,30.00,0
1.534,30.00,0
1.541,30.00,0
1.542,30.00,0
1.547,30.00,0
1.553,30.00,0
1.554,30.00,0
1.558,30.00,0
1.562,30.00,0
1.566,30.00,0
1.570,30.00,0
1.574,30.00,0
1.578,30.00,0
1.582,30.00,0
1.586,30.00,0
1.593,30.00,0
1.594,30.00,0
1.601,30.00,0
1.602,30.00,0
1.607,30.00,0
1.611,30.00,0
1.614,30.00,0
1.618,30.00,0
1.622,30.00,0
1.626,30.00,0
1.630,30.00,0
1.635,30.00,0
1.642,30.00,0
1.642,30.00,0
1.648,30.00,0
1.650,30.00,0
1.655,30.00,0
1.658,30.00,0
1.662,30.00,0
1.666,30.00,0
1.670,30.00,0
1.674,30.00,0
1.678,30.00,0
1.682,30.00,0
1.686,30.00,0
1.692,30.00,0
1.694,30.00,0
1.698,30.00,0
1.705,30.00,0
1.706,30.00,0
1.710,30.00,0
1.714,30.00,0
1.718,30.00,0
1.722,30.00,0
1.726,30.00,0
1.730,30.00,0
1.738,30.00,0
1.747,30.00,0
1.748,30.00,0
1.758,30.00,0
1.759,30.00,0
1.760,30.00,0
1.762,30.00,0
1.769,30.00,0
1.770,30.00,0
