Time(sec),Temperature(C),PWM(%)
0.001,26.75,0
0.006,26.75,0
0.011,26.75,0
0.013,26.75,0
0.024,26.75,0
0.033,26.75,0
0.033,26.75,0
0.033,26.75,0
0.033,26.75,0
0.037,26.75,0
0.049,26.75,0
0.049,26.75,0
0.050,26.75,0
0.061,26.75,0
0.061,26.75,0
0.061,26.75,0
0.065,26.75,0
0.076,26.75,0
0.076,26.75,0
0.085,26.75,0
0.085,26.75,0
0.085,26.75,0
0.090,26.75,0
0.095,26.75,0
0.097,26.75,0
0.101,26.75,0
0.104,26.75,0
0.109,26.75,0
0.114,26.75,0
0.117,26.75,0
0.123,26.75,0
0.129,26.75,0
0.129,26.75,0
0.133,26.75,0
0.138,26.75,0
0.141,26.75,0
0.144,26.75,0
0.148,26.75,0
0.153,26.75,0
0.157,26.75,0
0.161,26.75,0
0.167,26.75,0
0.168,26.75,0
0.174,26.75,0
0.179,26.75,0
0.181,26.75,0
0.184,26.75,0
0.189,26.75,0
0.193,26.75,0
0.196,26.75,0
0.201,26.75,0
0.205,26.75,0
0.209,26.75,0
0.213,26.75,0
0.220,26.75,0
0.220,26.75,0
0.227,26.75,0
0.233,26.75,0
0.233,26.75,0
0.237,26.75,0
0.240,26.75,0
0.244,26.75,0
0.248,26.75,0
0.252,26.75,0
0.256,26.75,0
0.261,26.75,0
0.266,26.75,0
0.271,26.75,0
0.273,26.75,0
0.279,26.75,0
0.284,26.75,0
0.284,26.75,0
0.289,26.75,0
0.292,26.75,0
0.297,26.75,0
0.300,26.75,0
0.305,26.75,0
0.309,26.75,0
0.313,26.75,0
0.318,26.75,0
0.322,26.75,0
0.324,26.75,0
0.330,26.75,0
0.332,26.75,0
0.336,26.75,0
0.340,26.75,0
0.344,26.75,0
0.348,26.75,0
0.353,26.75,0
0.357,26.75,0
0.361,26.75,0
0.366,26.75,0
0.369,26.75,0
0.373,26.75,0
0.377,26.75,0
0.382,26.75,0
0.385,26.75,0
0.388,26.75,0
0.392,26.75,0
0.396,26.75,0
0.401,26.75,0
0.405,26.75,0
0.408,26.75,0
0.413,26.75,0
0.421,26.75,0
0.421,26.75,0
0.425,26.75,0
0.430,26.75,0
0.435,26.75,0
0.437,26.75,0
0.441,26.75,0
0.444,26.75,0
0.449,26.75,0
0.453,26.75,0
0.457,26.75,0
0.460,26.75,0
0.465,26.75,0
0.470,26.75,0
0.476,26.75,0
0.477,26.75,0
0.482,26.75,0
0.484,26.75,0
0.488,26.75,0
0.493,26.75,0
0.496,26.75,0
0.500,26.75,0
0.504,26.75,0
0.508,26.75,0
0.513,26.75,0
0.519,26.75,0
0.522,26.75,0
0.525,26.75,0
0.531,26.75,0
0.533,26.75,0
0.536,26.75,0
0.541,26.75,0
0.544,26.75,0
0.548,26.75,0
0.553,26.75,0
0.557,26.75,0
0.561,26.75,0
0.565,26.75,0
0.568,26.75,0
0.574,26.75,0
0.580,26.75,0
0.580,26.75,0
0.584,26.75,0
0.588,26.75,0
0.592,26.75,0
0.596,26.75,0
0.601,26.75,0
0.604,26.75,0
0.608,26.75,0
0.618,26.75,0
0.621,26.75,0
0.624,26.75,0
0.631,26.75,0
0.633,26.75,0
0.636,26.75,0
0.641,26.75,0
0.644,26.75,0
0.649,26.75,0
0.653,26.75,0
0.657,26.75,0
0.661,26.75,0
0.665,26.75,0
0.669,26.75,0
0.679,26.75,0
0.686,26.75,0
0.689,26.75,0
0.689,26.75,0
0.689,26.75,0
0.695,26.75,0
0.699,26.75,0
0.704,26.75,0
0.704,26.75,0
0.709,26.75,0
0.714,26.75,0
0.720,26.75,0
0.720,26.75,0
0.727,26.75,0
0.733,26.75,0
0.733,26.75,0
0.737,26.75,0
0.746,26.75,0
0.748,26.75,0
0.751,26.75,0
0.752,26.75,0
0.757,26.75,0
0.761,26.75,0
0.765,26.75,0
0.770,26.75,0
0.775,26.75,0
0.777,26.75,0
0.781,26.75,0
0.787,26.75,0
0.788,26.75,0
0.793,26.75,0
0.800,26.75,0
0.800,26.75,0
0.807,26.75,0
0.813,26.75,0
0.813,26.75,0
0.817,26.75,0
0.824,26.75,0
0.824,26.75,0
0.828,26.75,0
0.833,26.75,0
0.836,26.75,0
0.841,26.75,0
0.844,26.75,0
0.849,26.75,0
0.852,26.75,0
0.857,26.75,0
0.860,26.75,0
0.869,26.75,0
0.869,26.75,0
0.873,26.75,0
0.877,26.75,0
0.882,26.75,0
0.884,26.75,0
0.888,26.75,0
0.892,26.75,0
0.896,26.75,0
0.900,26.75,0
0.904,26.75,0
0.908,26.75,0
0.913,26.75,0
0.919,26.75,0
0.920,26.75,0
0.927,26.75,0
0.932,26.75,0
0.932,26.75,0
0.936,26.75,0
0.940,26.75,0
0.944,26.75,0
0.948,26.75,0
0.952,26.75,0
0.956,26.75,0
0.960,26.75,0
0.966,26.75,0
0.969,26.75,0
0.976,26.75,0
0.977,26.75,0
0.982,26.75,0
0.984,26.75,0
0.988,26.75,0
0.993,26.75,0
0.996,26.75,0
1.000,26.75,0
1.004,26.75,0
1.009,26.75,0
1.013,26.75,0
1.020,26.75,0
1.020,26.75,0
1.027,26.75,0
1.033,26.75,0
1.033,26.75,0
1.037,26.75,0
1.041,26.75,0
1.044,26.75,0
1.048,26.75,0
1.052,26.75,0
1.056,26.75,0
1.060,26.75,0
1.064,26.75,0
1.070,26.75,0
1.074,26.75,0
1.078,26.75,0
1.083,26.75,0
1.085,26.75,0
1.088,26.75,0
1.093,26.75,0
1.097,26.75,0
1.100,26.75,0
1.105,26.75,0
1.108,26.75,0
1.113,26.75,0
1.119,26.75,0
1.120,26.75,0
1.127,26.75,0
1.132,26.75,0
1.132,26.75,0
1.137,26.75,0
1.141,26.75,0
1.144,26.75,0
1.148,26.75,0
1.153,26.75,0
1.157,26.75,0
1.161,26.75,0
1.166,26.75,0
1.170,26.75,0
1.173,26.75,0
1.179,26.75,0
1.183,26.75,0
1.185,26.75,0
1.188,26.75,0
1.192,26.75,0
1.196,26.75,0
1.200,26.75,0
1.204,26.75,0
1.208,26.75,0
1.213,26.75,0
1.219,26.75,0
1.221,26.75,0
1.225,26.75,0
1.232,26.75,0
1.234,26.75,0
1.236,26.75,0
1.241,26.75,0
1.244,26.75,0
1.248,26.75,0
1.252,26.75,0
1.256,26.75,0
1.260,26.75,0
1.264,26.75,0
1.269,26.75,0
1.276,26.75,0
1.277,26.75,0
1.282,26.75,0
1.284,26.75,0
1.288,26.75,0
1.292,26.75,0
1.297,26.75,0
1.300,26.75,0
1.305,26.75,0
1.308,26.75,0
1.313,26.75,0
1.319,26.75,0
1.321,26.75,0
1.325,26.75,0
1.331,26.75,0
1.333,26.75,0
1.336,26.75,0
1.341,26.75,0
1.344,26.75,0
1.348,26.75,0
1.352,26.75,0
1.357,26.75,0
1.361,26.75,0
1.368,26.75,0
1.368,26.75,0
1.374,26.75,0
1.380,26.75,0
1.380,26.75,0
1.385,26.75,0
1.389,26.75,0
1.392,26.75,0
1.396,26.75,0
1.400,26.75,0
1.405,26.75,0
1.408,26.75,0
1.413,26.75,0
1.420,26.75,0
1.421,26.75,0
1.429,26.75,0
1.429,26.75,0
1.434,26.75,0
1.436,26.75,0
1.440,26.75,0
1.444,26.75,0
1.448,26.75,0
1.453,26.75,0
1.457,26.75,0
1.460,26.75,0
1.469,26.75,0
1.469,26.75,0
1.473,26.75,0
1.481,26.75,0
1.482,26.75,0
1.485,26.75,0
1.488,26.75,0
1.492,26.75,0
1.497,26.75,0
1.500,26.75,0
1.505,26.75,0
1.508,26.75,0
1.513,26.75,0
1.520,26.75,0
1.520,26.75,0
1.527,26.75,0
1.533,26.75,0
1.533,26.75,0
1.537,26.75,0
1.540,26.75,0
1.544,26.75,0
1.548,26.75,0
1.553,26.75,0
1.557,26.75,0
1.561,26.75,0
1.566,26.75,0
1.570,26.75,0
1.574,26.75,0
1.577,26.75,0
1.583,26.75,0
1.585,26.75,0
1.588,26.75,0
1.593,26.75,0
1.596,26.75,0
1.601,26.75,0
1.605,26.75,0
1.609,26.75,0
1.613,26.75,0
1.620,26.75,0
1.620,26.75,0
1.627,26.75,0
1.632,26.75,0
1.632,26.75,0
1.637,26.75,0
1.640,26.75,0
1.644,26.75,0
1.648,26.75,0
1.652,26.75,0
1.657,26.75,0
1.661,26.75,0
1.666,26.75,0
1.669,26.75,0
1.676,26.75,0
1.677,26.75,0
1.682,26.75,0
1.684,26.75,0
1.688,26.75,0
1.692,26.75,0
1.696,26.75,0
1.701,26.75,0
1.705,26.75,0
1.709,26.75,0
1.713,26.75,0
1.719,26.75,0
1.720,26.75,0
1.726,26.75,0
1.732,26.75,0
1.732,26.75,0
1.736,26.75,0
1.740,26.75,0
1.744,26.75,0
1.748,26.75,0
1.753,26.75,0
1.757,26.75,0
1.760,26.75,0
1.766,26.75,0
1.770,26.75,0
1.774,26.75,0
1.777,26.75,0
1.782,26.75,0
1.785,26.75,0
1.788,26.75,0
1.793,26.75,0
1.796,26.75,0
1.801,26.75,0
1.805,26.75,0
1.809,26.75,0
1.813,26.75,0
1.820,26.75,0
1.820,26.75,0
1.828,26.75,0
1.829,26.75,0
1.833,26.75,0
1.837,26.75,0
1.840,26.75,0
1.844,26.75,0
1.848,26.75,0
1.853,26.75,0
1.857,26.75,0
1.861,26.75,0
1.865,26.75,0
1.869,26.75,0
1.877,26.75,0
1.877,26.75,0
1.883,26.75,0
1.885,26.75,0
1.889,26.75,0
1.892,26.75,0
1.896,26.75,0
1.900,26.75,0
1.905,26.75,0
1.909,26.75,0
1.913,26.75,0
1.920,26.75,0
1.920,26.75,0
1.928,26.75,0
1.929,26.75,0
1.933,26.75,0
1.937,26.75,0
1.940,26.75,0
1.944,26.75,0
1.948,26.75,0
1.953,26.75,0
1.957,26.75,0
1.961,26.75,0
1.966,26.75,0
1.970,26.75,0
1.974,26.75,0
1.978,26.75,0
1.983,26.75,0
1.985,26.75,0
1.989,26.75,0
1.992,26.75,0
1.996,26.75,0
2.000,26.75,0
2.004,26.75,0
2.009,26.75,0
