Time(sec),Temperature(C),PWM(%)
0.001,39.50,0
0.005,39.50,0
0.009,39.50,0
0.013,39.50,0
0.017,39.50,0
0.021,39.50,0
0.025,39.50,0
0.030,39.50,0
0.036,39.50,0
0.037,39.50,0
0.044,39.50,0
0.045,39.50,0
0.051,39.50,0
0.053,39.50,0
0.060,39.50,0
0.061,39.50,0
0.065,39.50,0
0.070,39.50,0
0.078,39.50,0
0.078,39.50,0
0.085,39.50,0
0.085,39.50,0
0.089,39.50,0
0.093,39.50,0
0.097,39.50,0
0.101,39.50,0
0.105,39.50,0
0.109,39.50,0
0.114,39.50,0
0.117,39.50,0
0.122,39.50,0
0.126,39.50,0
0.134,39.50,0
0.135,39.50,0
0.143,39.50,0
0.143,39.50,0
0.145,39.50,0
0.152,39.50,0
0.153,39.50,0
0.157,39.50,0
0.161,39.50,0
0.172,39.50,0
0.172,39.50,0
0.173,39.50,0
0.177,39.50,0
0.185,39.50,0
0.185,39.50,0
0.189,39.50,0
0.193,39.50,0
0.197,39.50,0
0.201,39.50,0
0.205,39.50,0
0.210,39.50,0
0.214,39.50,0
0.221,39.50,0
0.221,39.50,0
0.228,39.50,0
0.229,39.50,0
0.233,39.50,0
0.237,39.50,0
0.241,39.50,0
0.246,39.50,0
0.249,39.50,0
0.253,39.50,0
0.257,39.50,0
0.261,39.50,0
0.268,39.50,0
0.269,39.50,0
0.273,39.50,0
0.280,39.50,0
0.281,39.50,0
0.285,39.50,0
0.289,39.50,0
0.293,39.50,0
0.297,39.50,0
0.301,39.50,0
0.305,39.50,0
0.309,39.50,0
0.315,39.50,0
0.318,39.50,0
0.322,39.50,0
0.326,39.50,0
0.331,39.50,0
0.333,39.50,0
0.337,39.50,0
0.341,39.50,0
0.345,39.50,0
0.351,39.50,0
0.353,39.50,0
0.357,39.50,0
0.362,39.50,0
0.368,39.50,0
0.369,39.50,0
0.374,39.50,0
0.380,39.50,0
0.382,39.50,0
0.385,39.50,0
0.389,39.50,0
0.393,39.50,0
0.397,39.50,0
0.401,39.50,0
0.405,39.50,0
0.409,39.50,0
0.413,39.50,0
0.419,39.50,0
0.426,39.50,0
0.426,39.50,0
0.431,39.50,0
0.433,39.50,0
0.437,39.50,0
0.441,39.50,0
0.445,39.50,0
0.449,39.50,0
0.457,39.50,0
0.457,39.50,0
0.461,39.50,0
0.469,39.50,0
0.469,39.50,0
0.476,39.50,0
0.482,39.50,0
0.482,39.50,0
0.485,39.50,0
0.489,39.50,0
0.493,39.50,0
0.497,39.50,0
0.501,39.50,0
0.505,39.50,0
0.510,39.50,0
0.514,39.50,0
0.517,39.50,0
0.527,39.50,0
0.534,39.50,0
0.534,39.50,0
0.534,39.50,0
0.542,39.50,0
0.542,39.50,0
0.548,39.50,0
0.550,39.50,0
0.553,39.50,0
0.562,39.25,0
0.562,39.25,0
0.568,39.25,0
0.569,39.25,0
0.574,39.25,0
0.580,39.25,0
0.581,39.25,0
0.585,39.25,0
0.589,39.25,0
0.593,39.25,0
0.597,39.25,0
0.601,39.25,0
0.605,39.25,0
0.609,39.25,0
0.614,39.25,0
0.620,39.25,0
0.621,39.25,0
