Time(sec),Temperature(C),PWM(%)
0.003,28.00,0
0.007,28.00,0
0.011,28.00,0
0.015,28.00,0
0.019,28.00,0
0.023,28.00,0
0.027,28.00,0
0.031,28.00,0
0.035,28.00,0
0.039,28.00,0
0.043,28.00,0
0.050,28.00,0
0.054,28.00,0
0.056,28.00,0
0.064,28.00,0
0.065,28.00,0
0.077,28.00,0
0.078,28.00,0
0.079,28.00,0
0.079,28.00,0
0.090,28.00,0
0.090,28.00,0
0.091,28.00,0
0.095,28.00,0
0.100,28.00,0
0.105,28.00,0
0.118,28.00,0
0.118,28.00,0
0.118,28.00,0
0.119,28.00,0
0.132,28.00,0
0.132,28.25,0
0.132,28.25,0
0.135,28.25,0
0.141,28.25,0
0.154,28.25,0
0.154,28.25,0
0.154,28.25,0
0.155,28.25,0
0.164,28.25,0
0.164,28.25,0
0.172,28.25,0
0.172,28.25,0
0.176,28.25,0
0.184,28.25,0
0.184,28.25,0
0.187,28.25,0
0.191,28.25,0
0.201,28.25,0
0.201,28.25,0
0.203,28.25,0
0.209,28.25,0
0.216,28.25,0
0.217,28.25,0
0.219,28.25,0
0.228,28.25,0
0.228,28.25,0
0.231,28.25,0
0.237,28.25,0
0.239,28.25,0
0.244,28.25,0
0.247,28.25,0
0.251,28.25,0
0.255,28.25,0
0.259,28.25,0
0.263,28.25,0
0.267,28.25,0
0.271,28.25,0
0.275,28.00,0
0.281,28.00,0
0.286,28.00,0
0.287,28.00,0
0.291,28.00,0
0.295,28.00,0
0.299,28.00,0
0.305,28.00,0
0.307,28.00,0
0.311,28.00,0
0.315,28.00,0
0.319,28.00,0
0.323,28.00,0
0.330,28.00,0
0.331,28.00,0
0.336,28.00,0
0.339,28.00,0
0.343,28.00,0
0.347,28.25,0
0.351,28.25,0
0.355,28.25,0
0.359,28.25,0
0.363,28.25,0
0.371,28.25,0
0.371,28.25,0
0.375,28.25,0
0.383,28.25,0
0.383,28.25,0
0.387,28.25,0
0.391,28.25,0
0.395,28.25,0
0.399,28.25,0
0.405,28.25,0
0.406,28.25,0
0.411,28.25,0
0.416,28.25,0
0.420,28.25,0
0.423,28.25,0
0.427,28.25,0
0.432,28.25,0
0.435,28.25,0
0.439,28.25,0
0.443,28.25,0
0.447,28.25,0
0.451,28.25,0
0.455,28.25,0
0.459,28.25,0
0.467,28.25,0
0.467,28.25,0
0.474,28.25,0
0.475,28.25,0
0.480,28.25,0
0.483,28.25,0
0.487,28.25,0
0.491,28.25,0
0.495,28.25,0
0.499,28.25,0
0.506,28.25,0
0.507,28.25,0
0.514,28.25,0
0.515,28.25,0
0.521,28.25,0
0.524,28.25,0
0.527,28.25,0
0.531,28.25,0
0.535,28.25,0
0.539,28.25,0
0.543,28.25,0
0.547,28.25,0
0.551,28.25,0
0.555,28.25,0
0.561,28.25,0
0.563,28.25,0
0.569,28.25,0
0.573,28.00,0
0.575,28.00,0
0.579,28.00,0
0.583,28.00,0
0.587,28.00,0
0.591,28.00,0
0.595,28.00,0
0.599,28.00,0
0.606,28.00,0
0.607,28.00,0
0.611,28.00,0
0.618,28.00,0
0.619,28.00,0
0.623,28.00,0
0.627,28.00,0
0.635,28.00,0
