Time(sec),Temperature(C),PWM(%)
0.003,33.75,0
0.010,33.75,0
0.011,33.75,0
0.015,33.75,0
0.019,33.75,0
0.023,33.75,0
0.027,33.75,0
0.031,33.75,0
0.035,33.75,0
0.039,33.75,0
0.043,33.75,0
0.047,33.75,0
0.051,33.75,0
0.057,33.75,0
0.059,33.75,0
0.067,33.75,0
0.072,33.75,0
0.092,33.75,0
0.093,33.75,0
0.093,33.75,0
0.093,33.75,0
0.093,33.75,0
0.094,33.75,0
0.096,33.75,0
0.099,33.75,0
0.106,33.75,0
0.118,33.75,0
0.118,33.75,0
0.119,33.75,0
0.119,33.75,0
0.131,33.75,0
0.132,33.75,0
0.132,33.75,0
0.136,33.75,0
0.150,33.75,0
0.150,33.75,0
0.150,33.75,0
0.151,33.75,0
0.157,33.75,0
0.165,33.75,0
0.165,33.75,0
0.167,33.75,0
0.172,33.75,0
0.177,33.75,0
0.179,33.75,0
0.185,33.75,0
0.189,33.75,0
0.191,33.75,0
0.195,33.75,0
0.199,33.75,0
0.203,33.75,0
0.207,33.75,0
0.211,33.75,0
0.217,33.75,0
0.220,33.75,0
0.224,33.75,0
0.230,33.75,0
0.232,33.75,0
0.239,33.75,0
0.239,33.75,0
0.243,33.75,0
0.247,33.75,0
0.251,33.75,0
0.255,33.75,0
0.259,33.75,0
0.267,33.75,0
0.267,33.75,0
0.283,33.75,0
0.288,33.75,0
0.288,33.75,0
0.289,33.75,0
0.289,33.75,0
0.291,33.75,0
0.295,33.75,0
0.299,33.75,0
0.304,33.75,0
0.307,33.75,0
0.311,33.75,0
0.319,33.75,0
0.319,33.75,0
0.325,33.75,0
0.332,33.75,0
0.332,33.75,0
0.335,33.75,0
0.340,33.75,0
0.345,33.75,0
0.347,33.75,0
0.354,33.75,0
0.355,33.75,0
0.359,33.75,0
0.363,33.75,0
0.370,33.75,0
0.373,33.75,0
0.382,33.75,0
0.382,33.75,0
0.396,33.75,0
0.396,33.75,0
0.396,33.75,0
