Time(sec),Temperature(C),PWM(%)
0.003,27.25,0
0.006,27.25,0
0.010,27.25,0
0.014,27.25,0
0.018,27.25,0
0.022,27.25,0
0.026,27.25,0
0.030,27.25,0
0.034,27.25,0
0.038,27.25,0
0.043,27.25,0
0.047,27.25,0
0.050,27.25,0
0.056,27.25,0
0.061,27.25,0
0.062,27.25,0
0.069,27.25,0
0.070,27.25,0
0.074,27.25,0
0.078,27.25,0
0.082,27.25,0
0.086,27.25,0
0.091,27.25,0
0.094,27.25,0
0.098,27.25,0
0.102,27.25,0
0.107,27.25,0
0.110,27.25,0
0.114,27.25,0
0.118,27.25,0
0.122,27.25,0
0.126,27.25,0
0.130,27.25,0
0.134,27.25,0
0.138,27.25,0
0.142,27.25,0
0.147,27.25,0
0.152,27.25,0
0.154,27.25,0
0.161,27.25,0
0.162,27.25,0
0.166,27.25,0
0.170,27.25,0
0.174,27.25,0
0.178,27.25,0
0.182,27.25,0
0.187,27.25,0
0.192,27.25,0
0.194,27.25,0
0.198,27.25,0
0.204,27.25,0
0.206,27.25,0
0.210,27.25,0
0.214,27.25,0
0.218,27.25,0
0.222,27.25,0
0.226,27.25,0
0.230,27.25,0
0.234,27.25,0
0.238,27.25,0
0.244,27.25,0
0.248,27.25,0
0.250,27.25,0
0.254,27.25,0
0.258,27.25,0
0.264,27.25,0
0.266,27.25,0
0.270,27.25,0
0.274,27.25,0
0.278,27.25,0
0.282,27.25,0
0.286,27.25,0
0.290,27.25,0
0.297,27.25,0
0.298,27.25,0
0.302,27.25,0
0.306,27.25,0
0.310,27.25,0
0.314,27.25,0
0.318,27.25,0
0.322,27.25,0
0.326,27.25,0
0.333,27.25,0
0.334,27.25,0
0.340,27.25,0
0.342,27.25,0
0.346,27.25,0
0.350,27.25,0
0.354,27.25,0
0.358,27.25,0
0.362,27.25,0
0.369,27.25,0
0.370,27.25,0
0.374,27.25,0
0.379,27.25,0
0.382,27.25,0
0.390,27.25,0
0.390,27.25,0
0.395,27.25,0
0.398,27.25,0
0.402,27.25,0
0.406,27.25,0
0.410,27.25,0
0.414,27.25,0
0.418,27.25,0
0.422,27.25,0
0.427,27.25,0
0.433,27.25,0
0.434,27.25,0
0.438,27.25,0
0.442,27.25,0
0.446,27.25,0
0.450,27.25,0
0.454,27.25,0
0.458,27.25,0
0.462,27.25,0
0.466,27.25,0
0.473,27.25,0
0.474,27.25,0
0.482,27.25,0
0.482,27.25,0
0.490,27.25,0
0.490,27.25,0
0.494,27.25,0
0.498,27.25,0
0.502,27.25,0
0.506,27.25,0
0.510,27.25,0
0.514,27.25,0
0.518,27.25,0
0.522,27.25,0
0.526,27.25,0
0.531,27.25,0
0.536,27.25,0
0.539,27.25,0
0.543,27.25,0
0.546,27.25,0
0.550,27.25,0
0.554,27.25,0
0.558,27.25,0
0.562,27.25,0
0.566,27.25,0
0.570,27.25,0
0.579,27.25,0
0.582,27.25,0
0.590,27.25,0
0.590,27.25,0
0.594,27.25,0
0.598,27.25,0
0.602,27.25,0
0.606,27.25,0
0.610,27.25,0
0.614,27.25,0
0.618,27.25,0
0.622,27.25,0
0.628,27.25,0
0.630,27.25,0
0.641,27.25,0
0.648,27.25,0
0.651,27.25,0
0.651,27.25,0
0.652,27.25,0
0.654,27.25,0
0.661,27.25,0
0.662,27.25,0
0.666,27.25,0
0.670,27.25,0
0.674,27.25,0
0.683,27.25,0
0.683,27.25,0
0.688,27.25,0
0.691,27.25,0
0.695,27.25,0
0.698,27.25,0
0.702,27.25,0
0.706,27.25,0
0.710,27.25,0
0.714,27.50,0
0.718,27.50,0
0.722,27.50,0
0.726,27.50,0
0.734,27.50,0
0.734,27.50,0
0.741,27.50,0
0.742,27.50,0
0.746,27.50,0
0.753,27.50,0
0.754,27.50,0
0.758,27.50,0
0.763,27.50,0
0.768,27.50,0
0.770,27.50,0
0.774,27.50,0
0.783,27.50,0
0.786,27.50,0
0.791,27.25,0
0.796,27.25,0
0.798,27.25,0
0.802,27.25,0
0.806,27.25,0
0.810,27.25,0
0.814,27.25,0
0.818,27.25,0
0.822,27.25,0
0.826,27.25,0
0.832,27.25,0
0.834,27.25,0
0.839,27.25,0
0.842,27.25,0
0.847,27.25,0
0.850,27.25,0
0.854,27.25,0
0.858,27.25,0
0.862,27.25,0
0.866,27.25,0
0.870,27.25,0
0.874,27.25,0
0.882,27.25,0
0.882,27.25,0
0.890,27.25,0
0.890,27.25,0
0.894,27.25,0
0.898,27.25,0
0.902,27.25,0
0.906,27.25,0
0.910,27.25,0
0.914,27.25,0
0.918,27.25,0
0.922,27.25,0
0.929,27.25,0
0.930,27.25,0
0.934,27.25,0
0.941,27.25,0
0.947,27.25,0
0.955,27.25,0
0.957,27.25,0
0.957,27.25,0
0.958,27.25,0
0.965,27.25,0
0.966,27.25,0
0.971,27.25,0
0.974,27.25,0
0.984,27.25,0
0.984,27.25,0
0.986,27.25,0
0.991,27.25,0
0.994,27.25,0
0.998,27.25,0
1.002,27.25,0
1.006,27.25,0
1.010,27.25,0
1.014,27.25,0
1.018,27.25,0
1.022,27.25,0
1.026,27.25,0
1.032,27.25,0
1.034,27.25,0
1.041,27.25,0
1.042,27.25,0
1.046,27.25,0
1.054,27.25,0
1.060,27.25,0
1.061,27.25,0
1.065,27.25,0
1.066,27.25,0
1.070,27.25,0
1.074,27.25,0
1.078,27.25,0
1.087,27.25,0
1.087,27.25,0
1.093,27.25,0
1.094,27.25,0
1.098,27.25,0
1.105,27.25,0
1.106,27.25,0
1.115,27.25,0
1.118,27.25,0
1.124,27.25,0
1.128,27.25,0
1.131,27.25,0
1.136,27.25,0
1.141,27.25,0
1.142,27.25,0
1.149,27.25,0
1.154,27.25,0
1.154,27.25,0
1.158,27.25,0
1.162,27.50,0
1.166,27.50,0
1.170,27.50,0
1.174,27.50,0
1.182,27.50,0
1.182,27.50,0
1.188,27.50,0
1.190,27.50,0
1.195,27.50,0
1.198,27.50,0
1.202,27.50,0
1.206,27.50,0
1.210,27.50,0
1.214,27.50,0
1.218,27.50,0
1.222,27.50,0
1.226,27.50,0
1.232,27.50,0
1.234,27.25,0
1.240,27.25,0
1.244,27.25,0
1.246,27.25,0
1.250,27.25,0
1.254,27.25,0
1.258,27.25,0
1.262,27.25,0
1.266,27.25,0
1.270,27.25,0
1.274,27.25,0
1.282,27.25,0
1.282,27.25,0
1.291,27.25,0
1.291,27.25,0
1.295,27.25,0
1.298,27.25,0
1.302,27.25,0
1.306,27.25,0
1.310,27.25,0
1.314,27.25,0
1.318,27.25,0
1.322,27.25,0
1.326,27.25,0
1.332,27.25,0
1.334,27.25,0
1.339,27.25,0
1.342,27.25,0
1.346,27.25,0
1.350,27.25,0
1.354,27.25,0
1.358,27.25,0
1.362,27.25,0
1.366,27.25,0
1.370,27.25,0
1.374,27.25,0
1.383,27.25,0
1.383,27.25,0
1.391,27.25,0
1.391,27.25,0
1.405,27.25,0
1.405,27.25,0
1.406,27.25,0
1.406,27.25,0
1.411,27.25,0
1.416,27.25,0
1.422,27.25,0
1.422,27.25,0
1.426,27.25,0
1.432,27.25,0
1.434,27.25,0
1.440,27.25,0
1.444,27.25,0
1.446,27.25,0
1.450,27.25,0
1.454,27.25,0
1.458,27.25,0
1.462,27.25,0
1.466,27.25,0
1.470,27.25,0
1.474,27.25,0
1.482,27.25,0
1.491,27.25,0
1.498,27.25,0
1.500,27.25,0
1.500,27.25,0
1.502,27.25,0
1.510,27.25,0
1.510,27.25,0
1.515,27.25,0
1.518,27.25,0
1.522,27.25,0
1.526,27.25,0
1.531,27.25,0
1.536,27.25,0
1.539,27.25,0
1.543,27.25,0
1.546,27.25,0
1.550,27.25,0
1.554,27.25,0
1.558,27.25,0
1.562,27.25,0
1.566,27.25,0
1.570,27.25,0
1.574,27.25,0
1.582,27.25,0
1.582,27.25,0
1.592,27.25,0
1.592,27.25,0
1.596,27.25,0
1.598,27.25,0
1.602,27.25,0
1.606,27.25,0
1.610,27.25,0
1.614,27.25,0
1.618,27.25,0
1.622,27.25,0
1.626,27.25,0
1.632,27.25,0
1.634,27.25,0
1.640,27.25,0
1.644,27.25,0
1.646,27.25,0
1.650,27.25,0
1.654,27.25,0
1.658,27.25,0
1.662,27.25,0
1.666,27.25,0
1.670,27.25,0
1.674,27.25,0
1.683,27.25,0
1.692,27.25,0
1.700,27.25,0
1.703,27.25,0
1.703,27.25,0
1.703,27.25,0
1.709,27.25,0
1.714,27.25,0
1.714,27.25,0
1.723,27.25,0
1.724,27.25,0
1.727,27.25,0
1.730,27.25,0
1.741,27.25,0
1.741,27.25,0
1.742,27.25,0
1.750,27.25,0
1.751,27.25,0
1.759,27.25,0
1.759,27.25,0
1.762,27.25,0
1.766,27.25,0
1.770,27.25,0
1.774,27.25,0
1.782,27.25,0
1.782,27.25,0
1.788,27.25,0
1.791,27.25,0
1.795,27.25,0
1.798,27.25,0
1.802,27.25,0
1.806,27.25,0
1.810,27.25,0
1.814,27.25,0
1.818,27.25,0
1.822,27.25,0
1.826,27.25,0
1.832,27.25,0
1.834,27.25,0
1.842,27.25,0
1.842,27.25,0
1.846,27.25,0
1.850,27.25,0
1.854,27.25,0
1.858,27.25,0
1.862,27.25,0
1.866,27.25,0
1.870,27.25,0
1.874,27.25,0
1.883,27.25,0
1.883,27.25,0
1.886,27.25,0
1.892,27.25,0
1.896,27.25,0
1.899,27.25,0
1.902,27.25,0
1.906,27.25,0
1.910,27.25,0
1.914,27.25,0
1.918,27.25,0
1.922,27.25,0
1.927,27.25,0
1.930,27.25,0
1.934,27.25,0
1.938,27.25,0
1.944,27.25,0
1.949,27.25,0
1.951,27.25,0
1.954,27.25,0
1.958,27.25,0
1.962,27.25,0
1.966,27.25,0
1.970,27.25,0
1.974,27.25,0
1.984,27.25,0
1.984,27.25,0
1.986,27.25,0
1.990,27.25,0
1.994,27.25,0
1.999,27.25,0
2.003,27.25,0
2.006,27.25,0
2.010,27.25,0
2.014,27.25,0
2.018,27.25,0
2.022,27.25,0
2.026,27.25,0
2.033,27.25,0
2.034,27.25,0
2.042,27.25,0
2.042,27.25,0
2.046,27.25,0
2.050,27.25,0
2.054,27.25,0
2.058,27.25,0
2.062,27.25,0
2.066,27.25,0
2.070,27.25,0
2.074,27.25,0
2.082,27.25,0
2.082,27.25,0
2.087,27.25,0
2.093,27.25,0
2.094,27.25,0
2.108,27.25,0
2.109,27.25,0
2.109,27.25,0
2.110,27.25,0
2.118,27.25,0
2.118,27.25,0
2.125,27.25,0
2.126,27.25,0
2.130,27.25,0
2.140,27.25,0
2.140,27.25,0
2.142,27.25,0
2.148,27.25,0
2.154,27.25,0
2.155,27.25,0
2.158,27.25,0
2.162,27.25,0
2.166,27.25,0
2.170,27.25,0
2.174,27.25,0
2.186,27.25,0
2.186,27.25,0
2.186,27.25,0
2.194,27.25,0
2.194,27.25,0
2.198,27.25,0
2.202,27.25,0
2.206,27.25,0
2.210,27.25,0
2.214,27.25,0
2.218,27.25,0
2.222,27.25,0
2.227,27.25,0
2.230,27.25,0
2.243,27.25,0
2.243,27.25,0
2.243,27.25,0
2.246,27.25,0
2.250,27.25,0
2.261,27.25,0
2.262,27.25,0
2.262,27.25,0
2.271,27.25,0
2.271,27.25,0
2.274,27.25,0
2.279,27.25,0
2.287,27.25,0
2.290,27.25,0
2.299,27.25,0
2.299,27.25,0
2.302,27.25,0
2.307,27.25,0
2.311,27.25,0
2.317,27.25,0
2.318,27.25,0
2.328,27.25,0
2.328,27.25,0
2.330,27.25,0
2.335,27.25,0
2.338,27.25,0
2.347,27.25,0
2.347,27.25,0
2.351,27.25,0
2.354,27.25,0
2.363,27.25,0
2.363,27.25,0
2.366,27.25,0
2.375,27.25,0
2.376,27.25,0
2.379,27.25,0
2.389,27.25,0
2.389,27.25,0
2.390,27.25,0
2.395,27.25,0
2.398,27.25,0
2.405,27.25,0
2.406,27.25,0
2.410,27.25,0
2.414,27.25,0
2.418,27.25,0
2.422,27.25,0
2.426,27.25,0
2.432,27.25,0
2.435,27.25,0
2.441,27.25,0
2.445,27.25,0
2.447,27.25,0
2.450,27.25,0
2.454,27.25,0
2.458,27.25,0
2.462,27.25,0
2.466,27.25,0
2.470,27.25,0
2.474,27.25,0
2.482,27.25,0
2.482,27.25,0
2.487,27.25,0
2.491,27.25,0
2.495,27.25,0
2.498,27.25,0
2.502,27.25,0
2.506,27.25,0
2.510,27.25,0
2.514,27.25,0
2.518,27.25,0
2.522,27.25,0
2.526,27.25,0
2.532,27.25,0
2.534,27.25,0
2.538,27.25,0
2.542,27.25,0
2.546,27.25,0
2.550,27.25,0
2.554,27.25,0
2.558,27.25,0
2.562,27.25,0
2.566,27.25,0
2.570,27.25,0
2.574,27.25,0
2.582,27.25,0
2.582,27.25,0
2.589,27.25,0
2.590,27.25,0
2.594,27.25,0
2.598,27.25,0
2.602,27.25,0
2.606,27.25,0
2.610,27.25,0
2.614,27.25,0
2.618,27.25,0
2.622,27.25,0
2.627,27.25,0
2.630,27.25,0
2.634,27.25,0
2.638,27.25,0
2.644,27.25,0
2.649,27.25,0
2.650,27.25,0
2.654,27.25,0
2.658,27.25,0
2.662,27.25,0
2.666,27.25,0
2.670,27.25,0
2.674,27.25,0
2.683,27.25,0
2.683,27.25,0
2.686,27.25,0
2.692,27.25,0
2.696,27.25,0
2.698,27.25,0
2.702,27.25,0
2.707,27.25,0
2.710,27.25,0
2.714,27.25,0
2.721,27.25,0
2.722,27.25,0
2.726,27.25,0
2.734,27.25,0
2.734,27.25,0
2.742,27.25,0
2.742,27.25,0
2.746,27.25,0
2.755,27.25,0
2.755,27.25,0
2.760,27.25,0
2.764,27.25,0
2.766,27.25,0
2.770,27.25,0
2.774,27.25,0
2.782,27.25,0
2.782,27.25,0
2.790,27.25,0
2.790,27.25,0
2.795,27.25,0
2.798,27.25,0
2.803,27.25,0
2.806,27.25,0
2.810,27.25,0
2.814,27.25,0
2.818,27.25,0
2.822,27.25,0
2.827,27.25,0
2.830,27.25,0
2.834,27.25,0
2.838,27.25,0
2.844,27.25,0
2.848,27.25,0
2.851,27.25,0
2.854,27.25,0
2.858,27.25,0
2.862,27.25,0
2.866,27.25,0
2.870,27.25,0
2.874,27.25,0
2.883,27.25,0
2.883,27.25,0
2.886,27.25,0
2.890,27.25,0
2.897,27.25,0
2.898,27.25,0
2.902,27.25,0
2.906,27.25,0
2.910,27.25,0
2.914,27.25,0
2.918,27.25,0
2.922,27.25,0
2.926,27.25,0
2.930,27.25,0
2.934,27.25,0
2.942,27.25,0
2.942,27.25,0
2.946,27.25,0
2.950,27.25,0
2.954,27.25,0
2.958,27.25,0
2.962,27.25,0
2.966,27.25,0
2.970,27.25,0
2.974,27.25,0
2.984,27.25,0
2.989,27.25,0
2.994,27.25,0
2.994,27.25,0
3.002,27.25,0
3.003,27.25,0
3.008,27.25,0
3.012,27.25,0
3.016,27.25,0
3.020,27.25,0
3.022,27.25,0
3.026,27.25,0
3.030,27.25,0
3.034,27.25,0
3.038,27.25,0
3.043,27.25,0
3.047,27.25,0
3.050,27.25,0
3.054,27.25,0
3.058,27.25,0
3.062,27.25,0
3.066,27.25,0
3.070,27.25,0
3.074,27.25,0
3.085,27.25,0
3.092,27.25,0
3.092,27.25,0
3.094,27.25,0
3.105,27.25,0
3.105,27.25,0
3.106,27.25,0
3.114,27.25,0
3.120,27.25,0
3.121,27.25,0
3.122,27.25,0
3.127,27.25,0
3.130,27.25,0
3.136,27.25,0
3.140,27.25,0
3.142,27.25,0
3.147,27.25,0
3.151,27.25,0
3.155,27.25,0
3.158,27.25,0
3.162,27.25,0
3.166,27.25,0
3.170,27.25,0
3.174,27.25,0
3.183,27.25,0
3.183,27.25,0
3.188,27.25,0
3.192,27.25,0
3.196,27.25,0
3.198,27.25,0
3.202,27.25,0
3.206,27.25,0
3.210,27.25,0
3.214,27.25,0
3.218,27.25,0
3.222,27.25,0
3.226,27.25,0
3.233,27.25,0
3.234,27.25,0
3.239,27.25,0
3.242,27.25,0
3.246,27.25,0
3.250,27.25,0
3.254,27.25,0
3.258,27.25,0
3.262,27.25,0
3.266,27.25,0
3.270,27.25,0
3.274,27.25,0
3.283,27.25,0
3.283,27.25,0
3.289,27.25,0
3.292,27.25,0
3.296,27.25,0
3.298,27.25,0
3.302,27.25,0
3.306,27.25,0
3.310,27.25,0
3.314,27.25,0
3.318,27.25,0
3.322,27.25,0
3.326,27.25,0
3.330,27.25,0
3.334,27.25,0
3.340,27.25,0
3.343,27.25,0
3.347,27.25,0
3.350,27.25,0
3.354,27.25,0
3.358,27.25,0
3.362,27.25,0
3.366,27.25,0
3.371,27.25,0
3.374,27.25,0
3.384,27.25,0
3.389,27.25,0
3.394,27.25,0
3.394,27.25,0
3.403,27.25,0
3.403,27.25,0
3.407,27.25,0
3.412,27.25,0
3.417,27.25,0
3.418,27.25,0
3.422,27.25,0
3.428,27.25,0
3.431,27.25,0
3.437,27.25,0
3.438,27.25,0
3.442,27.25,0
3.448,27.25,0
3.454,27.25,0
3.454,27.25,0
3.458,27.25,0
3.462,27.25,0
3.466,27.25,0
3.470,27.25,0
3.474,27.25,0
3.483,27.25,0
3.483,27.25,0
3.486,27.25,0
3.492,27.25,0
3.496,27.25,0
3.498,27.25,0
3.502,27.25,0
3.506,27.25,0
3.510,27.25,0
3.514,27.25,0
3.518,27.25,0
3.522,27.25,0
3.526,27.25,0
3.530,27.25,0
3.534,27.25,0
3.539,27.25,0
3.542,27.25,0
3.547,27.25,0
3.550,27.25,0
3.554,27.25,0
3.558,27.25,0
3.562,27.25,0
3.566,27.25,0
3.570,27.25,0
3.574,27.25,0
3.583,27.25,0
3.583,27.25,0
3.587,27.25,0
3.592,27.25,0
3.597,27.25,0
3.599,27.25,0
3.602,27.25,0
3.606,27.25,0
3.610,27.25,0
3.614,27.25,0
3.618,27.25,0
3.622,27.25,0
3.626,27.25,0
3.630,27.25,0
3.634,27.25,0
3.638,27.25,0
3.642,27.25,0
3.647,27.25,0
3.650,27.25,0
3.654,27.25,0
3.658,27.25,0
3.662,27.25,0
3.666,27.25,0
3.670,27.25,0
3.674,27.25,0
3.683,27.25,0
3.683,27.25,0
3.686,27.25,0
3.692,27.25,0
3.697,27.25,0
3.699,27.25,0
3.702,27.25,0
3.706,27.25,0
3.710,27.25,0
3.714,27.25,0
3.718,27.25,0
3.722,27.25,0
3.726,27.25,0
3.730,27.25,0
3.734,27.25,0
3.738,27.25,0
3.742,27.25,0
3.747,27.25,0
3.750,27.25,0
3.754,27.25,0
3.758,27.25,0
3.762,27.25,0
3.766,27.25,0
3.770,27.25,0
