Time(sec),Temperature(C),PWM(%)
0.002,22.00,0
0.006,22.00,0
0.010,22.00,0
0.014,22.00,0
0.018,22.00,0
0.022,22.00,0
0.026,22.00,0
0.030,22.00,0
0.034,22.00,0
0.038,22.00,0
0.042,22.00,0
0.046,22.00,0
0.050,22.00,0
0.066,22.00,0
0.066,22.00,0
0.074,22.00,0
0.074,22.00,0
0.074,22.00,0
0.074,22.00,0
0.078,22.00,0
0.089,22.00,0
0.093,22.00,0
0.093,22.00,0
0.094,22.00,0
0.104,22.00,0
0.104,22.00,0
0.107,22.00,0
0.115,22.00,0
0.122,22.00,0
0.122,22.00,0
0.126,22.00,0
0.130,22.00,0
0.135,22.00,0
0.138,22.00,0
0.142,22.00,0
0.146,22.00,0
0.150,22.00,0
0.156,22.00,0
0.159,22.00,0
0.163,22.00,0
0.166,22.00,0
0.172,22.00,0
0.174,22.00,0
0.182,22.00,0
0.182,22.00,0
0.187,22.00,0
0.190,22.00,0
0.194,22.00,0
0.198,22.00,0
0.202,22.00,0
0.207,22.00,0
0.211,22.00,0
0.215,22.00,0
0.218,22.00,0
0.224,22.00,0
0.226,22.00,0
0.230,22.00,0
0.234,22.00,0
0.238,22.00,0
0.242,22.00,0
0.246,22.00,0
0.250,22.00,0
0.254,22.00,0
0.261,22.00,0
0.262,22.00,0
0.266,22.00,0
0.272,22.00,0
0.274,22.00,0
0.280,22.00,0
0.282,22.00,0
0.286,22.00,0
0.290,22.00,0
0.294,22.00,0
0.298,22.00,0
0.302,22.00,0
0.306,22.00,0
0.313,22.00,0
0.314,22.00,0
0.321,22.00,0
0.325,22.00,0
0.326,22.00,0
0.330,22.00,0
0.334,22.00,0
0.338,22.00,0
0.342,22.00,0
0.346,22.00,0
0.350,22.00,0
0.354,22.00,0
0.358,22.00,0
0.363,22.00,0
0.367,22.00,0
0.371,22.00,0
0.376,22.00,0
0.382,22.00,0
0.382,22.00,0
0.390,22.00,0
0.394,22.00,0
0.398,22.00,0
0.403,22.00,0
0.406,22.00,0
0.410,22.00,0
0.415,22.00,0
0.421,22.00,0
0.422,22.00,0
0.428,22.00,0
