Time(sec),Temperature(C),PWM(%)
0.004,27.75,0
0.008,27.75,0
0.012,27.75,0
0.016,27.75,0
0.020,27.75,0
0.025,27.75,0
0.028,27.75,0
0.034,27.75,0
0.036,27.75,0
0.042,27.75,0
0.057,27.75,0
0.072,27.75,0
0.073,27.75,0
0.073,27.75,0
0.073,27.75,0
0.073,27.75,0
0.073,27.75,0
0.073,27.75,0
0.076,27.75,0
0.080,27.75,0
0.084,27.75,0
0.088,27.75,0
0.097,27.75,0
0.097,27.75,0
0.105,27.75,0
0.105,27.75,0
0.108,27.75,0
0.119,27.75,0
0.119,27.75,0
0.120,27.75,0
0.124,27.75,0
0.129,27.75,0
0.138,27.75,0
0.138,27.75,0
0.140,27.75,0
0.148,27.75,0
0.148,27.75,0
0.154,27.75,0
0.157,27.75,0
0.160,27.75,0
0.163,27.75,0
0.167,27.75,0
0.172,27.75,0
0.176,27.75,0
0.183,27.75,0
0.184,27.75,0
0.191,27.75,0
0.192,27.75,0
0.196,27.75,0
0.200,27.75,0
0.206,27.75,0
0.208,27.75,0
0.212,27.75,0
0.216,27.75,0
0.220,27.75,0
0.224,27.75,0
0.230,27.75,0
0.232,27.75,0
0.237,27.75,0
0.244,27.75,0
0.244,27.75,0
0.248,27.75,0
0.252,27.75,0
0.256,27.75,0
0.260,27.75,0
0.264,27.75,0
0.268,27.75,0
0.277,27.75,0
0.277,27.75,0
0.281,27.75,0
0.288,27.75,0
0.297,27.75,0
0.297,27.75,0
0.297,27.75,0
0.301,27.75,0
0.305,27.75,0
0.311,27.75,0
0.312,27.75,0
0.319,27.75,0
0.320,27.75,0
0.325,27.75,0
0.328,27.75,0
0.331,27.75,0
0.339,27.75,0
0.340,27.75,0
0.344,27.75,0
0.347,27.75,0
0.352,27.75,0
0.356,27.75,0
0.360,27.75,0
0.364,27.75,0
0.368,27.75,0
0.372,27.75,0
0.379,27.75,0
0.380,27.75,0
0.385,27.75,0
0.391,27.75,0
0.392,27.75,0
0.396,27.75,0
0.400,27.75,0
0.404,27.75,0
0.408,27.75,0
0.416,27.75,0
0.420,27.75,0
0.426,27.75,0
0.430,27.75,0
0.432,27.75,0
0.436,27.75,0
0.444,27.75,0
0.444,27.75,0
0.448,27.75,0
0.452,27.75,0
0.456,27.75,0
0.460,27.75,0
0.463,27.75,0
0.468,27.75,0
0.472,27.75,0
0.480,27.75,0
0.480,27.75,0
0.486,27.75,0
0.488,27.75,0
0.493,27.75,0
0.496,27.75,0
0.500,27.75,0
0.504,27.75,0
0.508,27.75,0
0.511,27.75,0
0.516,27.75,0
0.523,27.75,0
0.525,27.75,0
0.528,27.75,0
0.532,27.75,0
0.536,27.75,0
0.543,27.75,0
0.544,27.75,0
0.548,27.75,0
0.552,27.75,0
0.556,27.75,0
0.560,27.75,0
0.564,27.75,0
0.568,27.75,0
0.572,27.75,0
0.576,27.75,0
0.580,27.75,0
0.585,27.75,0
0.591,27.75,0
0.592,27.75,0
0.596,27.75,0
0.600,27.75,0
0.604,27.75,0
0.608,27.75,0
0.612,27.75,0
0.616,27.75,0
0.620,27.75,0
0.626,27.75,0
0.630,27.75,0
0.632,27.75,0
0.636,27.75,0
0.642,27.75,0
0.644,27.75,0
0.647,27.75,0
0.652,27.75,0
0.656,27.75,0
0.659,27.75,0
0.664,27.75,0
0.668,27.75,0
0.672,27.75,0
0.676,27.75,0
0.680,27.75,0
0.685,27.75,0
0.692,27.75,0
0.692,27.75,0
0.696,27.75,0
0.700,27.75,0
0.704,27.75,0
0.708,27.75,0
0.711,27.75,0
0.716,27.75,0
0.720,27.75,0
0.727,27.75,0
0.730,27.75,0
0.732,27.75,0
0.736,27.75,0
0.742,27.75,0
0.744,27.75,0
0.748,27.75,0
0.752,27.75,0
0.756,27.75,0
0.760,27.75,0
0.764,27.75,0
0.777,27.75,0
0.777,27.75,0
0.777,27.75,0
0.781,27.75,0
0.783,27.75,0
0.788,27.75,0
0.793,27.75,0
0.801,27.75,0
0.802,27.75,0
0.808,27.75,0
0.808,27.75,0
0.812,27.75,0
0.818,27.75,0
0.820,27.75,0
0.825,27.75,0
0.831,27.75,0
0.831,27.75,0
0.837,27.75,0
0.844,27.75,0
0.844,27.75,0
0.848,27.75,0
0.852,27.75,0
0.856,27.75,0
0.860,27.75,0
0.864,27.75,0
0.868,27.75,0
0.873,27.75,0
0.876,27.75,0
0.880,27.75,0
0.884,27.75,0
0.888,27.75,0
0.894,27.75,0
0.896,27.75,0
0.899,27.75,0
0.904,27.75,0
0.907,27.75,0
