Time(sec),Temperature(C),PWM(%)
0.002,26.50,0
0.006,26.50,0
0.010,26.50,0
0.014,26.50,0
0.018,26.50,0
0.022,26.50,0
0.026,26.50,0
0.030,26.50,0
0.040,26.50,0
0.041,26.50,0
0.042,26.50,0
0.055,26.50,0
0.055,26.50,0
0.056,26.50,0
0.066,26.50,0
0.067,26.50,0
0.077,26.50,0
0.077,26.50,0
0.078,26.50,0
0.078,26.50,0
0.082,26.50,0
0.087,26.50,0
0.092,26.50,0
0.104,26.50,0
0.104,26.50,0
0.104,26.50,0
0.106,26.50,0
0.120,26.50,0
0.120,26.50,0
0.121,26.50,0
0.122,26.50,0
0.129,26.50,0
0.130,26.50,0
0.138,26.50,0
0.145,26.50,0
0.145,26.50,0
0.146,26.50,0
0.156,26.50,0
0.156,26.50,0
0.161,26.50,0
0.163,26.50,0
0.168,26.50,0
0.173,26.50,0
0.174,26.50,0
0.179,26.50,0
0.185,26.50,0
0.187,26.50,0
0.191,26.50,0
0.195,26.50,0
0.199,26.50,0
0.203,26.50,0
0.207,26.50,0
0.210,26.50,0
0.216,26.50,0
0.218,26.50,0
0.222,26.50,0
0.226,26.50,0
0.232,26.50,0
0.234,26.50,0
0.240,26.50,0
0.244,26.50,0
0.246,26.50,0
0.250,26.50,0
0.254,26.50,0
0.258,26.50,0
0.262,26.50,0
0.266,26.50,0
0.270,26.50,0
0.274,26.50,0
0.279,26.50,0
0.283,26.50,0
0.290,26.50,0
0.290,26.50,0
0.294,26.50,0
0.298,26.50,0
0.302,26.50,0
0.306,26.50,0
0.310,26.50,0
0.316,26.50,0
0.319,26.50,0
0.322,26.50,0
0.329,26.50,0
0.331,26.50,0
0.341,26.50,0
0.342,26.50,0
0.351,26.50,0
0.351,26.50,0
0.351,26.50,0
0.356,26.50,0
0.360,26.50,0
0.365,26.50,0
0.366,26.50,0
0.370,26.50,0
0.374,26.50,0
0.379,26.50,0
0.388,26.50,0
0.388,26.50,0
0.394,26.50,0
0.394,26.50,0
0.402,26.50,0
0.402,26.50,0
0.407,26.50,0
0.410,26.50,0
0.414,26.50,0
0.422,26.50,0
0.422,26.50,0
0.426,26.50,0
0.435,26.50,0
0.435,26.50,0
0.438,26.50,0
0.442,26.50,0
0.447,26.50,0
0.450,26.50,0
0.454,26.50,0
0.458,26.50,0
0.462,26.50,0
0.466,26.50,0
0.470,26.50,0
0.474,26.50,0
0.483,26.50,0
0.484,26.50,0
0.486,26.50,0
0.490,26.50,0
0.494,26.50,0
0.498,26.50,0
0.502,26.50,0
0.506,26.50,0
0.510,26.50,0
0.514,26.50,0
0.518,26.50,0
0.530,26.50,0
0.530,26.50,0
0.539,26.50,0
0.542,26.50,0
0.542,26.50,0
0.551,26.50,0
0.551,26.50,0
0.559,26.50,0
0.559,26.50,0
0.564,26.50,0
0.566,26.50,0
0.570,26.50,0
0.574,26.50,0
0.578,26.50,0
0.582,26.50,0
0.590,26.50,0
0.590,26.50,0
0.594,26.50,0
0.598,26.50,0
0.602,26.50,0
0.606,26.50,0
0.610,26.50,0
0.614,26.50,0
0.618,26.50,0
0.622,26.50,0
0.635,26.50,0
0.642,26.50,0
0.645,26.50,0
0.645,26.50,0
0.645,26.50,0
0.646,26.50,0
0.650,26.50,0
0.654,26.50,0
0.660,26.50,0
0.667,26.50,0
0.667,26.50,0
0.670,26.50,0
0.674,26.50,0
0.679,26.50,0
0.683,26.50,0
0.687,26.50,0
0.690,26.50,0
0.695,26.50,0
0.698,26.50,0
0.702,26.50,0
0.706,26.50,0
0.710,26.50,0
0.714,26.50,0
0.718,26.50,0
0.724,26.50,0
0.737,26.50,0
0.737,26.50,0
0.738,26.50,0
0.741,26.50,0
0.742,26.50,0
0.746,26.50,0
0.752,26.50,0
0.754,26.50,0
0.761,26.50,0
0.767,26.50,0
0.767,26.50,0
0.770,26.50,0
0.777,26.50,0
0.778,26.50,0
0.787,26.50,0
0.791,26.50,0
0.798,26.50,0
0.798,26.50,0
0.804,26.50,0
0.806,26.50,0
0.810,26.50,0
0.814,26.50,0
0.818,26.50,0
0.822,26.50,0
0.826,26.50,0
0.832,26.50,0
0.838,26.50,0
0.838,26.50,0
0.844,26.50,0
0.849,26.50,0
0.850,26.50,0
0.854,26.50,0
0.858,26.50,0
0.862,26.50,0
0.866,26.50,0
0.870,26.50,0
0.874,26.50,0
0.878,26.50,0
0.887,26.50,0
0.887,26.50,0
0.893,26.50,0
0.897,26.50,0
0.900,26.50,0
0.902,26.50,0
0.906,26.50,0
0.910,26.50,0
0.914,26.50,0
0.918,26.50,0
0.922,26.50,0
0.929,26.50,0
0.936,26.50,0
0.937,26.50,0
0.943,26.50,0
0.943,26.50,0
0.954,26.50,0
0.954,26.50,0
0.954,26.50,0
0.961,26.50,0
0.962,26.50,0
0.967,26.50,0
0.970,26.50,0
0.974,26.50,0
0.984,26.50,0
0.984,26.50,0
0.986,26.50,0
0.991,26.50,0
0.995,26.50,0
0.998,26.50,0
1.002,26.50,0
1.006,26.50,0
1.010,26.50,0
1.014,26.50,0
1.018,26.50,0
1.022,26.50,0
1.027,26.50,0
1.034,26.50,0
1.034,26.50,0
1.041,26.50,0
1.045,26.50,0
1.046,26.50,0
1.050,26.50,0
1.054,26.50,0
1.058,26.50,0
1.062,26.50,0
1.066,26.50,0
1.070,26.50,0
1.074,26.50,0
1.084,26.50,0
1.084,26.50,0
1.086,26.50,0
1.091,26.50,0
1.095,26.50,0
1.098,26.50,0
1.102,26.50,0
1.106,26.50,0
1.110,26.50,0
1.114,26.50,0
1.118,26.50,0
1.122,26.50,0
1.126,26.50,0
1.136,26.50,0
1.136,26.50,0
1.138,26.50,0
1.142,26.50,0
1.147,26.50,0
1.150,26.50,0
1.154,26.50,0
1.158,26.50,0
1.162,26.50,0
1.166,26.50,0
1.170,26.50,0
1.174,26.50,0
1.179,26.50,0
1.183,26.50,0
1.190,26.50,0
1.201,26.50,0
1.201,26.50,0
1.201,26.50,0
1.202,26.50,0
1.207,26.50,0
1.210,26.50,0
1.216,26.50,0
1.218,26.50,0
1.222,26.50,0
1.226,26.50,0
1.233,26.50,0
1.234,26.50,0
1.240,26.50,0
1.244,26.50,0
1.246,26.50,0
1.250,26.50,0
1.254,26.50,0
1.258,26.50,0
1.262,26.50,0
1.266,26.50,0
1.270,26.50,0
1.274,26.50,0
1.279,26.50,0
1.283,26.50,0
1.291,26.50,0
1.293,26.50,0
1.302,26.50,0
1.302,26.50,0
1.302,26.50,0
1.310,26.50,0
1.310,26.50,0
1.315,26.50,0
1.318,26.50,0
1.322,26.50,0
1.327,26.50,0
1.332,26.50,0
1.334,26.50,0
1.340,26.50,0
1.344,26.50,0
1.346,26.50,0
1.350,26.50,0
1.354,26.50,0
1.358,26.50,0
1.362,26.50,0
1.366,26.50,0
1.370,26.50,0
1.374,26.50,0
1.381,26.50,0
1.383,26.50,0
1.391,26.50,0
1.391,26.50,0
1.400,26.50,0
1.400,26.50,0
1.406,26.50,0
1.406,26.50,0
1.410,26.50,0
1.414,26.50,0
1.418,26.50,0
1.422,26.50,0
1.427,26.50,0
1.434,26.50,0
1.434,26.50,0
1.438,26.50,0
1.445,26.50,0
1.447,26.50,0
1.450,26.50,0
1.454,26.50,0
1.458,26.50,0
1.462,26.50,0
1.466,26.50,0
1.470,26.50,0
1.474,26.50,0
1.478,26.50,0
1.483,26.50,0
1.491,26.50,0
1.493,26.50,0
1.504,26.50,0
1.504,26.50,0
1.504,26.50,0
1.506,26.50,0
1.513,26.50,0
1.514,26.50,0
1.519,26.50,0
1.522,26.50,0
1.526,26.50,0
1.533,26.50,0
1.534,26.50,0
1.540,26.50,0
1.544,26.50,0
1.547,26.50,0
1.550,26.50,0
1.554,26.50,0
1.558,26.50,0
1.562,26.50,0
1.566,26.50,0
1.570,26.50,0
1.574,26.50,0
1.579,26.50,0
1.582,26.50,0
1.591,26.50,0
1.591,26.50,0
1.596,26.50,0
1.600,26.50,0
1.607,26.50,0
1.607,26.50,0
1.610,26.50,0
1.614,26.50,0
1.618,26.50,0
1.622,26.50,0
1.626,26.50,0
1.635,26.50,0
1.635,26.50,0
1.642,26.50,0
1.642,26.50,0
1.647,26.50,0
1.650,26.50,0
1.654,26.50,0
1.658,26.50,0
1.662,26.50,0
1.666,26.50,0
1.670,26.50,0
1.674,26.50,0
1.679,26.50,0
1.684,26.50,0
1.686,26.50,0
1.691,26.50,0
1.696,26.50,0
1.698,26.50,0
1.702,26.50,0
1.706,26.50,0
1.710,26.50,0
1.714,26.50,0
1.718,26.50,0
1.722,26.50,0
1.726,26.50,0
1.735,26.50,0
1.735,26.50,0
1.739,26.50,0
1.742,26.50,0
1.747,26.50,0
1.750,26.50,0
1.754,26.50,0
1.758,26.50,0
1.762,26.50,0
1.766,26.50,0
1.770,26.50,0
1.774,26.50,0
1.779,26.50,0
1.783,26.50,0
1.788,26.50,0
1.791,26.50,0
1.796,26.50,0
1.798,26.50,0
1.802,26.50,0
1.806,26.50,0
1.810,26.50,0
1.814,26.50,0
1.818,26.50,0
1.822,26.50,0
1.827,26.50,0
1.834,26.50,0
1.834,26.50,0
1.840,26.50,0
1.845,26.50,0
1.846,26.50,0
1.850,26.50,0
1.854,26.50,0
1.858,26.50,0
1.862,26.50,0
1.866,26.50,0
1.870,26.50,0
1.874,26.50,0
1.878,26.50,0
1.884,26.50,0
1.887,26.50,0
1.892,26.50,0
1.897,26.50,0
1.899,26.50,0
1.902,26.50,0
1.906,26.50,0
1.910,26.50,0
1.914,26.50,0
1.918,26.50,0
1.922,26.50,0
1.927,26.50,0
1.934,26.50,0
1.935,26.50,0
1.939,26.50,0
1.942,26.50,0
1.946,26.50,0
1.950,26.50,0
1.954,26.50,0
1.958,26.50,0
1.962,26.50,0
1.966,26.50,0
1.970,26.50,0
1.974,26.50,0
1.980,26.50,0
1.985,26.50,0
1.986,26.50,0
1.992,26.50,0
1.997,26.50,0
1.998,26.50,0
2.002,26.50,0
2.006,26.50,0
2.010,26.50,0
2.014,26.50,0
2.018,26.50,0
2.022,26.50,0
2.026,26.50,0
2.035,26.50,0
2.035,26.50,0
2.039,26.50,0
2.042,26.50,0
2.047,26.50,0
2.050,26.50,0
2.054,26.50,0
2.058,26.50,0
2.062,26.50,0
2.066,26.50,0
2.070,26.50,0
2.074,26.50,0
2.078,26.50,0
2.085,26.50,0
2.086,26.50,0
2.092,26.50,0
2.097,26.50,0
2.098,26.50,0
2.102,26.50,0
2.106,26.50,0
2.110,26.50,0
2.114,26.50,0
2.118,26.50,0
2.122,26.50,0
2.126,26.50,0
2.136,26.50,0
2.136,26.50,0
2.138,26.50,0
2.143,26.50,0
2.148,26.50,0
2.152,26.50,0
2.154,26.50,0
2.158,26.50,0
2.162,26.50,0
2.166,26.50,0
2.170,26.50,0
2.174,26.50,0
2.178,26.50,0
2.184,26.50,0
2.187,26.50,0
2.192,26.50,0
2.196,26.50,0
2.198,26.50,0
2.202,26.50,0
2.206,26.50,0
2.210,26.50,0
2.214,26.50,0
2.218,26.50,0
2.222,26.50,0
2.226,26.50,0
2.235,26.50,0
2.235,26.50,0
2.240,26.50,0
2.243,26.50,0
2.248,26.50,0
2.251,26.50,0
2.254,26.50,0
2.258,26.50,0
2.262,26.50,0
2.266,26.50,0
2.270,26.50,0
2.274,26.50,0
2.279,26.50,0
2.284,26.50,0
2.286,26.50,0
2.292,26.50,0
2.296,26.50,0
2.298,26.50,0
2.302,26.50,0
2.306,26.50,0
2.310,26.50,0
2.314,26.50,0
2.318,26.50,0
2.322,26.50,0
2.327,26.50,0
2.334,26.50,0
2.334,26.50,0
2.338,26.50,0
2.342,26.50,0
2.346,26.50,0
2.350,26.50,0
2.354,26.50,0
2.358,26.50,0
2.362,26.50,0
2.366,26.50,0
2.370,26.50,0
2.374,26.50,0
2.379,26.50,0
2.385,26.50,0
2.386,26.50,0
2.390,26.50,0
2.397,26.50,0
2.398,26.50,0
2.402,26.50,0
2.406,26.50,0
2.410,26.50,0
2.414,26.50,0
2.418,26.50,0
2.422,26.50,0
2.427,26.50,0
2.433,26.50,0
2.434,26.50,0
2.440,26.50,0
2.444,26.50,0
2.446,26.50,0
2.450,26.50,0
2.454,26.50,0
2.458,26.50,0
2.462,26.50,0
2.466,26.50,0
2.470,26.50,0
2.474,26.50,0
2.479,26.50,0
2.484,26.50,0
2.486,26.50,0
2.491,26.50,0
2.495,26.50,0
2.498,26.50,0
2.502,26.50,0
2.506,26.50,0
2.510,26.50,0
2.514,26.50,0
2.518,26.50,0
2.522,26.50,0
2.533,26.50,0
2.533,26.50,0
2.534,26.50,0
2.539,26.50,0
2.544,26.50,0
2.546,26.50,0
2.550,26.50,0
2.554,26.50,0
2.558,26.50,0
2.562,26.50,0
2.566,26.50,0
2.570,26.50,0
2.574,26.50,0
2.579,26.50,0
2.583,26.50,0
2.588,26.50,0
2.591,26.50,0
2.595,26.50,0
2.598,26.50,0
2.602,26.50,0
2.606,26.50,0
2.610,26.50,0
2.614,26.50,0
2.618,26.50,0
2.622,26.50,0
2.626,26.50,0
2.634,26.50,0
2.634,26.50,0
2.638,26.50,0
2.642,26.50,0
2.646,26.50,0
2.650,26.50,0
2.654,26.50,0
2.658,26.50,0
2.662,26.50,0
2.666,26.50,0
2.670,26.50,0
2.674,26.50,0
2.679,26.50,0
2.684,26.50,0
2.686,26.50,0
2.691,26.50,0
2.695,26.50,0
2.698,26.50,0
2.702,26.50,0
2.706,26.50,0
2.710,26.50,0
2.714,26.50,0
2.718,26.50,0
2.722,26.50,0
2.727,26.50,0
2.734,26.50,0
2.734,26.50,0
2.738,26.50,0
2.742,26.50,0
2.746,26.50,0
2.750,26.50,0
2.754,26.50,0
2.758,26.50,0
2.762,26.50,0
2.767,26.50,0
2.770,26.50,0
2.774,26.50,0
2.779,26.50,0
2.784,26.50,0
2.786,26.50,0
2.791,26.50,0
2.795,26.50,0
2.798,26.50,0
2.802,26.50,0
2.806,26.50,0
2.810,26.50,0
2.814,26.50,0
2.818,26.50,0
2.822,26.50,0
2.827,26.50,0
2.833,26.50,0
2.834,26.50,0
2.840,26.50,0
2.845,26.50,0
2.847,26.50,0
2.850,26.50,0
2.854,26.50,0
2.858,26.50,0
2.862,26.50,0
2.866,26.50,0
2.870,26.50,0
2.874,26.50,0
2.879,26.50,0
2.884,26.50,0
2.886,26.50,0
2.892,26.50,0
2.896,26.50,0
2.899,26.50,0
2.902,26.50,0
2.906,26.50,0
2.910,26.50,0
2.914,26.50,0
2.918,26.50,0
2.922,26.50,0
2.930,26.50,0
2.932,26.50,0
2.935,26.50,0
2.940,26.50,0
2.944,26.50,0
2.948,26.50,0
2.957,26.50,0
2.957,26.50,0
2.958,26.50,0
2.967,26.50,0
2.967,26.50,0
2.973,26.50,0
2.975,26.50,0
2.979,26.50,0
2.984,26.50,0
2.986,26.50,0
2.991,26.50,0
2.995,26.50,0
2.998,26.50,0
3.002,26.50,0
3.006,26.50,0
3.010,26.50,0
3.014,26.50,0
3.018,26.50,0
3.022,26.50,0
3.026,26.50,0
3.035,26.50,0
3.035,26.50,0
3.038,26.50,0
3.042,26.50,0
3.047,26.50,0
3.050,26.50,0
3.054,26.50,0
3.058,26.50,0
3.062,26.50,0
3.066,26.50,0
3.070,26.50,0
3.074,26.50,0
3.078,26.50,0
3.083,26.50,0
3.088,26.50,0
3.090,26.50,0
3.095,26.50,0
3.098,26.50,0
3.102,26.50,0
3.106,26.50,0
3.110,26.50,0
3.114,26.50,0
3.118,26.50,0
3.122,26.50,0
3.127,26.50,0
3.136,26.50,0
3.136,26.50,0
3.138,26.50,0
3.144,26.50,0
3.148,26.50,0
3.151,26.50,0
3.154,26.50,0
3.158,26.50,0
3.162,26.50,0
3.166,26.50,0
3.170,26.50,0
3.174,26.50,0
3.179,26.50,0
3.185,26.50,0
3.186,26.50,0
3.191,26.50,0
3.194,26.50,0
3.199,26.50,0
3.202,26.50,0
3.206,26.50,0
3.210,26.50,0
3.214,26.50,0
3.218,26.50,0
3.222,26.50,0
3.235,26.50,0
3.235,26.50,0
3.235,26.50,0
3.238,26.50,0
3.243,26.50,0
3.247,26.50,0
3.250,26.50,0
3.254,26.50,0
3.258,26.50,0
3.262,26.50,0
3.266,26.50,0
3.270,26.50,0
3.274,26.50,0
3.280,26.50,0
3.285,26.50,0
3.286,26.50,0
3.292,26.50,0
3.297,26.50,0
3.299,26.50,0
3.302,26.50,0
3.306,26.50,0
3.310,26.50,0
3.314,26.50,0
3.318,26.50,0
3.322,26.50,0
3.326,26.50,0
3.335,26.50,0
3.335,26.50,0
3.342,26.50,0
3.342,26.50,0
3.347,26.50,0
3.350,26.50,0
3.354,26.50,0
3.358,26.50,0
3.362,26.50,0
3.366,26.50,0
3.370,26.50,0
3.374,26.50,0
3.378,26.50,0
3.384,26.50,0
3.386,26.50,0
3.391,26.50,0
3.396,26.50,0
3.398,26.50,0
3.402,26.50,0
3.406,26.50,0
3.410,26.50,0
3.414,26.50,0
3.418,26.50,0
3.422,26.50,0
3.426,26.50,0
3.435,26.50,0
3.435,26.50,0
3.438,26.50,0
3.442,26.50,0
3.447,26.50,0
3.450,26.50,0
3.454,26.50,0
3.458,26.50,0
3.462,26.50,0
3.466,26.50,0
3.470,26.50,0
3.474,26.50,0
3.479,26.50,0
3.485,26.50,0
3.486,26.50,0
3.492,26.50,0
3.497,26.50,0
3.500,26.50,0
3.502,26.50,0
3.506,26.50,0
3.510,26.50,0
