Time(sec),Temperature(C),PWM(%)
0.001,33.50,0
0.004,33.50,0
0.008,33.50,0
0.013,33.50,0
0.016,33.50,0
0.020,33.50,0
0.025,33.50,0
0.028,33.50,0
0.042,33.50,0
0.043,33.50,0
0.043,33.50,0
0.044,33.50,0
0.050,33.50,0
0.057,33.50,0
0.057,33.50,0
0.060,33.50,0
0.064,33.50,0
0.068,33.50,0
0.072,33.50,0
0.076,33.50,0
0.081,33.50,0
0.086,33.50,0
0.089,33.50,0
0.094,33.50,0
0.099,33.50,0
0.100,33.50,0
0.105,33.50,0
0.108,33.50,0
0.113,33.50,0
0.117,33.50,0
0.121,33.50,0
0.124,33.50,0
0.133,33.50,0
0.133,33.50,0
0.138,33.50,0
0.142,33.50,0
0.146,33.50,0
0.148,33.50,0
0.152,33.50,0
0.156,33.50,0
0.160,33.50,0
0.165,33.50,0
0.168,33.50,0
0.172,33.50,0
0.177,33.50,0
0.182,33.50,0
0.185,33.50,0
0.189,33.50,0
0.194,33.50,0
0.196,33.50,0
0.200,33.50,0
0.204,33.50,0
0.208,33.50,0
0.212,33.50,0
0.216,33.50,0
0.220,33.50,0
0.228,33.50,0
0.235,33.50,0
0.240,33.50,0
0.240,33.50,0
0.244,33.50,0
0.249,33.50,0
0.253,33.50,0
0.257,33.50,0
0.260,33.50,0
0.265,33.50,0
0.268,33.50,0
0.273,33.50,0
0.278,33.50,0
0.281,33.50,0
0.284,33.50,0
0.289,33.50,0
0.292,33.50,0
0.296,33.50,0
0.300,33.50,0
0.305,33.50,0
0.308,33.50,0
0.313,33.50,0
0.316,33.50,0
0.320,33.50,0
0.329,33.50,0
0.329,33.50,0
0.333,33.50,0
0.337,33.50,0
0.342,33.50,0
0.344,33.50,0
0.348,33.50,0
0.353,33.50,0
0.356,33.50,0
0.360,33.50,0
0.365,33.50,0
0.368,33.50,0
0.373,33.50,0
0.379,33.50,0
0.381,33.50,0
0.385,33.50,0
0.391,33.50,0
0.393,33.50,0
0.397,33.50,0
0.401,33.50,0
0.404,33.50,0
0.408,33.50,0
0.413,33.50,0
0.417,33.50,0
0.421,33.50,0
0.428,33.50,0
0.431,33.50,0
0.439,33.50,0
0.440,33.50,0
0.450,33.50,0
0.450,33.50,0
0.450,33.50,0
0.453,33.50,0
0.457,33.50,0
0.461,33.50,0
0.467,33.50,0
0.469,33.50,0
0.473,33.50,0
0.480,33.50,0
0.480,33.50,0
0.486,33.50,0
0.493,33.50,0
0.493,33.50,0
0.497,33.50,0
0.501,33.50,0
0.505,33.50,0
0.508,33.50,0
0.512,33.50,0
0.516,33.50,0
0.521,33.50,0
0.529,33.50,0
0.529,33.50,0
0.535,33.50,0
0.537,33.50,0
0.542,33.50,0
0.545,33.50,0
0.549,33.50,0
0.552,33.50,0
0.556,33.50,0
0.560,33.50,0
0.565,33.50,0
0.568,33.50,0
0.573,33.50,0
0.578,33.50,0
0.581,33.50,0
0.584,33.50,0
0.590,33.50,0
0.592,33.50,0
0.596,33.50,0
0.601,33.50,0
0.604,33.50,0
0.608,33.50,0
0.613,33.50,0
0.617,33.50,0
0.620,33.50,0
0.629,33.50,0
0.629,33.50,0
0.634,33.50,0
0.640,33.50,0
0.640,33.50,0
0.644,33.50,0
0.649,33.50,0
0.653,33.50,0
0.656,33.50,0
0.660,33.50,0
0.665,33.50,0
0.668,33.50,0
0.673,33.50,0
0.679,33.50,0
0.681,33.50,0
0.685,33.50,0
0.691,33.50,0
0.693,33.50,0
0.696,33.50,0
0.700,33.50,0
0.704,33.50,0
0.708,33.50,0
0.713,33.50,0
0.717,33.50,0
0.721,33.50,0
0.728,33.50,0
0.732,33.50,0
0.739,33.50,0
0.739,33.50,0
0.746,33.50,0
0.746,33.50,0
0.750,33.50,0
0.753,33.50,0
0.760,33.50,0
0.766,33.50,0
0.766,33.50,0
0.776,33.50,0
0.777,33.50,0
0.777,33.50,0
0.781,33.50,0
0.789,33.50,0
0.789,33.50,0
0.796,33.50,0
0.797,33.50,0
0.800,33.50,0
0.805,33.50,0
0.808,33.50,0
0.813,33.50,0
0.817,33.50,0
0.821,33.50,0
0.830,33.50,0
0.830,33.50,0
0.833,33.50,0
0.837,33.50,0
0.843,33.50,0
0.845,33.50,0
0.848,33.50,0
0.852,33.50,0
0.856,33.50,0
0.860,33.50,0
0.865,33.50,0
0.868,33.50,0
0.873,33.50,0
0.879,33.50,0
0.881,33.50,0
0.885,33.50,0
0.891,33.50,0
0.893,33.50,0
0.897,33.50,0
0.901,33.50,0
0.905,33.50,0
0.909,33.50,0
0.913,33.50,0
0.917,33.50,0
0.921,33.50,0
0.929,33.50,0
0.929,33.50,0
0.936,33.50,0
0.949,33.50,0
0.949,33.50,0
0.949,33.50,0
0.949,33.50,0
0.959,33.50,0
0.959,33.50,0
0.964,33.50,0
0.964,33.50,0
0.968,33.50,0
0.973,33.50,0
0.976,33.50,0
0.981,33.50,0
0.989,33.50,0
0.989,33.50,0
0.994,33.50,0
0.996,33.50,0
1.000,33.50,0
1.004,33.50,0
1.008,33.50,0
1.013,33.50,0
1.016,33.50,0
1.021,33.50,0
1.029,33.50,0
1.029,33.50,0
1.035,33.50,0
1.041,33.50,0
1.041,33.25,0
1.044,33.25,0
1.048,33.25,0
1.053,33.25,0
1.056,33.25,0
1.060,33.25,0
1.065,33.25,0
1.068,33.25,0
1.073,33.25,0
1.081,33.25,0
1.081,33.25,0
1.088,33.25,0
1.088,33.25,0
1.093,33.25,0
1.100,33.25,0
1.101,33.25,0
1.110,33.25,0
1.110,33.25,0
1.116,33.50,0
1.116,33.50,0
1.120,33.50,0
1.126,33.50,0
1.132,33.50,0
1.132,33.50,0
1.140,33.50,0
1.141,33.50,0
1.144,33.50,0
1.148,33.50,0
1.153,33.50,0
1.156,33.50,0
1.160,33.50,0
1.165,33.50,0
1.168,33.50,0
1.173,33.50,0
1.179,33.50,0
1.181,33.50,0
1.185,33.50,0
1.190,33.25,0
1.192,33.25,0
1.197,33.25,0
1.201,33.25,0
1.205,33.25,0
1.208,33.25,0
1.213,33.25,0
1.217,33.25,0
1.220,33.25,0
1.230,33.25,0
1.236,33.25,0
1.236,33.25,0
1.243,33.25,0
1.245,33.25,0
1.249,33.25,0
1.253,33.25,0
1.257,33.25,0
1.261,33.25,0
1.265,33.25,0
1.269,33.25,0
1.276,33.25,0
1.277,33.25,0
1.295,33.25,0
1.297,33.25,0
1.297,33.25,0
1.297,33.25,0
1.297,33.25,0
1.307,33.25,0
1.307,33.25,0
1.312,33.25,0
1.314,33.25,0
1.317,33.25,0
1.321,33.25,0
1.330,33.25,0
1.330,33.25,0
1.335,33.25,0
1.336,33.25,0
1.341,33.25,0
1.345,33.25,0
1.348,33.25,0
1.353,33.25,0
1.357,33.25,0
1.361,33.25,0
1.365,33.25,0
1.369,33.25,0
1.374,33.25,0
1.380,33.25,0
1.384,33.25,0
1.384,33.25,0
1.390,33.25,0
1.393,33.25,0
1.397,33.25,0
1.400,33.25,0
1.404,33.25,0
1.408,33.25,0
1.413,33.25,0
1.417,33.25,0
1.421,33.25,0
1.428,33.25,0
1.428,33.25,0
1.434,33.25,0
1.439,33.25,0
1.440,33.25,0
1.445,33.25,0
1.449,33.25,0
1.452,33.25,0
1.456,33.25,0
1.460,33.25,0
1.465,33.25,0
1.468,33.25,0
1.473,33.25,0
1.479,33.25,0
1.481,33.25,0
1.485,33.25,0
1.491,33.25,0
1.493,33.25,0
1.496,33.25,0
1.501,33.25,0
1.505,33.25,0
1.508,33.25,0
1.512,33.25,0
1.517,33.25,0
1.521,33.25,0
1.529,33.25,0
1.529,33.25,0
1.535,33.25,0
1.541,33.25,0
1.541,33.25,0
1.544,33.25,0
1.548,33.25,0
1.553,33.25,0
1.557,33.25,0
1.560,33.25,0
1.565,33.25,0
1.568,33.25,0
1.573,33.25,0
1.576,33.25,0
1.580,33.25,0
1.588,33.25,0
1.588,33.25,0
1.594,33.25,0
1.596,33.25,0
1.600,33.25,0
1.604,33.25,0
1.608,33.25,0
1.613,33.25,0
1.616,33.25,0
1.621,33.25,0
1.629,33.25,0
1.629,33.25,0
1.636,33.25,0
1.642,33.25,0
1.642,33.25,0
1.644,33.25,0
1.648,33.25,0
1.653,33.25,0
1.656,33.25,0
1.660,33.25,0
1.665,33.25,0
1.668,33.25,0
1.673,33.25,0
1.679,33.25,0
1.680,33.25,0
1.686,33.25,0
1.692,33.25,0
1.692,33.25,0
1.696,33.25,0
1.700,33.25,0
1.704,33.25,0
1.708,33.25,0
1.713,33.25,0
1.716,33.25,0
1.720,33.25,0
1.730,33.25,0
1.730,33.25,0
1.734,33.25,0
1.737,33.25,0
1.742,33.25,0
1.744,33.25,0
1.748,33.25,0
1.752,33.25,0
1.757,33.25,0
1.760,33.25,0
1.765,33.25,0
1.768,33.25,0
1.773,33.25,0
1.779,33.25,0
1.780,33.25,0
1.786,33.25,0
1.792,33.25,0
1.793,33.25,0
1.796,33.25,0
1.801,33.25,0
1.805,33.25,0
1.808,33.25,0
1.813,33.25,0
1.817,33.25,0
1.821,33.25,0
1.830,33.25,0
1.831,33.25,0
1.837,33.25,0
1.841,33.25,0
1.841,33.25,0
1.849,33.25,0
1.849,33.25,0
1.856,33.25,0
1.860,33.25,0
1.860,33.25,0
1.865,33.25,0
1.868,33.25,0
1.873,33.25,0
1.876,33.25,0
1.880,33.25,0
1.886,33.25,0
1.889,33.25,0
1.893,33.25,0
1.897,33.25,0
1.901,33.25,0
1.905,33.25,0
1.908,33.25,0
1.912,33.25,0
1.916,33.25,0
1.920,33.25,0
1.929,33.25,0
1.929,33.25,0
1.933,33.25,0
1.937,33.25,0
1.942,33.25,0
1.944,33.25,0
1.949,33.25,0
1.953,33.25,0
1.957,33.25,0
1.961,33.25,0
1.965,33.25,0
1.969,33.25,0
1.978,33.25,0
1.978,33.25,0
1.981,33.25,0
1.988,33.25,0
1.991,33.25,0
2.000,33.25,0
2.000,33.25,0
2.000,33.25,0
2.007,33.25,0
2.011,33.25,0
2.016,33.25,0
2.017,33.25,0
2.020,33.25,0
2.030,33.25,0
2.030,33.25,0
2.034,33.25,0
2.038,33.25,0
2.044,33.25,0
2.044,33.25,0
2.048,33.25,0
2.052,33.25,0
2.056,33.25,0
2.060,33.25,0
2.064,33.25,0
2.068,33.25,0
2.073,33.25,0
2.077,33.25,0
2.081,33.25,0
2.085,33.25,0
2.089,33.25,0
2.094,33.25,0
2.096,33.25,0
2.100,33.25,0
2.104,33.25,0
2.108,33.25,0
2.113,33.25,0
2.116,33.25,0
2.121,33.25,0
2.130,33.25,0
2.130,33.25,0
2.134,33.25,0
2.137,33.25,0
2.143,33.25,0
2.145,33.25,0
2.148,33.25,0
2.152,33.25,0
2.156,33.25,0
