Time(sec),Temperature(C),PWM(%)
0.004,37.50,0
0.008,37.50,0
0.012,37.50,0
0.016,37.50,0
0.020,37.50,0
0.024,37.50,0
0.028,37.50,0
0.032,37.50,0
0.036,37.50,0
0.040,37.50,0
0.044,37.50,0
0.048,37.50,0
0.055,37.50,0
0.057,37.50,0
0.060,37.50,0
0.065,37.50,0
0.070,37.50,0
0.072,37.50,0
0.076,37.50,0
0.080,37.50,0
0.084,37.50,0
0.088,37.50,0
0.092,37.50,0
0.096,37.50,0
0.106,37.50,0
0.108,37.50,0
0.116,37.50,0
0.116,37.50,0
0.120,37.50,0
0.124,37.50,0
0.128,37.50,0
0.132,37.50,0
0.136,37.50,0
0.140,37.50,0
0.144,37.50,0
0.148,37.50,0
0.155,37.50,0
0.156,37.50,0
0.162,37.50,0
0.166,37.50,0
0.168,37.50,0
0.172,37.50,0
0.176,37.50,0
0.180,37.50,0
0.184,37.50,0
0.188,37.50,0
0.192,37.50,0
0.196,37.50,0
0.206,37.50,0
0.208,37.50,0
0.214,37.50,0
0.219,37.50,0
0.220,37.50,0
0.224,37.50,0
0.228,37.50,0
0.232,37.50,0
0.236,37.50,0
0.240,37.50,0
0.244,37.50,0
0.248,37.50,0
0.252,37.50,0
0.264,37.50,0
0.271,37.50,0
0.276,37.50,0
0.277,37.50,0
0.277,37.50,0
0.277,37.50,0
0.280,37.50,0
0.287,37.50,0
0.292,37.50,0
0.292,37.50,0
0.296,37.50,0
0.305,37.50,0
0.308,37.50,0
0.313,37.50,0
0.318,37.50,0
0.320,37.50,0
0.324,37.50,0
0.328,37.50,0
0.332,37.50,0
0.336,37.50,0
0.340,37.50,0
0.344,37.50,0
0.348,37.50,0
0.353,37.50,0
0.361,37.50,0
0.364,37.50,0
0.364,37.50,0
0.376,37.50,0
0.376,37.50,0
0.376,37.50,0
0.380,37.50,0
0.386,37.50,0
0.391,37.50,0
0.392,37.50,0
0.396,37.50,0
0.402,37.50,0
0.407,37.50,0
0.416,37.50,0
0.416,37.50,0
0.416,37.50,0
0.420,37.50,0
0.424,37.50,0
0.433,37.50,0
0.433,37.50,0
0.436,37.50,0
0.440,37.50,0
0.444,37.50,0
0.448,37.50,0
0.455,37.50,0
0.456,37.50,0
0.463,37.50,0
0.467,37.50,0
0.468,37.50,0
0.472,37.50,0
0.476,37.50,0
0.480,37.50,0
0.484,37.50,0
0.488,37.50,0
0.492,37.50,0
0.496,37.50,0
0.505,37.50,0
0.510,37.50,0
0.513,37.50,0
0.517,37.50,0
0.520,37.50,0
0.524,37.50,0
0.528,37.50,0
0.532,37.50,0
0.536,37.50,0
0.540,37.50,0
0.544,37.50,0
0.548,37.50,0
0.554,37.50,0
0.556,37.50,0
0.562,37.50,0
0.566,37.50,0
0.568,37.50,0
0.572,37.50,0
0.576,37.50,0
0.580,37.50,0
0.584,37.50,0
0.588,37.50,0
0.592,37.50,0
0.596,37.50,0
0.605,37.50,0
0.608,37.50,0
0.613,37.50,0
0.617,37.50,0
0.620,37.50,0
0.624,37.50,0
0.628,37.50,0
0.632,37.50,0
0.636,37.50,0
0.640,37.50,0
0.644,37.50,0
0.648,37.50,0
0.655,37.50,0
0.656,37.50,0
0.662,37.50,0
0.666,37.50,0
0.668,37.50,0
0.672,37.50,0
0.676,37.50,0
0.680,37.50,0
0.684,37.50,0
0.688,37.50,0
0.692,37.50,0
0.696,37.50,0
