Time(sec),Temperature(C),PWM(%)
0.002,27.25,0
0.009,27.25,0
0.010,27.25,0
0.015,27.25,0
0.020,27.25,0
0.022,27.25,0
0.033,27.25,0
0.038,27.25,0
0.059,27.25,0
0.059,27.25,0
0.059,27.25,0
0.059,27.25,0
0.060,27.25,0
0.060,27.25,0
0.060,27.25,0
0.062,27.25,0
0.066,27.25,0
0.074,27.25,0
0.080,27.25,0
0.080,27.25,0
0.094,27.25,0
0.094,27.25,0
0.095,27.25,0
0.095,27.25,0
0.112,27.25,0
0.113,27.25,0
0.113,27.25,0
0.113,27.25,0
0.114,27.25,0
0.118,27.25,0
0.123,27.25,0
0.131,27.25,0
0.131,27.25,0
0.137,27.25,0
0.138,27.25,0
0.143,27.25,0
0.149,27.25,0
0.150,27.25,0
0.156,27.25,0
0.158,27.25,0
0.162,27.25,0
0.166,27.25,0
0.170,27.25,0
0.174,27.25,0
0.187,27.25,0
0.187,27.25,0
0.187,27.25,0
0.190,27.25,0
0.198,27.25,0
0.198,27.25,0
0.203,27.25,0
0.206,27.25,0
0.214,27.25,0
0.218,27.25,0
0.222,27.25,0
0.227,27.25,0
0.230,27.25,0
0.236,27.25,0
0.242,27.25,0
0.242,27.25,0
0.246,27.25,0
0.250,27.25,0
0.254,27.25,0
0.258,27.25,0
0.262,27.25,0
0.266,27.25,0
0.270,27.25,0
0.274,27.25,0
0.278,27.25,0
0.282,27.25,0
0.289,27.25,0
0.290,27.25,0
0.295,27.25,0
0.298,27.25,0
0.303,27.25,0
0.305,27.25,0
0.309,27.25,0
0.313,27.25,0
0.318,27.25,0
0.322,27.25,0
0.326,27.25,0
0.333,27.25,0
0.333,27.25,0
0.340,27.25,0
0.345,27.25,0
0.347,27.25,0
0.350,27.25,0
0.354,27.25,0
0.358,27.25,0
0.362,27.25,0
0.366,27.25,0
0.370,27.25,0
0.374,27.25,0
0.381,27.25,0
0.384,27.25,0
0.393,27.25,0
0.393,27.25,0
0.399,27.25,0
0.399,27.25,0
0.402,27.25,0
0.406,27.25,0
0.412,27.25,0
0.417,27.25,0
0.418,27.25,0
0.426,27.25,0
0.431,27.25,0
0.436,27.25,0
0.438,27.25,0
0.442,27.25,0
0.446,27.25,0
0.451,27.25,0
0.454,27.25,0
0.458,27.25,0
0.462,27.25,0
0.465,27.25,0
0.470,27.25,0
0.474,27.25,0
0.478,27.25,0
0.483,27.25,0
0.490,27.25,0
0.490,27.25,0
0.495,27.25,0
0.498,27.25,0
0.503,27.25,0
0.506,27.25,0
0.510,27.25,0
0.514,27.25,0
0.517,27.25,0
0.522,27.25,0
0.526,27.25,0
0.530,27.25,0
0.534,27.25,0
0.541,27.25,0
0.542,27.25,0
0.546,27.25,0
0.550,27.25,0
0.554,27.25,0
0.557,27.25,0
0.561,27.25,0
0.566,27.25,0
0.570,27.25,0
0.574,27.25,0
0.583,27.25,0
0.583,27.25,0
0.586,27.25,0
0.590,27.25,0
0.595,27.25,0
0.597,27.25,0
0.602,27.25,0
0.605,27.25,0
0.610,27.25,0
0.613,27.25,0
0.618,27.25,0
0.622,27.25,0
0.626,27.25,0
0.630,27.25,0
0.634,27.25,0
0.640,27.25,0
0.645,27.25,0
0.646,27.25,0
0.650,27.25,0
0.653,27.25,0
0.657,27.25,0
0.661,27.25,0
0.665,27.25,0
0.670,27.25,0
0.673,27.50,0
0.678,27.50,0
0.685,27.50,0
0.686,27.50,0
0.693,27.50,0
0.693,27.50,0
0.698,27.50,0
0.704,27.50,0
0.706,27.50,0
0.714,27.50,0
0.715,27.50,0
0.718,27.50,0
0.722,27.50,0
0.726,27.50,0
0.730,27.50,0
0.735,27.50,0
0.738,27.50,0
0.743,27.50,0
0.747,27.50,0
0.750,27.25,0
0.754,27.25,0
0.758,27.25,0
0.762,27.25,0
0.766,27.25,0
0.770,27.25,0
0.774,27.25,0
0.783,27.25,0
0.788,27.25,0
0.792,27.25,0
0.796,27.25,0
0.798,27.25,0
0.802,27.25,0
0.806,27.25,0
0.810,27.25,0
0.814,27.25,0
0.818,27.25,0
0.822,27.25,0
0.826,27.25,0
0.831,27.25,0
0.834,27.25,0
0.840,27.25,0
0.847,27.25,0
0.848,27.25,0
0.850,27.25,0
0.857,27.25,0
0.858,27.25,0
0.862,27.25,0
0.866,27.25,0
0.870,27.25,0
0.874,27.25,0
0.883,27.25,0
0.890,27.25,0
0.890,27.25,0
0.894,27.25,0
0.898,27.25,0
0.902,27.25,0
0.908,27.25,0
0.913,27.25,0
0.913,27.25,0
0.918,27.25,0
0.925,27.25,0
0.926,27.25,0
0.933,27.25,0
0.939,27.25,0
0.939,27.25,0
0.941,27.25,0
0.946,27.25,0
0.950,27.25,0
0.954,27.25,0
0.962,27.25,0
0.962,27.25,0
0.968,27.25,0
0.973,27.25,0
0.974,27.25,0
0.978,27.25,0
0.984,27.25,0
0.986,27.25,0
0.992,27.25,0
0.996,27.25,0
0.998,27.25,0
1.002,27.25,0
1.006,27.25,0
1.010,27.25,0
1.013,27.25,0
1.018,27.25,0
1.021,27.25,0
1.025,27.25,0
1.033,27.25,0
1.033,27.25,0
1.041,27.25,0
1.042,27.25,0
1.046,27.25,0
1.050,27.25,0
1.054,27.25,0
1.058,27.25,0
1.062,27.25,0
1.066,27.25,0
1.070,27.25,0
1.074,27.25,0
1.080,27.25,0
1.084,27.25,0
1.086,27.25,0
1.100,27.25,0
1.104,27.25,0
1.104,27.25,0
1.104,27.25,0
1.106,27.25,0
1.115,27.25,0
1.115,27.25,0
1.119,27.25,0
1.123,27.25,0
1.126,27.25,0
1.133,27.25,0
1.133,27.25,0
1.138,27.25,0
1.142,27.25,0
1.146,27.25,0
1.150,27.25,0
1.154,27.25,0
1.158,27.25,0
1.162,27.25,0
1.166,27.25,0
1.170,27.25,0
1.174,27.25,0
