Time(sec),Temperature(C),PWM(%)
0.003,28.00,0
0.007,28.00,0
0.022,28.00,0
0.023,28.00,0
0.029,28.00,0
0.029,28.00,0
0.029,28.00,0
0.031,28.00,0
0.035,28.00,0
0.045,28.00,0
0.047,28.00,0
0.047,28.00,0
0.057,28.00,0
0.057,28.00,0
0.059,28.00,0
0.066,28.00,0
0.071,28.00,0
0.071,28.00,0
0.075,28.00,0
0.079,28.00,0
0.085,28.00,0
0.087,28.00,0
0.091,28.00,0
0.096,28.00,0
0.099,28.00,0
0.103,28.00,0
0.107,28.00,0
0.113,28.00,0
0.115,28.00,0
0.121,28.00,0
0.125,28.00,0
0.127,28.00,0
0.131,28.00,0
0.135,28.00,0
0.139,28.00,0
0.143,28.00,0
0.147,28.00,0
0.151,28.00,0
0.155,28.00,0
0.159,28.00,0
0.163,28.00,0
0.168,28.00,0
0.171,28.00,0
0.175,28.00,0
0.179,28.00,0
0.183,28.00,0
0.190,28.00,0
0.191,28.00,0
0.195,28.00,0
0.199,28.00,0
0.203,28.00,0
0.207,28.00,0
0.215,28.00,0
0.215,28.00,0
0.222,28.00,0
0.223,28.00,0
0.227,28.00,0
0.231,28.00,0
0.235,28.00,0
0.239,28.00,0
0.243,28.00,0
0.247,28.00,0
0.251,28.00,0
0.255,28.00,0
0.260,28.00,0
0.263,28.00,0
0.268,28.00,0
0.271,28.00,0
0.275,28.00,0
0.279,28.00,0
0.285,28.00,0
0.287,28.00,0
0.291,28.00,0
0.295,28.00,0
0.299,28.00,0
0.303,28.00,0
0.307,28.00,0
0.314,28.00,0
0.315,28.00,0
0.321,28.00,0
0.326,28.00,0
0.327,28.00,0
0.331,28.00,0
0.335,28.00,0
0.339,28.00,0
0.343,28.00,0
0.347,28.00,0
0.351,28.00,0
0.355,28.00,0
0.360,28.00,0
0.364,28.00,0
0.367,28.00,0
0.371,28.00,0
0.376,28.00,0
0.379,28.00,0
0.384,28.00,0
0.387,28.00,0
0.391,28.00,0
0.395,28.00,0
0.399,28.00,0
0.403,28.00,0
0.407,28.00,0
0.415,28.00,0
0.415,28.00,0
0.420,28.00,0
0.424,28.00,0
0.428,28.00,0
0.431,28.00,0
0.435,28.00,0
0.439,28.00,0
0.443,28.00,0
0.447,28.00,0
0.451,28.00,0
0.455,28.00,0
0.463,28.00,0
0.463,28.00,0
0.471,28.00,0
0.471,28.00,0
0.475,28.00,0
0.483,28.00,0
0.487,28.00,0
0.491,28.00,0
0.495,28.00,0
0.499,28.00,0
0.503,28.00,0
0.507,28.00,0
0.512,28.00,0
0.515,28.00,0
0.520,28.00,0
0.524,28.00,0
0.527,28.00,0
0.531,28.00,0
0.535,28.00,0
0.539,28.00,0
0.543,28.00,0
0.547,28.00,0
0.551,28.00,0
0.555,28.00,0
0.560,28.00,0
0.563,28.00,0
0.571,28.00,0
0.571,28.00,0
0.576,28.00,0
0.579,28.00,0
0.584,28.00,0
0.587,28.00,0
0.591,28.00,0
0.595,28.00,0
0.599,28.00,0
0.603,28.00,0
0.607,28.00,0
0.613,28.00,0
0.615,28.00,0
0.621,28.00,0
0.625,28.00,0
0.627,28.00,0
0.631,28.00,0
0.635,28.00,0
