Time(sec),Temperature(C),PWM(%)
0.001,32.75,0
0.005,32.75,0
0.009,32.75,0
0.013,32.75,0
0.017,32.75,0
0.021,32.75,0
0.025,32.75,0
0.029,32.75,0
0.033,32.75,0
0.037,32.75,0
0.048,32.75,0
0.048,32.75,0
0.049,32.75,0
0.053,32.75,0
0.057,32.75,0
0.062,32.75,0
0.065,32.75,0
0.069,32.75,0
0.073,32.75,0
0.077,32.75,0
0.081,32.75,0
0.085,32.75,0
0.089,32.75,0
0.094,32.75,0
0.097,32.75,0
0.101,32.75,0
0.108,32.75,0
0.110,32.75,0
0.113,32.75,0
0.117,32.75,0
0.121,32.75,0
0.125,32.75,0
0.129,32.75,0
0.133,32.75,0
0.137,32.75,0
0.142,32.75,0
0.145,32.75,0
0.152,32.75,0
0.153,32.75,0
0.157,32.75,0
0.161,32.75,0
0.165,32.75,0
0.169,32.75,0
0.173,32.75,0
0.177,32.75,0
0.181,32.75,0
0.186,32.75,0
0.192,32.75,0
0.193,32.75,0
0.198,32.75,0
0.203,32.75,0
0.206,32.75,0
0.209,32.75,0
0.213,32.75,0
0.217,32.75,0
0.221,32.75,0
0.225,32.75,0
0.229,32.75,0
0.233,32.75,0
0.243,32.75,0
0.243,32.75,0
0.248,32.75,0
0.249,32.75,0
0.253,32.75,0
0.257,32.75,0
0.261,32.75,0
0.265,32.75,0
0.269,32.75,0
0.273,32.75,0
0.277,32.75,0
0.281,32.75,0
0.286,32.75,0
0.293,32.75,0
0.293,32.75,0
0.297,32.75,0
0.305,32.75,0
0.305,32.75,0
0.309,32.75,0
0.313,32.75,0
0.317,32.75,0
0.321,32.75,0
0.325,32.75,0
0.329,32.75,0
0.333,32.75,0
0.344,32.75,0
0.344,32.75,0
0.345,32.75,0
0.350,32.75,0
0.358,32.75,0
0.358,32.75,0
0.361,32.75,0
0.365,32.75,0
0.369,32.75,0
0.373,32.75,0
0.377,32.75,0
0.381,32.75,0
0.385,32.75,0
0.389,32.75,0
0.393,32.75,0
0.399,32.75,0
0.405,32.75,0
0.405,32.75,0
0.409,32.75,0
0.413,32.75,0
0.417,32.75,0
0.421,32.75,0
0.425,32.75,0
0.429,32.75,0
0.433,32.75,0
0.443,32.75,0
0.446,32.75,0
0.449,32.75,0
0.458,32.50,0
0.458,32.50,0
0.461,32.50,0
0.465,32.50,0
0.469,32.50,0
0.473,32.50,0
0.477,32.50,0
0.481,32.50,0
0.486,32.50,0
0.489,32.50,0
0.496,32.50,0
0.497,32.50,0
0.502,32.50,0
0.508,32.50,0
0.509,32.50,0
0.514,32.50,0
0.519,32.50,0
0.525,32.50,0
0.525,32.50,0
0.531,32.50,0
0.535,32.50,0
0.538,32.50,0
0.545,32.50,0
0.545,32.50,0
0.551,32.50,0
0.557,32.50,0
0.557,32.50,0
0.561,32.50,0
0.565,32.50,0
0.569,32.50,0
0.573,32.50,0
0.577,32.50,0
0.581,32.50,0
0.585,32.50,0
0.590,32.50,0
0.593,32.50,0
0.599,32.50,0
0.603,32.50,0
0.606,32.75,0
0.609,32.75,0
0.613,32.75,0
0.617,32.75,0
0.621,32.75,0
0.625,32.75,0
0.629,32.75,0
0.633,32.75,0
0.642,32.75,0
0.642,32.75,0
0.645,32.75,0
0.649,32.75,0
0.653,32.75,0
0.657,32.75,0
0.661,32.75,0
0.665,32.75,0
0.669,32.75,0
0.673,32.75,0
0.677,32.75,0
0.681,32.75,0
0.686,32.75,0
0.690,32.75,0
0.693,32.75,0
0.699,32.75,0
0.704,32.75,0
0.705,32.75,0
0.709,32.75,0
0.713,32.75,0
0.717,32.75,0
0.721,32.75,0
0.725,32.75,0
0.729,32.75,0
0.733,32.75,0
0.743,32.75,0
0.743,32.75,0
0.745,32.75,0
0.749,32.75,0
0.754,32.50,0
0.757,32.50,0
0.761,32.50,0
0.765,32.50,0
0.769,32.50,0
0.773,32.50,0
0.777,32.50,0
0.781,32.50,0
0.785,32.50,0
0.790,32.50,0
0.793,32.50,0
0.799,32.50,0
0.804,32.50,0
0.805,32.50,0
0.809,32.50,0
0.813,32.50,0
0.817,32.50,0
0.821,32.50,0
0.825,32.75,0
0.829,32.75,0
0.833,32.75,0
0.843,32.75,0
0.843,32.75,0
0.845,32.75,0
0.850,32.75,0
0.856,32.75,0
0.858,32.75,0
0.861,32.75,0
0.865,32.75,0
0.869,32.75,0
0.873,32.75,0
0.877,32.75,0
0.881,32.75,0
0.885,32.75,0
0.889,32.75,0
0.893,32.75,0
0.899,32.75,0
0.904,32.50,0
0.905,32.50,0
0.909,32.50,0
0.913,32.50,0
0.917,32.50,0
0.921,32.50,0
0.925,32.50,0
0.929,32.50,0
0.933,32.50,0
0.943,32.50,0
0.943,32.50,0
0.945,32.50,0
0.950,32.50,0
0.956,32.50,0
0.958,32.50,0
0.961,32.50,0
0.965,32.50,0
0.969,32.50,0
0.973,32.50,0
0.977,32.50,0
0.981,32.50,0
0.985,32.50,0
0.989,32.50,0
0.993,32.50,0
0.999,32.50,0
1.004,32.50,0
1.005,32.50,0
1.009,32.50,0
1.013,32.50,0
1.017,32.50,0
1.021,32.50,0
1.025,32.50,0
1.029,32.50,0
1.033,32.50,0
1.043,32.50,0
1.043,32.50,0
1.045,32.50,0
1.050,32.50,0
1.056,32.50,0
1.057,32.50,0
1.061,32.50,0
1.065,32.50,0
1.069,32.50,0
1.073,32.50,0
1.077,32.50,0
1.081,32.50,0
1.085,32.50,0
1.090,32.50,0
1.093,32.50,0
1.097,32.50,0
1.101,32.50,0
1.106,32.50,0
1.109,32.50,0
1.113,32.50,0
1.117,32.50,0
1.121,32.50,0
1.125,32.50,0
1.129,32.50,0
1.133,32.50,0
1.143,32.50,0
1.145,32.50,0
1.150,32.50,0
1.156,32.50,0
1.158,32.50,0
1.161,32.50,0
1.165,32.50,0
1.169,32.50,0
1.173,32.50,0
1.177,32.50,0
1.181,32.50,0
1.186,32.50,0
1.189,32.50,0
1.193,32.50,0
1.198,32.75,0
1.203,32.75,0
1.205,32.75,0
1.209,32.75,0
1.213,32.75,0
1.217,32.75,0
1.221,32.75,0
1.225,32.75,0
1.229,32.75,0
1.233,32.75,0
1.243,32.75,0
1.243,32.75,0
1.245,32.75,0
1.249,32.75,0
1.255,32.75,0
1.257,32.75,0
1.261,32.75,0
1.265,32.75,0
1.269,32.75,0
1.273,32.50,0
1.277,32.50,0
1.281,32.50,0
1.286,32.50,0
1.289,32.50,0
1.293,32.50,0
1.299,32.50,0
1.304,32.50,0
1.305,32.50,0
1.309,32.50,0
1.313,32.50,0
1.317,32.50,0
1.321,32.50,0
1.325,32.50,0
1.329,32.50,0
1.333,32.50,0
1.342,32.50,0
1.345,32.50,0
1.349,32.50,0
1.354,32.50,0
1.357,32.50,0
1.361,32.50,0
1.365,32.50,0
1.369,32.50,0
1.373,32.50,0
1.377,32.50,0
1.381,32.50,0
1.386,32.50,0
1.389,32.50,0
1.393,32.50,0
1.400,32.50,0
1.401,32.50,0
1.406,32.50,0
1.409,32.50,0
1.413,32.50,0
1.417,32.50,0
1.421,32.50,0
1.425,32.50,0
1.429,32.50,0
1.433,32.50,0
1.442,32.50,0
1.449,32.50,0
1.449,32.50,0
1.454,32.50,0
1.457,32.50,0
1.461,32.50,0
1.465,32.50,0
1.469,32.50,0
1.473,32.50,0
1.477,32.50,0
1.481,32.50,0
1.486,32.50,0
1.489,32.50,0
1.493,32.50,0
1.499,32.50,0
1.504,32.50,0
1.505,32.50,0
1.509,32.50,0
1.513,32.50,0
1.517,32.50,0
1.521,32.50,0
1.525,32.50,0
1.529,32.50,0
1.533,32.50,0
1.542,32.50,0
1.542,32.50,0
1.546,32.50,0
1.549,32.50,0
1.553,32.50,0
1.557,32.50,0
1.561,32.50,0
1.565,32.50,0
1.569,32.50,0
1.573,32.50,0
1.577,32.50,0
1.581,32.50,0
1.586,32.50,0
1.590,32.50,0
1.593,32.50,0
1.597,32.50,0
1.605,32.50,0
1.605,32.50,0
1.609,32.50,0
1.613,32.50,0
1.617,32.50,0
1.621,32.50,0
1.625,32.50,0
1.629,32.50,0
1.633,32.50,0
1.643,32.50,0
1.643,32.50,0
1.645,32.50,0
1.650,32.50,0
1.656,32.50,0
1.657,32.50,0
1.661,32.50,0
1.665,32.50,0
1.669,32.50,0
1.673,32.50,0
1.677,32.50,0
1.681,32.50,0
1.687,32.50,0
1.690,32.50,0
1.693,32.50,0
1.700,32.50,0
1.701,32.50,0
1.706,32.50,0
1.709,32.50,0
1.713,32.50,0
1.717,32.50,0
1.721,32.50,0
1.725,32.50,0
1.729,32.50,0
1.733,32.50,0
1.742,32.50,0
1.742,32.50,0
1.746,32.50,0
1.749,32.50,0
1.754,32.50,0
1.757,32.50,0
1.761,32.50,0
1.765,32.50,0
1.769,32.50,0
1.773,32.50,0
1.777,32.50,0
1.781,32.50,0
1.785,32.50,0
1.790,32.50,0
1.794,32.50,0
1.798,32.50,0
1.801,32.50,0
1.807,32.50,0
1.809,32.50,0
1.813,32.50,0
1.817,32.50,0
1.821,32.50,0
1.825,32.50,0
1.829,32.50,0
1.833,32.50,0
1.842,32.50,0
1.842,32.50,0
1.850,32.50,0
1.850,32.50,0
1.856,32.50,0
1.858,32.50,0
1.861,32.50,0
1.865,32.50,0
1.869,32.50,0
1.873,32.50,0
1.877,32.50,0
1.881,32.50,0
1.887,32.50,0
1.890,32.50,0
1.894,32.50,0
1.898,32.50,0
1.901,32.50,0
1.907,32.50,0
1.909,32.50,0
1.913,32.50,0
1.917,32.50,0
1.921,32.50,0
1.925,32.50,0
1.929,32.50,0
1.933,32.50,0
1.942,32.50,0
1.942,32.50,0
1.945,32.50,0
1.949,32.50,0
1.955,32.50,0
1.957,32.50,0
1.961,32.50,0
1.965,32.50,0
1.969,32.50,0
1.973,32.50,0
1.977,32.50,0
1.981,32.50,0
1.985,32.50,0
1.990,32.50,0
1.993,32.50,0
1.998,32.50,0
2.001,32.50,0
2.007,32.50,0
2.009,32.50,0
2.013,32.50,0
2.017,32.50,0
2.021,32.50,0
2.025,32.50,0
2.029,32.50,0
2.033,32.50,0
2.043,32.50,0
2.043,32.50,0
2.045,32.50,0
2.050,32.50,0
2.056,32.50,0
2.058,32.50,0
2.061,32.50,0
2.065,32.50,0
2.069,32.50,0
2.073,32.50,0
2.077,32.50,0
2.081,32.50,0
2.086,32.50,0
2.089,32.50,0
2.093,32.50,0
2.100,32.50,0
2.101,32.50,0
2.106,32.50,0
2.109,32.50,0
2.113,32.50,0
2.117,32.50,0
2.121,32.50,0
2.125,32.50,0
2.129,32.50,0
2.133,32.50,0
2.143,32.50,0
2.143,32.50,0
2.145,32.50,0
2.150,32.50,0
2.156,32.50,0
2.158,32.50,0
2.161,32.50,0
2.165,32.50,0
2.169,32.50,0
2.173,32.50,0
2.177,32.50,0
2.181,32.50,0
2.186,32.50,0
2.192,32.50,0
2.193,32.50,0
2.199,32.50,0
2.204,32.50,0
2.205,32.50,0
2.209,32.50,0
2.213,32.50,0
2.217,32.50,0
2.221,32.50,0
2.225,32.50,0
2.229,32.50,0
2.233,32.50,0
2.243,32.50,0
2.245,32.50,0
2.250,32.50,0
2.256,32.50,0
2.257,32.50,0
2.261,32.50,0
2.265,32.50,0
2.269,32.50,0
2.273,32.50,0
2.277,32.50,0
2.281,32.50,0
2.285,32.50,0
2.289,32.50,0
2.293,32.50,0
2.300,32.50,0
2.305,32.50,0
2.305,32.50,0
2.309,32.50,0
2.313,32.50,0
2.317,32.50,0
2.321,32.50,0
2.325,32.50,0
2.329,32.50,0
2.333,32.50,0
2.344,32.50,0
2.345,32.50,0
2.350,32.50,0
2.355,32.50,0
2.357,32.50,0
2.361,32.50,0
2.365,32.50,0
2.369,32.50,0
2.373,32.50,0
2.377,32.50,0
2.381,32.50,0
2.385,32.50,0
2.389,32.50,0
2.393,32.50,0
2.399,32.50,0
2.404,32.50,0
2.405,32.50,0
2.409,32.50,0
2.413,32.50,0
2.417,32.50,0
2.421,32.50,0
2.425,32.50,0
2.429,32.50,0
2.433,32.50,0
2.443,32.50,0
2.443,32.50,0
2.445,32.50,0
2.449,32.50,0
2.455,32.50,0
2.457,32.50,0
2.461,32.50,0
2.465,32.50,0
2.469,32.50,0
2.473,32.50,0
2.477,32.50,0
2.481,32.50,0
2.485,32.50,0
2.489,32.50,0
2.493,32.50,0
2.499,32.50,0
2.505,32.50,0
2.505,32.50,0
2.509,32.50,0
2.513,32.50,0
2.517,32.50,0
2.521,32.50,0
2.525,32.50,0
2.529,32.50,0
2.533,32.50,0
2.537,32.50,0
