Time(sec),Temperature(C),PWM(%)
0.000,29.00,0
0.004,29.00,0
0.008,29.00,0
0.012,29.00,0
0.016,29.00,0
0.020,29.00,0
0.024,29.00,0
0.028,29.00,0
0.032,29.00,0
0.038,28.75,0
0.041,28.75,0
0.051,28.75,0
0.052,28.75,0
0.052,28.75,0
0.059,28.75,0
0.062,28.75,0
0.068,28.75,0
0.068,28.75,0
0.073,28.75,0
0.078,28.75,0
0.080,28.75,0
0.084,28.75,0
0.089,28.75,0
0.096,28.75,0
0.096,28.75,0
0.102,28.75,0
0.104,28.75,0
0.109,28.75,0
0.115,28.75,0
0.117,28.75,0
0.125,28.75,0
0.125,28.75,0
0.130,28.75,0
0.135,28.75,0
0.137,28.75,0
0.141,28.75,0
0.146,28.75,0
0.148,28.75,0
0.153,28.75,0
0.158,28.75,0
0.160,28.75,0
0.166,28.75,0
0.168,28.75,0
0.172,28.75,0
0.176,28.75,0
0.180,28.75,0
0.184,28.75,0
0.188,28.75,0
0.192,28.75,0
0.198,28.75,0
0.200,28.75,0
0.206,28.75,0
0.210,28.75,0
0.212,28.75,0
0.216,28.75,0
0.221,28.75,0
0.224,28.75,0
0.229,28.75,0
0.233,28.75,0
0.237,28.75,0
0.240,28.75,0
0.248,28.75,0
0.248,28.75,0
0.256,28.75,0
0.259,28.75,0
0.266,28.75,0
0.266,28.75,0
0.268,28.75,0
0.272,28.75,0
0.278,28.75,0
0.282,28.75,0
0.284,28.75,0
0.290,28.75,0
0.292,28.75,0
0.296,28.75,0
0.301,28.75,0
0.304,28.75,0
0.309,28.75,0
0.315,28.75,0
0.316,28.75,0
0.323,28.75,0
0.327,28.75,0
0.328,28.75,0
0.332,28.75,0
0.336,28.75,0
0.340,28.75,0
0.344,28.75,0
0.348,28.75,0
0.355,28.75,0
0.356,28.75,0
0.362,28.75,0
0.365,28.75,0
0.369,28.75,0
0.373,28.75,0
0.376,28.75,0
0.380,28.75,0
0.384,28.75,0
0.388,28.75,0
0.392,28.75,0
0.396,28.75,0
0.401,28.75,0
0.405,28.75,0
0.409,28.75,0
0.413,28.75,0
0.416,28.75,0
0.421,28.75,0
0.424,28.75,0
0.428,28.75,0
0.432,28.75,0
0.436,28.75,0
0.440,28.75,0
0.444,28.75,0
0.448,28.75,0
0.454,28.75,0
0.457,28.75,0
0.462,28.75,0
0.469,28.75,0
0.469,28.75,0
0.474,28.75,0
0.476,28.75,0
0.483,28.75,0
0.484,28.75,0
0.488,28.75,0
0.492,28.75,0
0.496,28.75,0
0.500,28.75,0
0.504,28.75,0
0.510,28.75,0
0.514,28.75,0
0.516,28.75,0
0.520,28.75,0
0.524,28.75,0
0.528,28.75,0
0.532,28.75,0
0.536,28.75,0
0.541,28.75,0
0.544,28.75,0
0.549,28.75,0
0.553,28.75,0
0.560,28.75,0
0.561,28.75,0
0.572,28.75,0
0.582,28.75,0
0.582,28.75,0
0.582,28.75,0
0.582,28.75,0
0.584,28.75,0
0.589,28.75,0
0.593,28.75,0
0.597,28.75,0
0.601,28.75,0
0.606,28.75,0
0.609,28.75,0
0.613,28.75,0
0.617,28.75,0
0.621,28.75,0
0.625,28.75,0
0.628,29.00,0
0.632,29.00,0
0.636,29.00,0
0.640,29.00,0
0.644,29.00,0
0.649,29.00,0
0.653,29.00,0
0.657,29.00,0
0.665,29.00,0
0.665,29.00,0
0.670,29.00,0
0.673,29.00,0
0.679,29.00,0
0.680,29.00,0
0.687,29.00,0
0.688,29.00,0
0.692,29.00,0
0.696,29.00,0
0.700,29.00,0
0.704,29.00,0
0.709,29.00,0
0.714,29.00,0
0.718,29.00,0
0.721,29.00,0
0.725,29.00,0
0.728,29.00,0
0.732,29.00,0
0.736,29.00,0
0.740,29.00,0
0.744,29.00,0
0.748,29.00,0
0.752,29.00,0
0.756,29.00,0
0.763,29.00,0
0.764,29.00,0
0.770,29.00,0
0.775,29.00,0
0.776,28.75,0
0.780,28.75,0
0.784,28.75,0
0.788,28.75,0
0.792,28.75,0
0.796,28.75,0
0.800,28.75,0
0.804,28.75,0
0.810,28.75,0
0.814,28.75,0
0.818,28.75,0
0.822,28.75,0
0.826,28.75,0
0.828,28.75,0
0.832,28.75,0
0.836,28.75,0
0.840,28.75,0
0.844,28.75,0
0.848,28.75,0
0.852,28.75,0
0.856,28.75,0
0.863,28.75,0
0.864,28.75,0
0.870,28.75,0
0.875,28.75,0
0.877,28.75,0
0.880,28.75,0
0.884,28.75,0
0.888,28.75,0
0.892,28.75,0
0.896,28.75,0
0.900,28.75,0
0.904,28.75,0
0.908,28.75,0
0.913,28.75,0
0.920,28.75,0
0.920,28.75,0
0.925,28.75,0
0.928,28.75,0
0.932,28.75,0
0.936,28.75,0
0.940,28.75,0
0.944,28.75,0
0.948,28.75,0
0.952,28.75,0
0.956,28.75,0
0.963,28.75,0
0.964,28.75,0
0.971,28.75,0
0.975,28.75,0
0.977,28.75,0
0.980,28.75,0
0.984,28.75,0
0.988,28.75,0
0.992,28.75,0
0.996,28.75,0
1.000,28.75,0
1.004,28.75,0
1.008,28.75,0
1.013,28.75,0
1.017,28.75,0
1.021,28.75,0
1.025,28.75,0
1.028,28.75,0
1.032,28.75,0
1.036,28.75,0
