Time(sec),Temperature(C),PWM(%)
0.004,27.00,0
0.008,27.00,0
0.012,27.00,0
0.016,27.00,0
0.020,27.00,0
0.024,27.00,0
0.028,27.00,0
0.032,27.00,0
0.036,27.00,0
0.040,27.00,0
0.044,27.00,0
0.051,27.00,0
0.057,27.00,0
0.057,27.00,0
0.062,27.00,0
0.064,27.00,0
0.068,27.00,0
0.076,27.00,0
0.076,27.00,0
0.086,27.00,0
0.086,27.00,0
0.089,27.00,0
0.092,27.00,0
0.096,27.00,0
0.109,27.00,0
0.109,27.00,0
0.110,27.00,0
0.113,27.00,0
0.125,27.00,0
0.125,27.00,0
0.125,27.00,0
0.133,27.00,0
0.133,27.00,0
0.136,27.00,0
0.142,27.00,0
0.144,27.00,0
0.148,27.00,0
0.153,27.00,0
0.160,27.00,0
0.160,27.00,0
0.164,27.00,0
0.170,27.00,0
0.176,27.00,0
0.176,27.00,0
0.180,27.00,0
0.184,27.00,0
0.188,27.00,0
0.192,27.00,0
0.195,27.00,0
0.205,27.00,0
0.205,27.00,0
0.208,27.00,0
0.212,27.00,0
0.218,27.00,0
0.220,27.00,0
0.223,27.00,0
0.228,27.00,0
0.232,27.00,0
0.235,27.00,0
0.240,27.00,0
0.244,27.00,0
0.248,27.00,0
0.254,27.00,0
0.256,27.00,0
0.260,27.00,0
0.265,27.00,0
0.267,27.00,0
0.271,27.00,0
0.276,27.00,0
0.280,27.00,0
0.283,27.00,0
0.288,27.00,0
0.292,27.00,0
0.296,27.00,0
0.305,27.00,0
0.308,27.00,0
0.311,27.00,0
0.318,27.00,0
0.320,27.00,0
0.323,27.00,0
0.328,27.00,0
0.332,27.00,0
0.336,27.00,0
0.340,27.00,0
0.344,27.00,0
0.352,27.00,0
0.354,27.00,0
0.358,27.00,0
0.362,27.00,0
0.366,27.00,0
0.376,27.00,0
0.382,27.00,0
0.383,27.00,0
0.383,27.00,0
0.384,27.00,0
0.388,27.00,0
0.392,27.00,0
0.401,27.00,0
0.401,27.00,0
0.407,27.00,0
0.408,27.00,0
0.415,27.00,0
0.416,27.00,0
0.420,27.00,0
0.430,27.00,0
0.430,27.00,0
0.432,27.00,0
0.437,27.00,0
0.442,27.00,0
0.444,27.00,0
0.448,27.00,0
0.455,27.00,0
0.456,27.00,0
0.462,27.00,0
0.464,27.00,0
0.468,27.00,0
0.471,27.00,0
0.475,27.00,0
0.480,27.00,0
0.484,27.00,0
0.488,27.00,0
0.492,27.00,0
0.495,27.00,0
0.504,27.00,0
0.504,27.00,0
0.510,27.00,0
0.516,27.00,0
0.516,27.00,0
0.520,27.00,0
0.524,27.00,0
0.528,27.00,0
0.532,27.00,0
0.536,27.00,0
0.540,27.00,0
0.544,27.00,0
0.551,27.00,0
0.554,27.00,0
0.557,27.00,0
0.562,27.00,0
0.579,27.00,0
0.580,27.00,0
0.580,27.00,0
0.580,27.00,0
0.580,27.00,0
0.584,27.00,0
0.589,27.00,0
0.593,27.00,0
0.602,27.00,0
0.602,27.00,0
0.604,27.00,0
0.614,27.00,0
0.614,27.00,0
0.616,27.00,0
0.621,27.00,0
0.626,27.00,0
0.628,27.00,0
0.632,27.00,0
0.636,27.00,0
0.639,27.00,0
0.643,27.00,0
0.648,27.00,0
0.652,27.00,0
0.655,27.00,0
0.661,27.00,0
0.667,27.00,0
0.667,27.00,0
0.672,27.00,0
0.675,27.00,0
0.680,27.00,0
0.684,27.00,0
0.688,27.00,0
0.692,27.00,0
0.696,27.00,0
0.705,27.00,0
0.710,27.00,0
0.718,27.00,0
0.718,27.00,0
0.720,27.00,0
0.725,27.00,0
0.731,27.00,0
0.732,27.00,0
0.735,27.00,0
0.740,27.00,0
0.743,27.00,0
0.749,27.00,0
0.755,27.00,0
0.755,27.00,0
0.761,27.00,0
0.767,27.00,0
0.767,27.00,0
0.772,27.00,0
0.776,27.00,0
0.780,27.00,0
0.784,27.00,0
0.790,27.00,0
0.792,27.00,0
0.801,27.00,0
0.801,27.00,0
0.805,27.00,0
0.808,27.00,0
0.812,27.00,0
0.815,27.00,0
0.820,27.00,0
0.825,27.00,0
0.830,27.00,0
0.832,27.00,0
0.836,27.00,0
0.841,27.00,0
0.844,27.00,0
0.855,27.00,0
0.855,27.00,0
0.855,27.00,0
0.862,27.00,0
0.864,27.00,0
0.868,27.00,0
0.871,27.00,0
0.880,27.00,0
0.880,27.00,0
0.884,27.00,0
0.887,27.00,0
0.892,27.00,0
0.895,27.00,0
0.905,27.00,0
0.905,27.00,0
0.911,27.00,0
0.912,27.00,0
0.917,27.00,0
0.919,27.00,0
0.924,27.00,0
0.928,27.00,0
0.932,27.00,0
0.936,27.00,0
0.939,27.00,0
0.943,27.00,0
0.949,27.00,0
0.955,27.00,0
0.955,27.00,0
0.962,27.00,0
0.968,27.00,0
0.968,27.00,0
0.972,27.00,0
0.975,27.00,0
0.980,27.00,0
0.983,27.00,0
0.987,27.00,0
0.992,27.00,0
0.996,27.00,0
1.005,27.00,0
1.008,27.00,0
1.013,27.00,0
1.018,27.00,0
1.020,27.00,0
1.023,27.00,0
1.028,27.00,0
1.032,27.00,0
1.035,27.00,0
1.039,27.00,0
1.044,27.00,0
1.053,27.00,0
1.054,27.00,0
1.056,27.00,0
1.063,27.00,0
1.066,27.00,0
1.073,27.00,0
1.073,27.00,0
1.084,27.00,0
1.084,27.00,0
1.084,27.00,0
1.088,27.00,0
1.098,27.00,0
1.099,27.00,0
1.100,27.00,0
1.104,27.00,0
1.108,27.00,0
1.117,27.00,0
1.117,27.00,0
1.121,27.00,0
1.124,27.00,0
1.129,27.00,0
1.132,27.00,0
1.135,27.00,0
1.140,27.00,0
1.143,27.00,0
1.148,27.00,0
1.152,27.00,0
1.156,27.00,0
1.164,27.00,0
1.165,27.00,0
1.169,27.00,0
1.172,27.00,0
1.175,27.00,0
1.180,27.00,0
