Time(sec),Temperature(C),PWM(%)
0.001,29.25,0
0.005,29.25,0
0.009,29.25,0
0.013,29.25,0
0.017,29.25,0
0.021,29.25,0
0.025,29.25,0
0.029,29.25,0
0.035,29.25,0
0.037,29.25,0
0.043,29.25,0
0.049,29.25,0
0.049,29.25,0
0.058,29.25,0
0.061,29.25,0
0.065,29.25,0
0.069,29.25,0
0.073,29.25,0
0.080,29.25,0
0.081,29.25,0
0.087,29.25,0
0.093,29.25,0
0.093,29.25,0
0.097,29.25,0
0.101,29.25,0
0.105,29.25,0
0.109,29.25,0
0.113,29.25,0
0.117,29.25,0
0.124,29.25,0
0.125,29.25,0
0.129,29.25,0
0.133,29.25,0
0.147,29.25,0
0.147,29.25,0
0.147,29.25,0
0.149,29.25,0
0.157,29.25,0
0.157,29.25,0
0.163,29.25,0
0.165,29.25,0
0.175,29.25,0
0.175,29.25,0
0.177,29.25,0
0.182,29.25,0
0.186,29.25,0
0.189,29.25,0
0.193,29.25,0
0.197,29.25,0
0.201,29.25,0
0.205,29.25,0
0.209,29.25,0
0.213,29.25,0
0.217,29.25,0
0.224,29.25,0
0.225,29.25,0
0.231,29.25,0
0.235,29.25,0
0.237,29.25,0
0.241,29.25,0
0.249,29.25,0
0.249,29.25,0
0.253,29.25,0
0.257,29.25,0
0.261,29.25,0
0.265,29.25,0
0.269,29.25,0
0.273,29.25,0
0.280,29.25,0
0.284,29.25,0
0.285,29.25,0
0.289,29.25,0
0.293,29.25,0
0.297,29.25,0
0.301,29.25,0
0.305,29.25,0
0.309,29.25,0
0.313,29.25,0
0.317,29.25,0
0.324,29.25,0
0.325,29.25,0
0.331,29.25,0
0.336,29.25,0
0.337,29.25,0
0.341,29.25,0
0.345,29.25,0
0.354,29.25,0
0.357,29.25,0
0.361,29.25,0
0.365,29.25,0
0.370,29.25,0
0.375,29.25,0
0.377,29.25,0
0.383,29.25,0
0.387,29.25,0
0.389,29.25,0
0.393,29.25,0
0.397,29.25,0
0.401,29.25,0
0.405,29.25,0
0.409,29.25,0
0.413,29.25,0
0.417,29.25,0
0.424,29.25,0
0.425,29.25,0
0.431,29.25,0
0.435,29.25,0
0.437,29.25,0
0.441,29.25,0
0.445,29.25,0
0.449,29.25,0
0.453,29.25,0
0.459,29.25,0
0.461,29.25,0
0.465,29.25,0
0.474,29.25,0
0.474,29.25,0
0.477,29.25,0
0.481,29.25,0
0.485,29.25,0
0.489,29.25,0
0.493,29.25,0
0.497,29.25,0
0.501,29.25,0
0.505,29.25,0
0.509,29.25,0
0.513,29.25,0
0.517,29.25,0
0.523,29.25,0
0.525,29.25,0
0.530,29.25,0
0.535,29.25,0
0.537,29.25,0
0.541,29.25,0
0.545,29.25,0
0.549,29.25,0
0.553,29.25,0
0.557,29.25,0
0.563,29.25,0
0.565,29.25,0
0.570,29.25,0
0.573,29.25,0
0.578,29.25,0
0.581,29.25,0
0.585,29.25,0
0.589,29.25,0
0.593,29.25,0
0.597,29.25,0
0.601,29.25,0
0.605,29.25,0
0.610,29.25,0
0.613,29.25,0
0.620,29.25,0
0.622,29.25,0
0.626,29.25,0
0.631,29.25,0
0.633,29.25,0
0.640,29.25,0
0.641,29.25,0
0.650,29.25,0
0.650,29.25,0
0.654,29.25,0
0.657,29.25,0
0.661,29.25,0
0.670,29.25,0
0.670,29.25,0
0.674,29.25,0
0.681,29.25,0
0.681,29.25,0
0.685,29.25,0
0.689,29.25,0
0.693,29.25,0
0.697,29.25,0
0.701,29.25,0
0.705,29.25,0
0.709,29.25,0
0.713,29.25,0
0.717,29.25,0
0.723,29.25,0
0.725,29.25,0
0.731,29.25,0
0.735,29.25,0
0.737,29.25,0
0.741,29.25,0
0.745,29.25,0
0.749,29.25,0
0.753,29.25,0
0.757,29.25,0
0.761,29.25,0
0.765,29.25,0
0.775,29.25,0
0.775,29.25,0
0.777,29.25,0
0.782,29.25,0
0.786,29.25,0
0.789,29.25,0
0.793,29.25,0
0.797,29.25,0
0.801,29.25,0
0.805,29.25,0
0.809,29.25,0
0.813,29.25,0
0.817,29.25,0
0.824,29.25,0
0.825,29.25,0
0.829,29.25,0
0.836,29.25,0
0.838,29.25,0
0.841,29.25,0
0.845,29.25,0
0.849,29.25,0
0.853,29.25,0
0.857,29.25,0
0.861,29.25,0
0.865,29.25,0
0.874,29.25,0
0.874,29.25,0
0.877,29.25,0
0.881,29.25,0
0.886,29.25,0
0.889,29.25,0
0.893,29.25,0
0.897,29.25,0
0.901,29.25,0
0.905,29.25,0
0.909,29.25,0
0.913,29.25,0
0.917,29.25,0
0.924,29.25,0
0.925,29.25,0
0.932,29.25,0
0.936,29.25,0
0.938,29.25,0
0.941,29.25,0
0.945,29.25,0
0.949,29.25,0
0.953,29.25,0
0.957,29.25,0
0.961,29.25,0
0.965,29.25,0
0.975,29.25,0
0.975,29.25,0
0.977,29.25,0
0.983,29.25,0
0.987,29.25,0
0.989,29.25,0
0.993,29.25,0
1.004,29.25,0
1.010,29.25,0
1.010,29.25,0
1.010,29.25,0
1.013,29.25,0
1.017,29.25,0
1.023,29.25,0
1.029,29.25,0
1.029,29.25,0
1.034,29.25,0
1.037,29.25,0
1.041,29.25,0
1.046,29.25,0
1.049,29.25,0
1.057,29.25,0
1.058,29.25,0
1.065,29.25,0
1.065,29.25,0
1.069,29.25,0
1.080,29.25,0
1.081,29.25,0
1.087,29.25,0
1.093,29.25,0
1.093,29.25,0
1.097,29.25,0
1.101,29.25,0
1.105,29.25,0
1.109,29.25,0
1.113,29.25,0
1.117,29.25,0
1.125,29.25,0
1.125,29.25,0
1.133,29.25,0
1.133,29.25,0
1.138,29.25,0
1.141,29.25,0
1.145,29.25,0
1.149,29.25,0
1.153,29.25,0
1.157,29.25,0
1.161,29.25,0
1.165,29.25,0
1.175,29.25,0
1.176,29.25,0
1.177,29.25,0
1.183,29.25,0
1.187,29.25,0
1.189,29.25,0
1.193,29.25,0
1.197,29.25,0
1.201,29.25,0
1.205,29.25,0
1.209,29.25,0
1.213,29.25,0
1.217,29.25,0
1.224,29.25,0
1.225,29.25,0
1.231,29.25,0
1.235,29.25,0
1.238,29.25,0
1.241,29.25,0
1.245,29.25,0
1.249,29.25,0
1.253,29.25,0
1.257,29.25,0
1.261,29.25,0
1.265,29.25,0
1.274,29.25,0
1.274,29.25,0
1.280,29.25,0
