Time(sec),Temperature(C),PWM(%)
0.001,26.25,0
0.005,26.25,0
0.009,26.25,0
0.013,26.25,0
0.017,26.25,0
0.021,26.25,0
0.025,26.25,0
0.029,26.25,0
0.033,26.25,0
0.037,26.25,0
0.046,26.25,0
0.046,26.25,0
0.049,26.25,0
0.054,26.25,0
0.064,26.25,0
0.065,26.25,0
0.065,26.25,0
0.074,26.25,0
0.083,26.25,0
0.084,26.25,0
0.084,26.25,0
0.096,26.25,0
0.097,26.25,0
0.097,26.25,0
0.097,26.25,0
0.101,26.25,0
0.105,26.25,0
0.111,26.25,0
0.124,26.25,0
0.125,26.25,0
0.125,26.25,0
0.125,26.25,0
0.142,26.25,0
0.142,26.25,0
0.142,26.25,0
0.142,26.25,0
0.145,26.25,0
0.161,26.25,0
0.161,26.25,0
0.162,26.25,0
0.162,26.25,0
0.167,26.25,0
0.171,26.25,0
0.176,26.25,0
0.177,26.25,0
0.184,26.25,0
0.185,26.25,0
0.189,26.25,0
0.193,26.25,0
0.199,26.25,0
0.204,26.25,0
0.205,26.25,0
0.211,26.25,0
0.216,26.25,0
0.217,26.25,0
0.221,26.25,0
0.225,26.25,0
0.229,26.25,0
0.233,26.25,0
0.237,26.25,0
0.241,26.25,0
0.248,26.25,0
0.252,26.25,0
0.253,26.25,0
0.258,26.25,0
0.273,26.25,0
0.274,26.25,0
0.274,26.25,0
0.274,26.25,0
0.277,26.25,0
0.284,26.25,0
0.290,26.25,0
0.290,26.25,0
0.294,26.25,0
0.297,26.25,0
0.306,26.25,0
0.306,26.25,0
0.311,26.25,0
0.320,26.25,0
0.321,26.25,0
0.321,26.25,0
0.327,26.25,0
0.332,26.25,0
0.333,26.25,0
0.337,26.25,0
0.341,26.25,0
0.345,26.25,0
0.352,26.25,0
0.353,26.25,0
0.358,26.25,0
0.363,26.25,0
0.365,26.25,0
0.372,26.25,0
0.373,26.25,0
0.377,26.25,0
0.381,26.25,0
0.385,26.25,0
0.389,26.25,0
0.393,26.25,0
0.398,26.25,0
0.406,26.25,0
0.406,26.25,0
0.409,26.25,0
0.415,26.25,0
0.422,26.25,0
0.422,26.25,0
0.425,26.25,0
0.429,26.25,0
0.433,26.25,0
0.437,26.25,0
0.441,26.25,0
0.449,26.25,0
0.450,26.25,0
0.455,26.25,0
0.470,26.25,0
0.470,26.25,0
0.470,26.25,0
0.470,26.25,0
0.473,26.25,0
0.478,26.25,0
0.483,26.25,0
0.486,26.25,0
0.493,26.25,0
0.493,26.25,0
0.497,26.25,0
0.509,26.25,0
0.509,26.25,0
0.509,26.25,0
0.516,26.25,0
0.517,26.25,0
0.522,26.25,0
0.525,26.25,0
0.529,26.25,0
0.533,26.25,0
0.537,26.25,0
0.541,26.25,0
0.545,26.25,0
0.551,26.25,0
0.553,26.25,0
0.557,26.25,0
0.561,26.25,0
0.569,26.25,0
0.573,26.25,0
0.577,26.25,0
0.581,26.25,0
0.585,26.25,0
0.589,26.25,0
0.593,26.25,0
0.601,26.25,0
0.601,26.25,0
0.607,26.25,0
0.611,26.25,0
0.613,26.25,0
0.617,26.25,0
0.621,26.25,0
0.625,26.25,0
0.629,26.25,0
0.633,26.25,0
0.637,26.25,0
0.641,26.25,0
0.653,26.25,0
0.653,26.25,0
0.659,26.25,0
0.663,26.25,0
0.665,26.25,0
0.669,26.25,0
0.673,26.25,0
0.677,26.25,0
0.681,26.25,0
0.685,26.25,0
0.689,26.25,0
0.693,26.25,0
0.697,26.25,0
0.704,26.25,0
0.705,26.25,0
0.710,26.25,0
0.714,26.25,0
0.717,26.25,0
0.721,26.25,0
0.725,26.25,0
